# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000 -0.516142285551481E-004  0.934925197134148E-004 -0.119226540346827E-005  0.214419304712392E-004  0.119723606756287E-004 -0.195985880755782E-005  0.312378497167653E-008  0.888418866251059E-008  0.526254333786933E-011  0.733334648818868E-002  0.000000000000000E+000  0.000000000000000E+000 -0.236204367236363E-002  0.000000000000000E+000  0.000000000000000E+000  0.593572210259823E-004  0.000000000000000E+000  0.000000000000000E+000  0.733334648818868E-002  0.000000000000000E+000  0.000000000000000E+000 -0.236204367236363E-002  0.000000000000000E+000  0.000000000000000E+000  0.593572210259823E-004  0.000000000000000E+000  0.000000000000000E+000
      0.02000000 -0.489479650948015E-004  0.903993550766418E-004 -0.388558141158861E-007  0.436783201451861E-004  0.235282169696035E-004 -0.366364772780800E-005  0.430369893762727E-008  0.872562039204150E-008  0.134238244477633E-010  0.803834727528827E-002  0.000000000000000E+000  0.000000000000000E+000 -0.465182505041354E-002  0.000000000000000E+000  0.000000000000000E+000  0.862545032177892E-004  0.000000000000000E+000  0.000000000000000E+000  0.803834727528827E-002  0.000000000000000E+000  0.000000000000000E+000 -0.465182505041354E-002  0.000000000000000E+000  0.000000000000000E+000  0.862545032177892E-004  0.000000000000000E+000  0.000000000000000E+000
      0.03000000 -0.447159085441617E-004  0.853911285217159E-004  0.175131671390957E-005  0.675007350946999E-004  0.342705564787930E-004 -0.488104618553400E-005  0.655586171525468E-008  0.846611587157834E-008  0.268917220977350E-010  0.919608439613355E-002  0.000000000000000E+000  0.000000000000000E+000 -0.679855714681539E-002  0.000000000000000E+000  0.000000000000000E+000  0.130788347499326E-003  0.000000000000000E+000  0.000000000000000E+000  0.919608439613355E-002  0.000000000000000E+000  0.000000000000000E+000 -0.679855714681539E-002  0.000000000000000E+000  0.000000000000000E+000  0.130788347499326E-003  0.000000000000000E+000  0.000000000000000E+000
      0.04000000 -0.392473702718121E-004  0.786810650577341E-004  0.399437053458995E-005  0.936911180573807E-004  0.438405025599431E-004 -0.543045425872401E-005  0.103183816760948E-007  0.811269966332777E-008  0.454448294236941E-010  0.107810277124851E-001  0.000000000000000E+000  0.000000000000000E+000 -0.873437345502927E-002  0.000000000000000E+000  0.000000000000000E+000  0.192519838189292E-003  0.000000000000000E+000  0.000000000000000E+000  0.107810277124851E-001  0.000000000000000E+000  0.000000000000000E+000 -0.873437345502927E-002  0.000000000000000E+000  0.000000000000000E+000  0.192519838189292E-003  0.000000000000000E+000  0.000000000000000E+000
      0.05000000 -0.330240596797777E-004  0.705532296777091E-004  0.645997876307708E-005  0.123007992719447E-003  0.519342623738656E-004 -0.519673124365223E-005  0.162215547906012E-007  0.767492582627309E-008  0.687373412381582E-010  0.127581594832846E-001  0.000000000000000E+000  0.000000000000000E+000 -0.103957134984523E-001  0.000000000000000E+000  0.000000000000000E+000  0.270841492542827E-003  0.000000000000000E+000  0.000000000000000E+000  0.127581594832846E-001  0.000000000000000E+000  0.000000000000000E+000 -0.103957134984523E-001  0.000000000000000E+000  0.000000000000000E+000  0.270841492542827E-003  0.000000000000000E+000  0.000000000000000E+000
      0.06000000 -0.266946286937191E-004  0.613486691058843E-004  0.889480721395528E-005  0.156163506619887E-003  0.583175421763356E-004 -0.414185299051974E-005  0.250996440009151E-007  0.716459492655196E-008  0.962725415685082E-010  0.150836806884231E-001  0.000000000000000E+000  0.000000000000000E+000 -0.117246205324163E-001  0.000000000000000E+000  0.000000000000000E+000  0.364984149739466E-003  0.000000000000000E+000  0.000000000000000E+000  0.150836806884231E-001  0.000000000000000E+000  0.000000000000000E+000 -0.117246205324163E-001  0.000000000000000E+000  0.000000000000000E+000  0.364984149739466E-003  0.000000000000000E+000  0.000000000000000E+000
      0.07000000 -0.210856077121084E-004  0.514484916935673E-004  0.110479027649422E-004  0.193790715874402E-003  0.628366294531095E-004 -0.230745433198663E-005  0.379994444117023E-007  0.659538929857044E-008  0.127380500997822E-009  0.177058937045053E-001  0.000000000000000E+000  0.000000000000000E+000 -0.126699250447534E-001  0.000000000000000E+000  0.000000000000000E+000  0.474025672514911E-003  0.000000000000000E+000  0.000000000000000E+000  0.177058937045053E-001  0.000000000000000E+000  0.000000000000000E+000 -0.126699250447534E-001  0.000000000000000E+000  0.000000000000000E+000  0.474025672514911E-003  0.000000000000000E+000  0.000000000000000E+000
      0.08000000 -0.172044948653091E-004  0.412546284741895E-004  0.126952722275919E-004  0.236402172607655E-003  0.654254234582015E-004  0.190853722826987E-006  0.561819818571898E-007  0.598243040522839E-008  0.161206362076184E-009  0.205662430064784E-001  0.000000000000000E+000  0.000000000000000E+000 -0.131882901264618E-001  0.000000000000000E+000  0.000000000000000E+000  0.596901347861250E-003  0.000000000000000E+000  0.000000000000000E+000  0.205662430064784E-001  0.000000000000000E+000  0.000000000000000E+000 -0.131882901264618E-001  0.000000000000000E+000  0.000000000000000E+000  0.596901347861250E-003  0.000000000000000E+000  0.000000000000000E+000
      0.09000000 -0.162313019495544E-004  0.311692224234555E-004  0.136610400468730E-004  0.284342463185943E-003  0.661078403153441E-004  0.317658249042728E-005  0.811140915336272E-007  0.534176697764188E-008  0.196714691480757E-009  0.236004923249361E-001  0.000000000000000E+000  0.000000000000000E+000 -0.132450977135955E-001  0.000000000000000E+000  0.000000000000000E+000  0.732415851422059E-003  0.000000000000000E+000  0.000000000000000E+000  0.236004923249361E-001  0.000000000000000E+000  0.000000000000000E+000 -0.132450977135955E-001  0.000000000000000E+000  0.000000000000000E+000  0.732415851422059E-003  0.000000000000000E+000  0.000000000000000E+000
      0.10000000 -0.194959501566429E-004  0.215737759304320E-004  0.138330203493161E-004  0.337738643691509E-003  0.649952363418704E-004  0.643126382753236E-005  0.114447483515090E-006  0.468980855503208E-008  0.232713606403921E-009  0.267400139123238E-001  0.000000000000000E+000  0.000000000000000E+000 -0.128151580699229E-001  0.000000000000000E+000  0.000000000000000E+000  0.879256620388379E-003  0.000000000000000E+000  0.000000000000000E+000  0.267400139123238E-001  0.000000000000000E+000  0.000000000000000E+000 -0.128151580699229E-001  0.000000000000000E+000  0.000000000000000E+000  0.879256620388379E-003  0.000000000000000E+000  0.000000000000000E+000
      0.11000000 -0.284404047691256E-004  0.128093179032612E-004  0.131712250630168E-004  0.396453351001899E-003  0.622787827594798E-004  0.971693299233617E-005  0.157984116144067E-006  0.404272540714928E-008  0.267899956438194E-009  0.299131633212154E-001  0.000000000000000E+000  0.000000000000000E+000 -0.118832286126112E-001  0.000000000000000E+000  0.000000000000000E+000  0.103600846214129E-002  0.000000000000000E+000  0.000000000000000E+000  0.299131633212154E-001  0.000000000000000E+000  0.000000000000000E+000 -0.118832286126112E-001  0.000000000000000E+000  0.000000000000000E+000  0.103600846214129E-002  0.000000000000000E+000  0.000000000000000E+000
      0.12000000 -0.445661449447180E-004  0.515890081016081E-005  0.117086669677364E-004  0.460045620430271E-003  0.582170721075235E-004  0.127996557340980E-004  0.213628114152307E-006  0.341584174234167E-008  0.300924069072788E-009  0.330467114214966E-001  0.000000000000000E+000  0.000000000000000E+000 -0.104443321977761E-001  0.000000000000000E+000  0.000000000000000E+000  0.120116921083317E-002  0.000000000000000E+000  0.000000000000000E+000  0.330467114214966E-001  0.000000000000000E+000  0.000000000000000E+000 -0.104443321977761E-001  0.000000000000000E+000  0.000000000000000E+000  0.120116921083317E-002  0.000000000000000E+000  0.000000000000000E+000
      0.13000000 -0.693692615363864E-004 -0.116632131119032E-005  0.954470014811437E-005  0.527744080264145E-003  0.531196137000658E-004  0.154715385667112E-004  0.283325908699952E-006  0.282305366504516E-008  0.330469806538645E-009  0.360673043149286E-001  0.000000000000000E+000  0.000000000000000E+000 -0.850386919080117E-002  0.000000000000000E+000  0.000000000000000E+000  0.137316623175993E-002  0.000000000000000E+000  0.000000000000000E+000  0.360673043149286E-001  0.000000000000000E+000  0.000000000000000E+000 -0.850386919080117E-002  0.000000000000000E+000  0.000000000000000E+000  0.137316623175993E-002  0.000000000000000E+000  0.000000000000000E+000
      0.14000000 -0.104266946712750E-003 -0.603636484358887E-005  0.683196320392331E-005  0.598436267806886E-003  0.473272437719594E-004  0.175689378630373E-004  0.368997562803434E-006  0.227630570357539E-008  0.355343298855028E-009  0.389029213657924E-001  0.000000000000000E+000  0.000000000000000E+000 -0.607752195551766E-002  0.000000000000000E+000  0.000000000000000E+000  0.155037356391282E-002  0.000000000000000E+000  0.000000000000000E+000  0.389029213657924E-001  0.000000000000000E+000  0.000000000000000E+000 -0.607752195551766E-002  0.000000000000000E+000  0.000000000000000E+000  0.155037356391282E-002  0.000000000000000E+000  0.000000000000000E+000
      0.15000000 -0.150520202590278E-003 -0.940627358094018E-005  0.375865638541257E-005  0.670676442132139E-003  0.411907909559546E-004  0.189851135642918E-004  0.472463221418842E-006  0.178515924225664E-008  0.374562034872660E-009  0.414843017616780E-001  0.000000000000000E+000  0.000000000000000E+000 -0.319095471245915E-002  0.000000000000000E+000  0.000000000000000E+000  0.173112948463093E-002  0.000000000000000E+000  0.000000000000000E+000  0.414843017616780E-001  0.000000000000000E+000  0.000000000000000E+000 -0.319095471245915E-002  0.000000000000000E+000  0.000000000000000E+000  0.173112948463093E-002  0.000000000000000E+000  0.000000000000000E+000
      0.16000000 -0.209158129002796E-003 -0.113142037205189E-004  0.528318980147325E-006  0.742712631843180E-003  0.350495552391138E-004  0.196762833615614E-004  0.595369176427373E-006  0.135648252828909E-008  0.387435247869241E-009  0.437463108413950E-001  0.000000000000000E+000  0.000000000000000E+000  0.120684054439307E-003  0.000000000000000E+000  0.000000000000000E+000  0.191375427687295E-002  0.000000000000000E+000  0.000000000000000E+000  0.437463108413950E-001  0.000000000000000E+000  0.000000000000000E+000  0.120684054439307E-003  0.000000000000000E+000  0.000000000000000E+000  0.191375427687295E-002  0.000000000000000E+000  0.000000000000000E+000
      0.17000000 -0.280909102762681E-003 -0.118738570193402E-004 -0.266056450607180E-005  0.812531956736812E-003  0.292112417382992E-004  0.196608301936783E-004  0.739118104733487E-006  0.994285124409087E-009  0.393626847395621E-009  0.456292188559042E-001  0.000000000000000E+000  0.000000000000000E+000  0.381344541259078E-002  0.000000000000000E+000  0.000000000000000E+000  0.209656797931482E-002  0.000000000000000E+000  0.000000000000000E+000  0.456292188559042E-001  0.000000000000000E+000  0.000000000000000E+000  0.381344541259078E-002  0.000000000000000E+000  0.000000000000000E+000  0.209656797931482E-002  0.000000000000000E+000  0.000000000000000E+000
      0.18000000 -0.366143559217367E-003 -0.112618804702692E-004 -0.563291832749590E-005  0.877921705422016E-003  0.239349164339901E-004  0.190121999407804E-004  0.904807626807462E-006  0.699710176428719E-009  0.393193515472450E-009  0.470798668282827E-001  0.000000000000000E+000  0.000000000000000E+000  0.783543500150712E-002  0.000000000000000E+000  0.000000000000000E+000  0.227790790223168E-002  0.000000000000000E+000  0.000000000000000E+000  0.470798668282827E-001  0.000000000000000E+000  0.000000000000000E+000  0.783543500150712E-002  0.000000000000000E+000  0.000000000000000E+000  0.227790790223168E-002  0.000000000000000E+000  0.000000000000000E+000
      0.19000000 -0.464832028603752E-003 -0.970131442309003E-005 -0.825154760396410E-005  0.936542413773478E-003  0.194183148107899E-004  0.178467034724329E-004  0.109318050761253E-005  0.471186451626595E-009  0.386592862693434E-009  0.480526967026610E-001  0.000000000000000E+000  0.000000000000000E+000  0.121278208046795E-001  0.000000000000000E+000  0.000000000000000E+000  0.245614569786834E-002  0.000000000000000E+000  0.000000000000000E+000  0.480526967026610E-001  0.000000000000000E+000  0.000000000000000E+000  0.121278208046795E-001  0.000000000000000E+000  0.000000000000000E+000  0.245614569786834E-002  0.000000000000000E+000  0.000000000000000E+000
      0.20000000 -0.576520715283548E-003 -0.744254423484160E-005 -0.104264489849098E-004  0.986008398094410E-003  0.157904522669376E-004  0.163079316855953E-004  0.130458869626376E-005  0.304729847482009E-009  0.374659474296967E-009  0.485106259611717E-001  0.000000000000000E+000  0.000000000000000E+000  0.166259721965084E-001  0.000000000000000E+000  0.000000000000000E+000  0.262970378262378E-002  0.000000000000000E+000  0.000000000000000E+000  0.485106259611717E-001  0.000000000000000E+000  0.000000000000000E+000  0.166259721965084E-001  0.000000000000000E+000  0.000000000000000E+000  0.262970378262378E-002  0.000000000000000E+000  0.000000000000000E+000
      0.21000000 -0.700325418290925E-003 -0.474344525637333E-005 -0.121183570426259E-004  0.102397091325927E-002  0.131099931775168E-004  0.145497544385516E-004  0.153897212270538E-005  0.194372194014747E-009  0.358549931634712E-009  0.484257502736033E-001  0.000000000000000E+000  0.000000000000000E+000  0.212607062476900E-001  0.000000000000000E+000  0.000000000000000E+000  0.279707091971195E-002  0.000000000000000E+000  0.000000000000000E+000  0.484257502736033E-001  0.000000000000000E+000  0.000000000000000E+000  0.212607062476900E-001  0.000000000000000E+000  0.000000000000000E+000  0.279707091971195E-002  0.000000000000000E+000  0.000000000000000E+000
      0.22000000 -0.834943161376996E-003 -0.185047416550547E-005 -0.133366254596305E-004  0.104819932125009E-002  0.113692857336605E-004  0.127198866138090E-004  0.179585189979935E-005  0.132684912730819E-009  0.339661094118621E-009  0.477798614497928E-001  0.000000000000000E+000  0.000000000000000E+000  0.259596152639505E-001  0.000000000000000E+000  0.000000000000000E+000  0.295681678481373E-002  0.000000000000000E+000  0.000000000000000E+000  0.477798614497928E-001  0.000000000000000E+000  0.000000000000000E+000  0.259596152639505E-001  0.000000000000000E+000  0.000000000000000E+000  0.295681678481373E-002  0.000000000000000E+000  0.000000000000000E+000
