# Fourier-transform spectra: 
# sigma: Conductivity
# eps: Dielectric constant
# 1:Energy[eV] 2:Re(sigma_x)[1/fs*V*Angstrom] 3:Re(sigma_y)[1/fs*V*Angstrom] 4:Re(sigma_z)[1/fs*V*Angstrom] 5:Im(sigma_x)[1/fs*V*Angstrom] 6:Im(sigma_y)[1/fs*V*Angstrom] 7:Im(sigma_z)[1/fs*V*Angstrom] 8:Re(eps_x)[none] 9:Re(eps_y)[none] 10:Re(eps_z)[none] 11:Im(eps_x)[none] 12:Im(eps_y)[none] 13:Im(eps_z)[none]
      0.32000000 -0.168618738174142E-003 -0.862734868003268E-004 -0.715757041392730E-003  0.128854432827368E-003 -0.649874369662047E-004 -0.214830512227516E-001  0.909369231863429E+000  0.104570941955381E+001  0.161102712690047E+002 -0.118599301767257E+000 -0.606811283629601E-001 -0.503433285430632E+000
      0.33000000 -0.152439835008734E-003 -0.816136192924994E-004 -0.706920024478071E-003  0.104959217561452E-003 -0.483386055055909E-004 -0.222382865224583E-001  0.928413204833764E+000  0.103296905151684E+001  0.161674878978515E+002 -0.103970661152803E+000 -0.556640720348991E-001 -0.482150497754930E+000
      0.34000000 -0.130917773867600E-003 -0.847305026902197E-004 -0.700219592162275E-003  0.905416961464392E-004 -0.326283875532586E-004 -0.229978677825198E-001  0.940062864354056E+000  0.102159946382631E+001  0.162242157979783E+002 -0.866654448142443E-001 -0.560902197466998E-001 -0.463534023147723E+000
      0.35000000 -0.108608906298687E-003 -0.941374034180128E-004 -0.690489846336253E-003  0.860948623047071E-004 -0.208493320819603E-004 -0.237625104679638E-001  0.944634979260504E+000  0.101340757940976E+001  0.162809569544939E+002 -0.698431263928280E-001 -0.605369374325097E-001 -0.444033286533615E+000
      0.36000000 -0.895244170946818E-004 -0.107376020440154E-003 -0.674222802773320E-003  0.901555558032916E-004 -0.148519312542518E-004 -0.245285500234710E-001  0.943634122837039E+000  0.100928553016229E+001  0.163354191573632E+002 -0.559712848762708E-001 -0.671322307810165E-001 -0.421528760407254E+000
      0.37000000 -0.763999303278417E-004 -0.121711668870130E-003 -0.652251715857008E-003  0.998739206790098E-004 -0.151800208976235E-004 -0.252907617112969E-001  0.939245751890441E+000  0.100923414991273E+001  0.163846089293539E+002 -0.464747983370825E-001 -0.740383563405910E-001 -0.396770871771642E+000
      0.38000000 -0.703451781299692E-004 -0.134721646257578E-003 -0.629419653477527E-003  0.111783128797718E-003 -0.212488387715622E-004 -0.260461284156947E-001  0.933790708555636E+000  0.101258571462628E+001  0.164271554734587E+002 -0.416655397876813E-001 -0.797958049382723E-001 -0.372806073028391E+000
      0.39000000 -0.708698805895231E-004 -0.144659794327584E-003 -0.611641622741747E-003  0.122567229795758E-003 -0.317162964745879E-004 -0.267960432743277E-001  0.929264726191395E+000  0.101830392119544E+001  0.164643738065653E+002 -0.409000057897737E-001 -0.834852038176052E-001 -0.352986991135163E+000
      0.40000000 -0.762026457991549E-004 -0.150589177783510E-003 -0.602413393775776E-003  0.129689156764964E-003 -0.449005073980228E-004 -0.275456451329023E-001  0.927025697828557E+000  0.102526489705267E+001  0.164995551021950E+002 -0.428781791749090E-001 -0.847344561214066E-001 -0.338969719027383E+000
      0.41000000 -0.838055372497552E-004 -0.152334098703066E-003 -0.600997841437690E-003  0.131810944023224E-003 -0.591515217016231E-004 -0.283009139113255E-001  0.927640777915961E+000  0.103247194781233E+001  0.165361311616891E+002 -0.460060697286166E-001 -0.836256576470988E-001 -0.329925080219102E+000
      0.42000000 -0.910057759783731E-004 -0.150305401828945E-003 -0.603273599672217E-003  0.128969363215558E-003 -0.731374049291915E-004 -0.290654973906438E-001  0.930886395947011E+000  0.103919372415052E+001  0.165759571744386E+002 -0.487692348840376E-001 -0.805474088576252E-001 -0.323289280987450E+000
      0.43000000 -0.956659098479540E-004 -0.145233736606152E-003 -0.604501759047596E-003  0.122464287537586E-003 -0.860197058456364E-004 -0.298392226259966E-001  0.935898634630098E+000  0.104502521269093E+001  0.166187158751550E+002 -0.500743160631680E-001 -0.760195564063501E-001 -0.316413779907595E+000
      0.44000000 -0.967688961868243E-004 -0.137847993685329E-003 -0.602180303767909E-003  0.114420382133402E-003 -0.974795795684274E-004 -0.306190367156397E-001  0.941470206364935E+000  0.104986401521646E+001  0.166626456480582E+002 -0.495004772620356E-001 -0.705137884787293E-001 -0.308035056809583E+000
      0.45000000 -0.947334101158894E-004 -0.128575917893305E-003 -0.597291804855960E-003  0.107047109665645E-003 -0.107555056899805E-003 -0.314016087704792E-001  0.946458725208427E+000  0.105379533249130E+001  0.167060024257459E+002 -0.473823866781660E-001 -0.643092426596692E-001 -0.298744774655145E+000
      0.46000000 -0.912671142920693E-004 -0.117391165077076E-003 -0.593358294406146E-003  0.101755964459100E-003 -0.116300646463029E-003 -0.321859521789473E-001  0.950211582945128E+000  0.105690501898962E+001  0.167483408359586E+002 -0.446563026936338E-001 -0.574386014272806E-001 -0.290325686380134E+000
      0.47000000 -0.886730408704577E-004 -0.103929216644742E-003 -0.594003861970620E-003  0.984388426442339E-004 -0.123380128584002E-003 -0.329746060277777E-001  0.952859420546418E+000  0.105908450971460E+001  0.167909418035408E+002 -0.424639137992685E-001 -0.497698201562198E-001 -0.284457694735001E+000
      0.48000000 -0.887448338579422E-004 -0.879037943345713E-004 -0.600428100676634E-003  0.952661215606939E-004 -0.127797605388106E-003 -0.337728663143601E-001  0.955329221328872E+000  0.105992496022162E+001  0.168362722393103E+002 -0.416129130327670E-001 -0.412185452366745E-001 -0.281543851621625E+000
      0.49000000 -0.916341888510917E-004 -0.696929362931087E-004 -0.610036219008556E-003  0.892450544917786E-004 -0.127982412198119E-003 -0.345866074899206E-001  0.959006560898013E+000  0.105878689021421E+001  0.168868633781047E+002 -0.420908537926129E-001 -0.320124533066806E-001 -0.280211410439976E+000
      0.50000000 -0.952110010845555E-004 -0.508102711230544E-004 -0.616728418075148E-003  0.774887382047322E-004 -0.122322102180594E-003 -0.354198014189220E-001  0.965118523474502E+000  0.105506316962458E+001  0.169441875084823E+002 -0.428591350981286E-001 -0.228721917596640E-001 -0.277619668820241E+000
      0.51000000 -0.953492811238644E-004 -0.339374014898160E-004 -0.612553372768448E-003  0.587888481365318E-004 -0.110011420014861E-003 -0.362727594488043E-001  0.974055156793697E+000  0.104855051823025E+001  0.170079859767546E+002 -0.420797859969480E-001 -0.149773398934052E-001 -0.270333604343805E+000
      0.52000000 -0.872434459556519E-004 -0.223316838375032E-004 -0.589981905660351E-003  0.348341288415041E-004 -0.918597904259393E-004 -0.371416327300352E-001  0.984922550389729E+000  0.103976018368821E+001  0.170762193444911E+002 -0.377620656514146E-001 -0.966594684495950E-002 -0.255365147612553E+000
      0.53000000 -0.674011359584305E-004 -0.187098473547927E-004 -0.544029626769169E-003  0.104259080703218E-004 -0.706109511989957E-004 -0.380191806981822E-001  0.995572441611644E+000  0.102998627142904E+001  0.171455617374771E+002 -0.286231628827541E-001 -0.794548935611391E-002 -0.231032435857783E+000
      0.54000000 -0.355705862231416E-004 -0.240144806261035E-004 -0.473666248276161E-003 -0.763889001278976E-005 -0.504625808223105E-004 -0.388964874339277E-001  0.100318392458668E+001  0.102103303641218E+001  0.172122353469084E+002 -0.148259843837224E-001 -0.100093462759459E-001 -0.197426276755315E+000
      0.55000000  0.425846147841595E-005 -0.366306637993838E-004 -0.382182422628038E-003 -0.128147030081248E-004 -0.358059499239830E-004 -0.397651634138485E-001  0.100524411408929E+001  0.101465273805861E+001  0.172729525287804E+002  0.174267463112623E-002 -0.149902327044756E-001 -0.156399116383222E+000
      0.56000000  0.443935089004114E-004 -0.525192318708350E-004 -0.276380078968385E-003 -0.145024713736192E-005 -0.295938817042955E-004 -0.406194918130937E-001  0.100058288149176E+001  0.101189433543463E+001  0.173257346784267E+002  0.178425828439061E-001 -0.211084631236483E-001 -0.111082331123256E+000
      0.57000000  0.755768807070238E-004 -0.663823250824825E-004 -0.164688607341162E-003  0.251980835048273E-004 -0.319949248913780E-004 -0.414579102012515E-001  0.990050095081107E+000  0.101263375686867E+001  0.173703824760895E+002  0.298428559837640E-001 -0.262122245423635E-001 -0.650301831072024E-001
      0.58000000  0.901257654202782E-004 -0.735221428437669E-004 -0.546527837785609E-004  0.605022184258575E-004 -0.399574689015505E-004 -0.422832551963548E-001  0.976521541413894E+000  0.101550587405254E+001  0.174084174405924E+002  0.349741564196392E-001 -0.285309635056526E-001 -0.212085300993187E-001
      0.59000000  0.849892527190710E-004 -0.717097202061471E-004  0.494011721996301E-004  0.939664408240347E-004 -0.479781551641075E-004 -0.431014869639368E-001  0.964153476639556E+000  0.101830281156548E+001  0.174424495146725E+002  0.324218860080698E-001 -0.273559809012485E-001  0.188456672164860E-001
      0.60000000  0.635337427918214E-004 -0.623200972820065E-004  0.147574133774736E-003  0.114390140212541E-003 -0.498823001003522E-004 -0.439191710850118E-001  0.957089495809163E+000  0.101871205545799E+001  0.174751417508524E+002  0.238330413028827E-001 -0.233777735618139E-001  0.553586215912842E-001
      0.61000000  0.352275889944733E-004 -0.502522647883804E-004  0.243821146938314E-003  0.113700438657695E-003 -0.410015668342133E-004 -0.447406161154062E-001  0.958047429035211E+000  0.101512853567310E+001  0.175081497903519E+002  0.129980846569850E-001 -0.185418080138005E-001  0.899638039255138E-001
      0.62000000  0.131134242054766E-004 -0.426192236832565E-004  0.343651836743775E-003  0.901094499108820E-004 -0.199677823801592E-004 -0.455658897630823E-001  0.967288163679955E+000  0.100724877168310E+001  0.175414829319378E+002  0.476047946834778E-002 -0.154717742766478E-001  0.124753648432689E+000
      0.63000000  0.977877659552690E-005 -0.466534110848822E-004  0.450986807413446E-003  0.493829544979357E-004  0.105030190061631E-004 -0.463906929976329E-001  0.982357391559045E+000  0.996247679919973E+000  0.175735898182440E+002  0.349357644273123E-002 -0.166674487699981E-001  0.161120041036922E+000
      0.64000000  0.331507234672019E-004 -0.675298010701285E-004  0.565548833334477E-003  0.361286006809845E-005  0.440738276573765E-004 -0.472082861104030E-001  0.998729433377040E+000  0.984500165156683E+000  0.176021577167196E+002  0.116584096728003E-001 -0.237488055661041E-001  0.198891586650012E+000
      0.65000000  0.835961193171197E-004 -0.106779588336953E-003  0.682009716821082E-003 -0.322352312823009E-004  0.722989192962241E-004 -0.480126953020337E-001  0.101116204346710E+001  0.974965165512805E+000  0.176252814270393E+002  0.289466983911775E-001 -0.369744021992046E-001  0.236158445319474E+000
      0.66000000  0.153414155512891E-003 -0.161708382807317E-003  0.791327550194372E-003 -0.448962961987484E-004  0.866839571041143E-004 -0.488017930905367E-001  0.101531062270839E+001  0.970438867468796E+000  0.176424828942339E+002  0.523175952596652E-001 -0.551461088680132E-001  0.269860068326047E+000
      0.67000000  0.228980402451845E-003 -0.225891071929418E-003  0.883684144051637E-003 -0.269392501380879E-004  0.807085208388487E-004 -0.495788996561032E-001  0.100904975820365E+001  0.972887419107008E+000  0.176551426483903E+002  0.769218617793959E-001 -0.758840565659694E-001  0.296857848346559E+000
      0.68000000  0.294838035320491E-003 -0.290535038080683E-003  0.951708954298901E-003  0.209903577065581E-004  0.513281277914452E-004 -0.503522795543180E-001  0.993052361670583E+000  0.983010805580048E+000  0.176661965601377E+002  0.975890008069107E-001 -0.961647435849708E-001  0.315007952783508E+000
      0.69000000  0.338304099721653E-003 -0.346351091957173E-003  0.992632707787680E-003  0.905972023708207E-004 -0.340002699040473E-006 -0.511329176306688E-001  0.970447653398859E+000  0.100011090715104E+001  0.176792976494361E+002  0.110353076584419E+000 -0.112977964521547E+000  0.323791740368559E+000
      0.70000000  0.352965634498920E-003 -0.385524734569272E-003  0.100864879678665E-002  0.168824955705029E-003 -0.692625806977977E-004 -0.519317068803057E-001  0.945716870184004E+000  0.102227034293424E+001  0.176978606591509E+002  0.113490800445207E+000 -0.123959690239550E+000  0.324315877034090E+000
      0.71000000  0.339877741636484E-003 -0.403377823638164E-003  0.100569741190873E-002  0.242082960888828E-003 -0.147633122694600E-003 -0.527572881943225E-001  0.923258170344698E+000  0.104680063359979E+001  0.177243940210383E+002  0.107743393655342E+000 -0.127873321256106E+000  0.318812440107757E+000
      0.72000000  0.306179495923711E-003 -0.399322927350509E-003  0.991601962778932E-003  0.300215015904172E-003 -0.226724558351453E-003 -0.536152387952420E-001  0.906151747620232E+000  0.107087488115401E+001  0.177603090961429E+002  0.957127694643045E-001 -0.124829728300400E+000  0.309978203398243E+000
      0.73000000  0.261846229454950E-003 -0.376776993688278E-003  0.974609817525600E-003  0.338786283878616E-003 -0.299071441155026E-003 -0.545084651525845E-001  0.895544999730612E+000  0.109221007151992E+001  0.178061164608339E+002  0.807327488442677E-001 -0.116168342255879E+000  0.300492887689220E+000
      0.74000000  0.215979476429790E-003 -0.341891057665266E-003  0.962905108541865E-003  0.359006314434803E-003 -0.360400558161969E-003 -0.554380131125597E-001  0.890806536121824E+000  0.110961752968409E+001  0.178617331754020E+002  0.656911764771939E-001 -0.103987777803344E+000  0.292872130545135E+000
      0.75000000  0.174115447441527E-003 -0.301300574077002E-003  0.964898908922420E-003  0.365595612599517E-003 -0.410631366027820E-003 -0.564034144906683E-001  0.890285005071558E+000  0.112323019393166E+001  0.179266263640020E+002  0.522519274703018E-001 -0.904200975546349E-001  0.289565506944002E+000
      0.76000000  0.137493373143553E-003 -0.259528714659153E-003  0.989528738202052E-003  0.363709930283032E-003 -0.453409781178891E-003 -0.574021631495897E-001  0.892287069460655E+000  0.113427759926152E+001  0.179996876558428E+002  0.407187511748912E-001 -0.768595963087760E-001  0.293049574317921E+000
      0.77000000  0.104326522825011E-003 -0.216993674899249E-003  0.104575109458585E-002  0.356320270355051E-003 -0.494077693047549E-003 -0.584286465473378E-001  0.895845969782568E+000  0.114442114932209E+001  0.180789582416717E+002  0.304951155317896E-001 -0.634282348010338E-001  0.305677785316216E+000
      0.78000000  0.722732593410742E-004 -0.169564876120885E-003  0.114091088295437E-002  0.343114372616940E-003 -0.536614974168139E-003 -0.594734049752990E-001  0.900991932610494E+000  0.115484402801153E+001  0.181614696369820E+002  0.208549577119842E-001 -0.489291385663187E-001  0.329217866111010E+000
      0.79000000  0.408797058373734E-004 -0.110169927663584E-003  0.127843070918231E-002  0.321227717417726E-003 -0.580665641336218E-003 -0.605236191132392E-001  0.908480804052646E+000  0.116543420672581E+001  0.182434464920862E+002  0.116468088086421E-001 -0.313878991464419E-001  0.364230557435433E+000
      0.80000000  0.129095729015158E-004 -0.321667463471826E-004  0.145584715092463E-002  0.287299789109670E-003 -0.619971432281675E-003 -0.615651984221801E-001  0.919170182969588E+000  0.117442469272500E+001  0.183209445761419E+002  0.363201942752546E-002 -0.904989255217986E-002  0.409592569483456E+000
      0.81000000 -0.593308561354835E-005  0.666389491882210E-004  0.166428931909004E-002  0.239847753132848E-003 -0.643191972757708E-003 -0.625860261626387E-001  0.933353566902887E+000  0.117872358703003E+001  0.183907628942936E+002 -0.164862496411953E-002  0.185169475666287E-001  0.462455642423872E+000
      0.82000000 -0.866065476610948E-005  0.180945205509011E-003  0.188997872132894E-002  0.180937340194900E-003 -0.637238169859325E-003 -0.635792394688389E-001  0.950336122393027E+000  0.117490982480617E+001  0.184512986867366E+002 -0.237718592434817E-002  0.496660364869312E-001  0.518763411658188E+000
      0.83000000  0.107084849699869E-004  0.297354386171433E-003  0.211746646325079E-002  0.116542805038877E-003 -0.592189799951968E-003 -0.645452488662282E-001  0.968396611502072E+000  0.116058652703742E+001  0.185029987903106E+002  0.290386361146727E-002  0.806348035350951E-001  0.574202030293722E+000
      0.84000000  0.551020449390648E-004  0.396905659490328E-003  0.233353653306806E-002  0.555728492507724E-004 -0.506057497139922E-003 -0.654916438163586E-001  0.985109487232271E+000  0.113559599199896E+001  0.185482123298457E+002  0.147643627194754E-001  0.106349213148227E+000  0.625261364282659E+000
      0.85000000  0.123224135395559E-003  0.460232822659356E-003  0.253038620631960E-002  0.801265382161829E-005 -0.387473164375327E-003 -0.664309920126078E-001  0.997878301205166E+000  0.110260038236865E+001  0.185904960866403E+002  0.326289523276098E-001  0.121866668262252E+000  0.670029865751603E+000
      0.86000000  0.209486283460090E-003  0.473732817277583E-003  0.270701291515312E-002 -0.171772643777765E-004 -0.254992740943156E-003 -0.673774078590733E-001  0.100449553956535E+001  0.106673530374663E+001  0.186336462069637E+002  0.548256029005054E-001  0.123982758641792E+000  0.708464595778651E+000
      0.87000000  0.304893785905918E-003  0.434578587175359E-003  0.286854177391146E-002 -0.138517370224468E-004 -0.132881628005150E-003 -0.683432157781289E-001  0.100358353178323E+001  0.103437731575409E+001  0.186808212220567E+002  0.788779465370681E-001  0.112428223040105E+000  0.742109859699645E+000
      0.88000000  0.398552473026207E-003  0.352677303571129E-003  0.302412121583063E-002  0.201631828162537E-004 -0.445730566972182E-004 -0.693368454000866E-001  0.994842933980567E+000  0.101140029320620E+001  0.187340399363550E+002  0.101936357683947E+000  0.902030276988717E-001  0.773468797209685E+000
      0.89000000  0.479444973954520E-003  0.248690238909431E-003  0.318454461940091E-002  0.826580515832427E-004 -0.591659172455151E-005 -0.703623698485178E-001  0.979096383329093E+000  0.100149626277222E+001  0.187941286928205E+002  0.121248127174221E+000  0.628919424591540E-001  0.805348041966817E+000
      0.90000000  0.538187006303225E-003  0.148613701916983E-003  0.336065153929226E-002  0.167358280670739E-003 -0.204908430366702E-004 -0.714202200988484E-001  0.958146578071911E+000  0.100512440672693E+001  0.188609662695746E+002  0.134591295756315E+000  0.371657258051303E-001  0.840441036222191E+000
      0.91000000  0.568518345242762E-003  0.766409092814017E-004  0.356288378415791E-002  0.264907800011678E-003 -0.785712450468790E-004 -0.725080559202338E-001  0.934479133967936E+000  0.101943338784461E+001  0.189337513579653E+002  0.140614260258775E+000  0.189559490108669E-001  0.881224452807100E+000
      0.92000000  0.568287461335355E-003  0.486195499929770E-004  0.380149906124569E-002  0.364397321953682E-003 -0.160081737723785E-003 -0.736208654589351E-001  0.910851585282744E+000  0.103916338645615E+001  0.190110638864977E+002  0.139029359519223E+000  0.118945874324817E-001  0.930022243418863E+000
