# Fourier-transform spectra: 
# sigma: Conductivity
# eps: Dielectric constant
# 1:Energy[eV] 2:Re(sigma_x)[1/fs*V*Angstrom] 3:Re(sigma_y)[1/fs*V*Angstrom] 4:Re(sigma_z)[1/fs*V*Angstrom] 5:Im(sigma_x)[1/fs*V*Angstrom] 6:Im(sigma_y)[1/fs*V*Angstrom] 7:Im(sigma_z)[1/fs*V*Angstrom] 8:Re(eps_x)[none] 9:Re(eps_y)[none] 10:Re(eps_z)[none] 11:Im(eps_x)[none] 12:Im(eps_y)[none] 13:Im(eps_z)[none]
      0.01000000 -0.104165555600510E-003  0.132415702347522E-003  0.119835529697520E-001 -0.866320043958496E-004  0.352088218752480E-005  0.261702302908677E-002  0.294986542412570E+001  0.920753923590350E+000 -0.579025124622590E+002 -0.234450093434533E+001  0.298033967261092E+001  0.269719207778340E+003
      0.02000000 -0.945928853362123E-004  0.124233889057502E-003  0.101285138311279E-001 -0.172313161258397E-003  0.306527332931637E-005  0.461267233517687E-002  0.293916484792565E+001  0.965504258374201E+000 -0.509097437598559E+002 -0.106452227310005E+001  0.139809396346771E+001  0.113983504449779E+003
      0.03000000 -0.784718518703471E-004  0.114448084030568E-003  0.755249923347415E-002 -0.255729943821637E-003 -0.386438265571347E-005  0.555514828109687E-002  0.291860955947633E+001  0.102899246523081E+001 -0.406774056144738E+002 -0.588733735667915E+000  0.858644806327211E+000  0.566624972059888E+002
      0.04000000 -0.560649197291432E-004  0.107392718832974E-003  0.484167729171039E-002 -0.335065312512871E-003 -0.173304389565340E-004  0.531892932026682E-002  0.288536636156839E+001  0.109751599291141E+001 -0.289288826550963E+002 -0.315469580926251E+000  0.604284036585506E+000  0.272434512271684E+002
      0.05000000 -0.285238198838040E-004  0.106788428804526E-003  0.252145876308940E-002 -0.408223368340143E-003 -0.348527236239722E-004  0.408786851088247E-002  0.283761333192635E+001  0.115688918017057E+001 -0.174014984377386E+002 -0.128399684489080E+000  0.480707023864333E+000  0.113503209230660E+002
      0.06000000  0.181753356035470E-005  0.114430176245272E-003  0.909546079207585E-003 -0.473417436562673E-003 -0.521643236032331E-004  0.225268380992215E-002  0.277590313797088E+001  0.119568097586293E+001 -0.745036100897254E+001  0.681800733119807E-002  0.429255226736113E+000  0.341192700446728E+001
      0.07000000  0.315852922687801E-004  0.129524278802822E-003  0.614730471487502E-004 -0.529941383124191E-003 -0.645419160056267E-004  0.253144829822241E-003  0.270394695350967E+001  0.120752484077223E+001  0.186050806167659E+000  0.101557765162280E+000  0.416465872075297E+000  0.197657353714386E+000
      0.08000000  0.570281525497571E-004  0.148854775886093E-003 -0.183901427461373E-003 -0.578801339870971E-003 -0.682437176156168E-004 -0.156775761728134E-002  0.262841770763950E+001  0.119199899956208E+001  0.541077808464776E+001  0.160444779666013E+000  0.418792660317024E+000 -0.517394000858808E+000
      0.09000000  0.750494290564410E-004  0.167664584148448E-003 -0.932394392873311E-004 -0.622861363183276E-003 -0.615917280259804E-004 -0.304431315880503E-002  0.255766893227723E+001  0.115403029775521E+001  0.861330258688402E+001  0.187685688880920E+000  0.419300231493683E+000 -0.233175769803029E+000
      0.10000000  0.842319217123231E-004  0.180912844441190E-003  0.822815992012833E-004 -0.666304956726276E-003 -0.454018709412989E-004 -0.418523543954206E-002  0.249968248582550E+001  0.110218802965073E+001  0.104198973373627E+002  0.189584568543574E+000  0.407188662684351E+000  0.185194890090801E+000
      0.11000000  0.853896568392394E-004  0.184491887597249E-003  0.188109590730914E-003 -0.713507556427263E-003 -0.227159026666127E-004 -0.510735477892821E-002  0.245993045141409E+001  0.104647972924128E+001  0.114503206739236E+002  0.174718486346000E+000  0.377494705298956E+000  0.384897002473579E+000
      0.12000000  0.813179576795603E-004  0.176065911069871E-003  0.184904152304411E-003 -0.767730051547122E-003  0.198034211376873E-005 -0.594850134128191E-002  0.243997041760479E+001  0.996285629232805E+000  0.121571325666709E+002  0.152521649038793E+000  0.330232876749241E+000  0.346810065431312E+000
      0.13000000  0.757577389436429E-004  0.155378240430417E-003  0.114003017868549E-003 -0.830206987732616E-003  0.237397280507756E-004 -0.680158350757612E-002  0.243737242066107E+001  0.958898406206659E+000  0.127758687834145E+002  0.131162572970663E+000  0.269012909871407E+000  0.197378239616986E+000
      0.14000000  0.719921354730419E-004  0.124079888008174E-003  0.404406574620740E-004 -0.900086616343315E-003  0.380333356795444E-004 -0.769220214866774E-002  0.244704668917468E+001  0.938854759670861E+000  0.133665605615964E+002  0.115739951457233E+000  0.199480125440403E+000  0.650154312107011E-001
      0.15000000  0.717334530497389E-004  0.852753047743233E-004  0.645423311815884E-005 -0.975292792557640E-003  0.413443086195698E-004 -0.859640501583520E-002  0.246342352180279E+001  0.937963005378227E+000  0.138988765210969E+002  0.107635802596091E+000  0.127955305102156E+000  0.968455486638288E-002
      0.16000000  0.748662823111666E-004  0.430107951941947E-004  0.144144782939517E-004 -0.105389622588256E-002  0.314629348039270E-004 -0.947709657826668E-002  0.248253222480806E+001  0.955740599891801E+000  0.143315792673350E+002  0.105315564618267E+000  0.605039550612443E-001  0.202770709769684E-001
      0.17000000  0.801871938925278E-004  0.184667786576059E-005  0.382547968469101E-004 -0.113527295738177E-002  0.760466609498258E-005 -0.103145180443323E-001  0.250306460200854E+001  0.989931668553240E+000  0.146560876029047E+002  0.106165245891366E+000  0.244494164446481E-002  0.506481112086266E-001
      0.18000000  0.867256166425766E-004 -0.334934967871621E-004  0.481157241045752E-004 -0.122040265978502E-002 -0.294923343756281E-004 -0.111163430030733E-001  0.252600837070726E+001  0.103687762294523E+001  0.149000290914894E+002  0.108442910944354E+000 -0.418807317827948E-001  0.601645671266864E-001
      0.19000000  0.948629299754248E-004 -0.585308882142009E-004  0.302700983946261E-004 -0.131112863632736E-002 -0.774187439781726E-004 -0.119079944550603E-001  0.255316636664801E+001  0.109171044393619E+001  0.151062409662853E+002  0.112374871692398E+000 -0.693358412481763E-001  0.358580366861280E-001
      0.20000000  0.106541256542932E-003 -0.696549149463862E-004 -0.788423875516281E-005 -0.140883038569533E-002 -0.131988241583598E-003 -0.127145892286952E-001  0.258545890556389E+001  0.114853593106253E+001  0.153086484561251E+002  0.119898595111994E+000 -0.783877224251790E-001 -0.887270509983740E-002
      0.21000000  0.124385381946223E-003 -0.650006084159008E-004 -0.465738134187598E-004 -0.151337421247867E-002 -0.187418951158520E-003 -0.135475474269072E-001  0.262200918880923E+001  0.120087249962996E+001  0.155200349200361E+002  0.133314173590864E+000 -0.696665657835554E-001 -0.499170348617128E-001
      0.22000000  0.150275890268439E-003 -0.453868951190208E-004 -0.671603843413951E-004 -0.162310970668027E-002 -0.237073859451958E-003 -0.144026224982353E-001  0.266054813675255E+001  0.124254217319103E+001  0.157348314506174E+002  0.153742133730732E+000 -0.464337831341178E-001 -0.687094967288352E-001
      0.23000000  0.184370378872193E-003 -0.148936057187965E-004 -0.609169272386273E-004 -0.173605387664088E-002 -0.274864398774764E-003 -0.152674030043953E-001  0.269887583296732E+001  0.126897810644280E+001  0.159404476124478E+002  0.180422039428325E+000 -0.145746552925911E-001 -0.596123754549472E-001
      0.24000000  0.225425537462374E-003  0.194203484462021E-004 -0.289694116493567E-004 -0.185157614507711E-002 -0.297083817967157E-003 -0.161309387611449E-001  0.273642732199998E+001  0.127860828722264E+001  0.161277617552120E+002  0.211406408192785E+000  0.182126042908923E-001 -0.271678148500409E-001
      0.25000000  0.272512828234795E-003  0.489616642104213E-004  0.239851901519759E-004 -0.197138326258869E-002 -0.304067491244725E-003 -0.169886109668724E-001  0.277483233279823E+001  0.127375134254986E+001  0.162948118235224E+002  0.245342743763730E+000  0.440800864841248E-001  0.215938178018924E-001
      0.26000000  0.327234580931531E-003  0.660565664331105E-004  0.960192861551006E-004 -0.209880926324948E-002 -0.300885144415517E-003 -0.178401698738922E-001  0.281687855908194E+001  0.126046757902547E+001  0.164437197804579E+002  0.283277525164034E+000  0.571832616428776E-001  0.831211226900414E-001
      0.27000000  0.394949279401125E-003  0.667016832643647E-004  0.189454743976325E-003 -0.223635135317740E-002 -0.296434629117407E-003 -0.186840821617812E-001  0.286424311540606E+001  0.124711064105151E+001  0.165752232261237E+002  0.329233362195983E+000  0.556031384043988E-001  0.157931222049286E+000
