# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000  0.130668540306721E+000 -0.170963402692016E-003  0.733116649296068E-001  0.291589788732629E-001 -0.444221649255679E-004  0.294052727721104E-001  0.179245134748206E-001  0.312018137967069E-007  0.623927028155316E-002  0.103709180611776E-001  0.000000000000000E+000  0.853837114897645E-003 -0.334043419637420E-002  0.000000000000000E+000  0.281554563322704E-003  0.118714442051965E-003  0.000000000000000E+000  0.808310790904572E-006  0.103709180611776E-001  0.000000000000000E+000  0.853837114897645E-003 -0.334043419637420E-002  0.000000000000000E+000  0.281554563322704E-003  0.118714442051965E-003  0.000000000000000E+000  0.808310790904572E-006
      0.02000000  0.120384362187455E+000 -0.153537509311882E-003  0.608996462008602E-001  0.565077047355124E-001 -0.855521423074073E-004  0.564860582640626E-001  0.176855153537561E-001  0.308929358190831E-007  0.689944168560102E-002  0.113679397357774E-001  0.000000000000000E+000  0.915050000004916E-003 -0.657867407608173E-002  0.000000000000000E+000  0.580868620240915E-003  0.172509006435578E-003  0.000000000000000E+000  0.117472485648958E-005  0.113679397357774E-001  0.000000000000000E+000  0.915050000004916E-003 -0.657867407608173E-002  0.000000000000000E+000  0.580868620240915E-003  0.172509006435578E-003  0.000000000000000E+000  0.117472485648958E-005
      0.03000000  0.104074459276237E+000 -0.126062836810728E-003  0.412972722880512E-001  0.803865164477181E-001 -0.120387037803117E-003  0.791149351801397E-001  0.172934851002404E-001  0.303848776957773E-007  0.796463766699116E-002  0.130052272737397E-001  0.000000000000000E+000  0.101109106478059E-002 -0.961461172159487E-002  0.000000000000000E+000  0.915128701536154E-003  0.261576694998651E-003  0.000000000000000E+000  0.185976568165439E-005  0.130052272737397E-001  0.000000000000000E+000  0.101109106478059E-002 -0.961461172159487E-002  0.000000000000000E+000  0.915128701536154E-003  0.261576694998651E-003  0.000000000000000E+000  0.185976568165439E-005
      0.04000000  0.829035889232331E-001 -0.907363762118259E-004  0.160254107138165E-001  0.994216600031453E-001 -0.146473289830020E-003  0.955386899175318E-001  0.167576715341334E-001  0.296875146016831E-007  0.938445505970480E-002  0.152466756073166E-001  0.000000000000000E+000  0.113312966463171E-002 -0.123522693989339E-001  0.000000000000000E+000  0.130038576006708E-002  0.385039676378582E-003  0.000000000000000E+000  0.297498596185361E-005  0.152466756073166E-001  0.000000000000000E+000  0.113312966463171E-002 -0.123522693989339E-001  0.000000000000000E+000  0.130038576006708E-002  0.385039676378582E-003  0.000000000000000E+000  0.297498596185361E-005
      0.05000000  0.583497980865900E-001 -0.503396151235563E-004 -0.129861655630825E-001  0.112631816907383E+000 -0.162111508248318E-003  0.104517910000820E+000  0.160906251166042E-001  0.288142179573322E-007  0.110926340069714E-001  0.180427621721800E-001  0.000000000000000E+000  0.126908057481761E-002 -0.147017590200563E-001  0.000000000000000E+000  0.175101310428000E-002  0.541682985085656E-003  0.000000000000000E+000  0.467661239673965E-005  0.180427621721800E-001  0.000000000000000E+000  0.126908057481761E-002 -0.147017590200563E-001  0.000000000000000E+000  0.175101310428000E-002  0.541682985085656E-003  0.000000000000000E+000  0.467661239673965E-005
      0.06000000  0.320718169292321E-001 -0.798222732683991E-005 -0.435721544491577E-001  0.119495644641697E+000 -0.166486369985642E-003  0.105415714561254E+000  0.153078105294769E-001  0.277814273440933E-007  0.130110055198011E-001  0.213315458000731E-001  0.000000000000000E+000  0.140387641480792E-002 -0.165811173706212E-001  0.000000000000000E+000  0.227919478945289E-002  0.729968299478932E-003  0.000000000000000E+000  0.716559787632315E-005  0.213315458000731E-001  0.000000000000000E+000  0.140387641480792E-002 -0.165811173706212E-001  0.000000000000000E+000  0.227919478945289E-002  0.729968299478932E-003  0.000000000000000E+000  0.716559787632315E-005
      0.07000000  0.576441797523576E-002  0.331782489616154E-004 -0.735209541901150E-001  0.119974563561287E+000 -0.159710171424999E-003  0.982280824677713E-001  0.144271244163144E-001  0.266081350607614E-007  0.150540868903203E-001  0.250399150108480E-001  0.000000000000000E+000  0.151981048050252E-002 -0.179179798325408E-001  0.000000000000000E+000  0.289445394251321E-002  0.948051345029827E-003  0.000000000000000E+000  0.106876875219755E-004  0.250399150108480E-001  0.000000000000000E+000  0.151981048050252E-002 -0.179179798325408E-001  0.000000000000000E+000  0.289445394251321E-002  0.948051345029827E-003  0.000000000000000E+000  0.106876875219755E-004
      0.08000000 -0.189832564788902E-001  0.702119675780545E-004 -0.100760196793742E+000  0.114490032178549E+000 -0.142778100959610E-003  0.835547582947669E-001  0.134683314947886E-001  0.253153065048144E-007  0.171340148916106E-001  0.290850597868226E-001  0.000000000000000E+000  0.159694454752211E-002 -0.186510587613535E-001  0.000000000000000E+000  0.360322992678955E-002  0.119380269572250E-002  0.000000000000000E+000  0.155334977931724E-004  0.290850597868226E-001  0.000000000000000E+000  0.159694454752211E-002 -0.186510587613535E-001  0.000000000000000E+000  0.360322992678955E-002  0.119380269572250E-002  0.000000000000000E+000  0.155334977931724E-004
      0.09000000 -0.408122190804956E-001  0.100660138892130E-003 -0.123520103850997E+000  0.103859515461567E+000 -0.117442743826599E-003  0.625161765168993E-001  0.124524361781859E-001  0.239252616393029E-007  0.191654883816533E-001  0.333761363246067E-001  0.000000000000000E+000  0.161357514758381E-002 -0.187313968215236E-001  0.000000000000000E+000  0.440851255430693E-002  0.146483170284412E-002  0.000000000000000E+000  0.220386076983819E-004  0.333761363246067E-001  0.000000000000000E+000  0.161357514758381E-002 -0.187313968215236E-001  0.000000000000000E+000  0.440851255430693E-002  0.146483170284412E-002  0.000000000000000E+000  0.220386076983819E-004
      0.10000000 -0.586892639526245E-001  0.122723161251149E-003 -0.140459340409265E+000  0.891996698028928E-001 -0.860236543698677E-004  0.366274659308335E-001  0.114010107962459E-001  0.224610434186220E-007  0.210703975687202E-001  0.378160903328535E-001  0.000000000000000E+000  0.154675084434828E-002 -0.181233703464400E-001  0.000000000000000E+000  0.530954073372958E-002  0.175851324077676E-002  0.000000000000000E+000  0.305836609776257E-004  0.378160903328535E-001  0.000000000000000E+000  0.154675084434828E-002 -0.181233703464400E-001  0.000000000000000E+000  0.530954073372958E-002  0.175851324077676E-002  0.000000000000000E+000  0.305836609776257E-004
