# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,delta_Jm_x,delta_Jm_x_drude_fit
0.002,-2.6506440186580004e-11,
0.004,-3.74735211962466e-11,
0.006,-4.14550109714244e-11,
0.008,-3.6763846343113104e-11,
0.01,-2.6664597620721e-11,
0.012,-1.4181569917347098e-11,
0.014,-1.26102010299205e-12,
0.016,8.76733742470251e-12,
0.018,1.39307987476846e-11,
0.02,1.44547522360598e-11,
0.022,1.09720290482422e-11,
0.024,4.02183821300438e-12,
0.026,-5.16165786195705e-12,
0.028,-1.4246200380188e-11,
0.03,-2.0552385522634e-11,
0.032,-2.2495680819400498e-11,
0.034,-2.0365179812660803e-11,
0.036,-1.57370568340296e-11,
0.038,-1.03260793037824e-11,
0.04,-5.38918329050495e-12,
0.042,-1.7615133097318e-12,
0.044,7.88512741922945e-14,
0.046,1.0381909048049902e-13,
0.048,-1.32213432622744e-12,
0.05,-3.71931609967419e-12,
0.052,-6.650022057883071e-12,
0.054,-9.60289144248418e-12,
0.056,-1.19478974784538e-11,
0.058,-1.3259402906814e-11,
0.06,-1.3713001605465499e-11,
0.062,-1.4036559899100099e-11,
0.064,-1.50087755878729e-11,
0.066,-1.70015070969394e-11,
0.068,-1.9897470157293102e-11,
0.07,-2.32446096463115e-11,
0.072,-2.64055989822848e-11,
0.074,-2.8707473594165e-11,
0.076,-2.96816234427443e-11,
0.078,-2.92710492248313e-11,
0.08,-2.7774842399408196e-11,
0.082,-2.55578966949283e-11,
0.084,-2.2842721891255198e-11,
0.086,-1.97845574892873e-11,
0.088,-1.6653396907101e-11,
0.09,-1.38294486053272e-11,
0.092,-1.1599356753557802e-11,
0.094,-1.0001496618601199e-11,
0.096,-8.87464758112322e-12,
0.098,-7.997900504970161e-12,
0.1,-7.14210041972655e-12,
0.102,-6.02942050284997e-12,
0.104,-4.34296010960365e-12,
0.106,-1.8550966753767e-12,
0.108,1.42758969519021e-12,
0.11,5.2453881724040995e-12,
