folder,tau_x_drude,tau_z_coh,tau_z_norm_coh,tau_autocorr_iters_coh,tau_autocorr_1_e,tau_autocorr_1_e_3,spectrum_width,normalized_fid_spectrum_width
c333_s0.025_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,21.850795068297483,1.8679485203681956,2.218383457157754,6.136544992635062,4.584000000000001,5.801333333333335,1.5925754968419077,1.4499462782707349
c333_s0.050_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,7.256824252749957,1.705935730927655,2.847446762805092,5.379522032907267,2.838000000000001,4.668666666666668,1.7918598901492027,1.3292345104065593
c333_s0.075_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,3.712114083855564,1.5606064467574121,2.582618964473944,4.18104462235273,1.0840000000000014,2.8000000000000003,2.0588326008050135,1.602208373561662
c333_s0.100_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,2.5279339668613585,1.4087427990162933,2.3654667569418377,4.5009656451327364,1.1240000000000006,2.1293333333333333,1.9599349634188938,1.6699651962271271
c333_s0.125_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,1.8730135843673572,1.1375045236059345,2.700682212542245,4.838777689337607,1.2640000000000011,1.5700000000000003,2.09869914979419,1.7871928176375633
c333_s0.150_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,0.9517449139950818,1.615422208574965,1.9417925285490942,7.34729461655022,0.5120000000000005,4.453333333333334,1.7115086046050252,1.7350803797049803
c333_s0.175_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,1.2264229960000133,1.1357104224768055,2.9115602404444823,6.804871247523879,1.9620000000000015,6.390666666666668,1.556315548317288,1.5901862911757019
c333_s0.200_r18_k16_a1_i804_t9_p9d10_5d11_1.5eV,0.6710706926360658,1.0122808037374516,0.019056921783532823,5.879241637272259,0.7880000000000003,5.662000000000002,1.3523689402635721,1.4239420334226194
