t,j,j_drude,delta
0.0,0.00316452963193587,0.002483399168019275,0.0006811304639165951
0.0019999999999997797,0.00316585388312464,0.0024899149286134177,0.0006759389545112223
0.0039999999999995595,0.0031671218304189005,0.002496422868886757,0.0006706989615321434
0.006000000000000227,0.00316833365082424,0.0025029229868883877,0.0006654106639358524
0.008000000000000007,0.00316948953064764,0.002509415280655356,0.0006600742499922843
0.009999999999999787,0.00317058966543776,0.0025158997482127646,0.0006546899172249956
0.011999999999999567,0.0031716342598683096,0.0025223763875737923,0.0006492578722945173
0.014000000000000234,0.0031726235275847396,0.002528845196739917,0.0006437783308448227
0.016000000000000014,0.0031735576910469597,0.002535306173700881,0.0006382515173460786
0.017999999999999794,0.0031744369814062996,0.002541759316434841,0.0006326776649714584
0.019999999999999574,0.0031752616384508998,0.0025482046229084445,0.0006270570155424552
0.02200000000000024,0.00317603191063975,0.0025546420910769235,0.0006213898195628264
0.02400000000000002,0.00317674805522344,0.0025610717188842094,0.0006156763363392307
0.0259999999999998,0.0031774103384262405,0.0025674935042629536,0.0006099168341632869
0.02799999999999958,0.00317801903564647,0.002573907445134694,0.0006041115905117758
0.03000000000000025,0.0031785744316255395,0.002580313539409911,0.0005982608922156284
0.03200000000000003,0.00317907682054444,0.0025867117849880917,0.0005923650355563483
0.03399999999999981,0.0031795265060257094,0.002593102179757879,0.0005864243262678303
0.03599999999999959,0.0031799238010448904,0.002599484721597105,0.0005804390794477855
0.038000000000000256,0.00318026902777792,0.00260585940837291,0.00057440961940501
0.040000000000000036,0.0031805625174246696,0.0026122262379417952,0.0005683362794828744
0.041999999999999815,0.0031808046100496204,0.002618585208149783,0.0005622194018998373
0.043999999999999595,0.00318099565446897,0.0026249363168324123,0.0005560593376365578
0.04600000000000026,0.00318113600819582,0.0026312795618148883,0.0005498564463809318
0.04800000000000004,0.00318122603743563,0.002637614940912165,0.0005436110965234648
0.04999999999999982,0.0031812661171117004,0.0026439424519289958,0.0005373236651827046
0.0519999999999996,0.00318125663089567,0.002650262092660075,0.0005309945382355949
0.05400000000000027,0.0031811979712229603,0.002656573860890074,0.0005246241103328865
0.05600000000000005,0.0031810905392834496,0.0026628777543937533,0.0005182127848896963
0.05799999999999983,0.0031809347449910097,0.002669173770936029,0.0005117609740549808
0.05999999999999961,0.00318073100694419,0.0026754619082721026,0.0005052690986720875
0.06200000000000028,0.0031804797523960603,0.0026817421641474838,0.0004987375882485766
0.06400000000000006,0.00318018141724856,0.0026880145362981342,0.0004921668809504259
0.06599999999999984,0.0031798364460789703,0.0026942790224505227,0.0004855574236284476
0.06799999999999962,0.0031794452921954097,0.0027005356203216964,0.00047890967187371337
0.07000000000000028,0.00317900841770579,0.00270678432761942,0.00047222409008637004
0.07200000000000006,0.0031785262935763395,0.0027130251420421957,0.00046550115153414385
0.07399999999999984,0.00317799939965183,0.0027192580612793813,0.0004587413383724485
0.07599999999999962,0.00317742822461366,0.0027254830830112787,0.00045194514160238133
0.07800000000000029,0.00317681326586355,0.002731700204909203,0.00044511306095434706
0.08000000000000007,0.0031761550293375597,0.0027379094246355773,0.00043824560470198237
0.08199999999999985,0.0031754540292742105,0.0027441107398440074,0.00043134328943020316
0.08399999999999963,0.0031747107879755506,0.0027503041481793636,0.00042440663979618695
0.0860000000000003,0.00317392583560666,0.0027564896472778793,0.0004174361883287807
0.08800000000000008,0.00317309971007321,0.0027626672347672025,0.0004104324753060073
0.08999999999999986,0.0031722329569998002,0.0027688369082665525,0.0004033960487332478
0.09199999999999964,0.0031713261298062395,0.0027749986653866914,0.0003963274644195481
0.0940000000000003,0.00317037978985279,0.0027811525037300883,0.0003892272861227017
0.09600000000000009,0.0031693945066067694,0.0027872984208909776,0.00038209608571579184
0.09799999999999986,0.00316837085777669,0.0027934364144554446,0.00037493444332124554
0.09999999999999964,0.0031673094293699303,0.0027995664820014924,0.00036774294736843793
0.10200000000000031,0.00316621081565232,0.002805688621099148,0.000360522194553172
0.10400000000000009,0.00316507561901565,0.0028118028293105135,0.00035327278970513675
0.10599999999999987,0.00316390444978438,0.002817909104189871,0.0003459953455945087
0.10799999999999965,0.0031626979260067803,0.0028240074432837768,0.0003386904827230035
0.11000000000000032,0.0031614566732758105,0.0028300978441310885,0.000331358829144722
0.1120000000000001,0.0031601813246107803,0.0028361803042630924,0.0003240010203476879
0.11399999999999988,0.0031588725204093997,0.0028422548212035754,0.00031661769920582426
0.11599999999999966,0.00315753090845686,0.002848321392468887,0.00030920951598797323
0.11800000000000033,0.0031561571439627503,0.002854380015568032,0.0003017771283947185
0.1200000000000001,0.0031547518895905196,0.0028604306880027678,0.00029432120158775187
0.12199999999999989,0.0031533158154491703,0.002866473407267648,0.00028684240818152226
0.12399999999999967,0.00315184959902912,0.002872508170850099,0.0002793414281790211
0.12600000000000033,0.00315035392507867,0.0028785349762305732,0.00027181894884809694
0.1280000000000001,0.00314882948543129,0.002884553820882529,0.0002642756645487611
0.1299999999999999,0.0031472769788019896,0.002890564702272577,0.00025671227652941274
0.13199999999999967,0.0031456971105758196,0.0028965676178605093,0.00024912949271531024
0.13400000000000034,0.0031440905926117704,0.0029025625650994286,0.00024152802751234177
0.13600000000000012,0.00314245814308357,0.002908549541435787,0.00023390860164778293
0.1379999999999999,0.00314080048637449,0.002914528544309495,0.00022627194206499513
0.13999999999999968,0.0031391183530366197,0.002920499571153956,0.0002186187818826635
0.14200000000000035,0.0031374124798139304,0.002926462619396189,0.00021094986041774117
0.14400000000000013,0.00313568360971483,0.0029324176864568715,0.00020326592325795858
0.1459999999999999,0.0031339324921046997,0.0029383647697504623,0.0001955677223542374
0.1479999999999997,0.00313215988277832,0.0029443038666852176,0.00018785601609310225
0.15000000000000036,0.0031303665439692103,0.0029502349746633036,0.0001801315693059067
0.15200000000000014,0.0031285532442635305,0.0029561580910808707,0.0001723951531826598
0.15399999999999991,0.0031267207584074,0.002962073213328128,0.00016464754507927205
0.1559999999999997,0.00312486986702528,0.0029679803387894126,0.00015688952823586727
0.15800000000000036,0.0031230013562938705,0.0029738794648432737,0.00014912189145059682
0.16000000000000014,0.00312111601763139,0.0029797705888625404,0.0001413454287688496
0.16199999999999992,0.00311921464745933,0.002985653708214397,0.00013356093924493315
0.1639999999999997,0.0031172980470735596,0.0029915288202604904,0.00012576922681306916
0.16600000000000037,0.0031153670226269003,0.0029973959223569494,0.0001179711002699509
0.16800000000000015,0.00311342238519013,0.00300325501185449,0.00011016737333564017
0.16999999999999993,0.0031114649508326197,0.0030091060860985013,0.00010235886473411839
0.1719999999999997,0.00310949554065725,0.0030149491424290983,9.454639822815188e-05
0.17400000000000038,0.00310751498074041,0.003020784178181195,8.673080255921497e-05
0.17600000000000016,0.0031055241019593695,0.0030266111906846185,7.891291127475096e-05
0.17799999999999994,0.00310352373972769,0.003032430177264112,7.109356246357825e-05
0.17999999999999972,0.0031015147336891204,0.0030382411352394656,6.327359844965482e-05
0.18200000000000038,0.0030994979274339297,0.003044044061925614,5.545386550831564e-05
0.18400000000000016,0.003097474168292,0.003049838954632605,4.763521365939473e-05
0.18599999999999994,0.0030954443072309296,0.0030556258106657847,3.9818496565144964e-05
0.18799999999999972,0.00309340919885129,0.0030614046273257822,3.200457152550788e-05
0.1900000000000004,0.0030913697014396703,0.0030671754019086536,2.4194299531016695e-05
0.19200000000000017,0.00308932667702151,0.0030729381317059225,1.6388545315587384e-05
0.19399999999999995,0.00308728099135646,0.0030786928140046415,8.588177351818473e-06
0.19599999999999973,0.0030852335138377295,0.003084439446087484,7.940677502456597e-07
0.1980000000000004,0.00308318511728652,0.0030901780252328183,-6.992907946298376e-06
0.20000000000000018,0.0030811366776638803,0.0030959085487147387,-1.4771871050858407e-05
0.20199999999999996,0.00307908907374521,0.003101631013803219,-2.254194005800892e-05
0.20399999999999974,0.0030770431868113804,0.003107345417764101,-3.030223095272077e-05
0.2060000000000004,0.0030749999004015495,0.0031130517578592098,-3.8051857457660314e-05
0.20800000000000018,0.00307296010015226,0.0031187500313464064,-4.578993119414617e-05
0.20999999999999996,0.0030709246737191304,0.0031244402354796683,-5.35155617605379e-05
0.21199999999999974,0.00306889451075223,0.0031301223675091858,-6.122785675695581e-05
0.2140000000000004,0.0030668705028805104,0.0031357964246813553,-6.892592180084492e-05
0.2160000000000002,0.00306485354365907,0.0031414624042389646,-7.660886057989438e-05
0.21799999999999997,0.0030628445284461296,0.003147120303421119,-8.427577497498954e-05
0.21999999999999975,0.0030608443541999203,0.003152770119463486,-9.19257652635657e-05
0.22200000000000042,0.00305885391921151,0.0031584118495982015,-9.955793038669142e-05
0.2240000000000002,0.00305687412281048,0.0031640454910540224,-0.00010717136824354252
0.22599999999999998,0.00305490586508866,0.0031696710410564167,-0.0001147651759677566
0.22799999999999976,0.0030529500466805297,0.003175288496827553,-0.00012233845014702344
0.23000000000000043,0.0030510075686194698,0.003180897855586454,-0.00012989028696698416
0.2320000000000002,0.00304907933226371,0.0031864991145489937,-0.0001374197822852836
0.23399999999999999,0.00304716623926248,0.0031920922709280336,-0.0001449260316655535
0.23599999999999977,0.0030452691915211698,0.003197677321933432,-0.0001524081304122623
0.23800000000000043,0.0030433890911259697,0.00320325426477217,-0.0001598651736462002
0.2400000000000002,0.0030415268402052198,0.0032088230966483525,-0.00016729625644313273
0.242,0.0030396833407273895,0.003214383814763359,-0.00017470047403596962
0.24399999999999977,0.0030378594942574496,0.0032199364163158044,-0.00018207692205835478
0.24600000000000044,0.00303605620170602,0.003225480898501716,-0.0001894246967956959
0.24800000000000022,0.00303427436310351,0.003231017258514554,-0.0001967428954110441
0.25,0.00303251487741803,0.003236545493545252,-0.00020403061612722173
0.2519999999999998,0.0030307786424156203,0.003242065600782324,-0.0002112869583667039
0.25399999999999956,0.00302906655454347,0.003247577577411924,-0.00021851102286845388
0.2560000000000002,0.00302737950880775,0.003253081420617888,-0.00022570191181013784
0.258,0.00302571839862192,0.003258577127581867,-0.00023285872895994694
0.2599999999999998,0.00302408411561424,0.0032640646954833034,-0.00023998057986906324
0.26199999999999957,0.00302247754940129,0.003269544121499551,-0.0002470665720982609
0.26400000000000023,0.0030208995873475105,0.003275015402805954,-0.00025411581545844346
0.266,0.00301935111433586,0.0032804785365758617,-0.00026112742224000153
0.2679999999999998,0.0030178330125692,0.003285933519980746,-0.0002681005074115458
0.2699999999999996,0.0030163461614087805,0.0032913803501902466,-0.0002750341887814661
0.27200000000000024,0.00301489143724311,0.0032968190243722268,-0.000281927587129117
0.274,0.00301346971337055,0.0033022495396928344,-0.00028877982632228433
0.2759999999999998,0.0030120818598781698,0.0033076718933166284,-0.0002955900334384587
0.2779999999999996,0.0030107287435045403,0.003313086082406565,-0.00030235733890202456
0.28000000000000025,0.003009411227483,0.003318492104124084,-0.00030908087664108415
0.28200000000000003,0.0030081301713695096,0.0033238899556292116,-0.000315759784259702
0.2839999999999998,0.00300688643086046,0.0033292796340805863,-0.0003223932032201263
0.2859999999999996,0.0030056808576044898,0.0033346611366355415,-0.0003289802790310517
0.28800000000000026,0.0030045142990061794,0.003340034460450159,-0.00033552016144397945
0.29000000000000004,0.0030033875980181096,0.0033453996026793355,-0.0003420120046612259
0.2919999999999998,0.00300230159291945,0.0033507565604768623,-0.00034845496755741244
0.2939999999999996,0.00300125711708745,0.003356105330995472,-0.000354848213908022
0.29600000000000026,0.0030002549987768697,0.0033614459113869223,-0.0003611909126100526
0.29800000000000004,0.00299929606092828,0.0033667782988020083,-0.00036748223787372823
0.2999999999999998,0.00299838112102253,0.003372102490390693,-0.00037372136936816283
0.3019999999999996,0.00299751099098689,0.0033774184833021445,-0.0003799074923152546
0.30400000000000027,0.0029966864771404896,0.0033827262746847766,-0.00038603979754428704
0.30600000000000005,0.0029959083801495397,0.003388025861686348,-0.00039211748153680824
0.30799999999999983,0.0029951774949564898,0.0033933172414539908,-0.000398139746497501
0.3099999999999996,0.0029944946106525,0.0033986004111343088,-0.00040410580048180897
0.3120000000000003,0.0029938605102833894,0.003403875367873398,-0.00041001485759000877
