# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.340326187343901E+004  0.000000000000000E+000 
      0.02000000 -0.340326187343922E+004 -0.211136583591554E-009 
      0.04000000 -0.340326187343943E+004 -0.417632802708567E-009 
      0.06000000 -0.340326187343963E+004 -0.619875354390587E-009 
      0.08000000 -0.340326187343983E+004 -0.819024329756246E-009 
      0.10000000 -0.340326187344003E+004 -0.101507972880555E-008 
      0.12000000 -0.340326187344022E+004 -0.120804155153849E-008 
      0.14000000 -0.340326187344041E+004 -0.140061667723188E-008 
      0.16000000 -0.340326187344060E+004 -0.159164501476710E-008 
      0.18000000 -0.340326187344079E+004 -0.178035317006504E-008 
      0.20000000 -0.340326187344098E+004 -0.196906132536299E-008 
      0.22000000 -0.340326187344117E+004 -0.215544929842366E-008 
      0.24000000 -0.340326187344135E+004 -0.234222396852388E-008 
      0.26000000 -0.340326187344154E+004 -0.252745185046592E-008 
      0.28000000 -0.340326187344172E+004 -0.271190633832887E-008 
      0.30000000 -0.340326187344191E+004 -0.289752091731046E-008 
      0.32000000 -0.340326187344209E+004 -0.308236210221295E-008 
      0.34000000 -0.340326187344228E+004 -0.326526980191772E-008 
      0.36000000 -0.340326187344246E+004 -0.345011098682022E-008 
      0.38000000 -0.340326187344265E+004 -0.363301868652499E-008 
      0.40000000 -0.340326187344283E+004 -0.381669978030885E-008 
      0.42000000 -0.340326187344301E+004 -0.399999417705317E-008 
      0.44000000 -0.340326187344320E+004 -0.418290187675794E-008 
      0.46000000 -0.340326187344338E+004 -0.436580957646271E-008 
      0.48000000 -0.340326187344356E+004 -0.454833057912794E-008 
      0.50000000 -0.340326187344374E+004 -0.473123827883271E-008 
      0.52000000 -0.340326187344393E+004 -0.491491937261657E-008 
      0.54000000 -0.340326187344411E+004 -0.509705367824225E-008 
      0.56000000 -0.340326187344429E+004 -0.527996137794702E-008 
      0.58000000 -0.340326187344448E+004 -0.546286907765179E-008 
      0.60000000 -0.340326187344466E+004 -0.564461668623792E-008 
      0.62000000 -0.340326187344484E+004 -0.582752438594269E-008 
      0.64000000 -0.340326187344502E+004 -0.601043208564747E-008 
      0.66000000 -0.340326187344521E+004 -0.619256639127315E-008 
      0.68000000 -0.340326187344539E+004 -0.637586078801746E-008 
      0.70000000 -0.340326187344557E+004 -0.655760839660360E-008 
      0.72000000 -0.340326187344575E+004 -0.674090279334791E-008 
      0.74000000 -0.340326187344594E+004 -0.692265040193405E-008 
      0.76000000 -0.340326187344612E+004 -0.710517140459928E-008 
      0.78000000 -0.340326187344630E+004 -0.728769240726450E-008 
      0.80000000 -0.340326187344648E+004 -0.746982671289018E-008 
      0.82000000 -0.340326187344667E+004 -0.765273441259495E-008 
      0.84000000 -0.340326187344685E+004 -0.783525541526018E-008 
      0.86000000 -0.340326187344703E+004 -0.801777641792540E-008 
      0.88000000 -0.340326187344721E+004 -0.820029742059063E-008 
      0.90000000 -0.340326187344740E+004 -0.838281842325586E-008 
      0.92000000 -0.340326187344758E+004 -0.856495272888154E-008 
      0.94000000 -0.340326187344776E+004 -0.874708703450722E-008 
      0.96000000 -0.340326187344794E+004 -0.892960803717244E-008 
      0.98000000 -0.340326187344812E+004 -0.911212903983767E-008 
      1.00000000 -0.340326187344831E+004 -0.929542343658198E-008 
      1.02000000 -0.340326187344849E+004 -0.947755774220767E-008 
      1.04000000 -0.340326187344867E+004 -0.966007874487289E-008 
      1.06000000 -0.340326187344885E+004 -0.984221305049857E-008 
      1.08000000 -0.340326187344904E+004 -0.100247340531638E-007 
      1.10000000 -0.340326187344922E+004 -0.102064816617499E-007 
      1.12000000 -0.340326187344940E+004 -0.103893893614547E-007 
      1.14000000 -0.340326187344958E+004 -0.105719103641199E-007 
      1.16000000 -0.340326187344977E+004 -0.107552047608642E-007 
      1.18000000 -0.340326187344995E+004 -0.109365656724108E-007 
      1.20000000 -0.340326187345013E+004 -0.111186999780365E-007 
      1.22000000 -0.340326187345031E+004 -0.113016076777413E-007 
      1.24000000 -0.340326187345050E+004 -0.114849020744856E-007 
      1.26000000 -0.340326187345068E+004 -0.116670363801113E-007 
      1.28000000 -0.340326187345086E+004 -0.118483972916579E-007 
      1.30000000 -0.340326187345104E+004 -0.120309182943231E-007 
      1.32000000 -0.340326187345123E+004 -0.122138259940279E-007 
      1.34000000 -0.340326187345141E+004 -0.123959602996536E-007 
      1.36000000 -0.340326187345159E+004 -0.125784813023188E-007 
      1.38000000 -0.340326187345177E+004 -0.127613890020235E-007 
      1.40000000 -0.340326187345196E+004 -0.129431366106097E-007 
      1.42000000 -0.340326187345214E+004 -0.131252709162354E-007 
      1.44000000 -0.340326187345232E+004 -0.133077919189006E-007 
      1.46000000 -0.340326187345250E+004 -0.134899262245263E-007 
      1.48000000 -0.340326187345268E+004 -0.136716738331124E-007 
      1.50000000 -0.340326187345287E+004 -0.138530347446590E-007 
      1.52000000 -0.340326187345305E+004 -0.140340089591660E-007 
      1.54000000 -0.340326187345323E+004 -0.142165299618313E-007 
      1.56000000 -0.340326187345341E+004 -0.143975041763383E-007 
      1.58000000 -0.340326187345359E+004 -0.145769316026872E-007 
      1.60000000 -0.340326187345377E+004 -0.147563590290360E-007 
      1.62000000 -0.340326187345395E+004 -0.149369465465035E-007 
      1.64000000 -0.340326187345413E+004 -0.151152138817338E-007 
      1.66000000 -0.340326187345430E+004 -0.152923211258454E-007 
      1.68000000 -0.340326187345448E+004 -0.154694283699570E-007 
      1.70000000 -0.340326187345466E+004 -0.156453755229499E-007 
      1.72000000 -0.340326187345483E+004 -0.158197758877847E-007 
      1.74000000 -0.340326187345501E+004 -0.159930161615009E-007 
      1.76000000 -0.340326187345518E+004 -0.161643229500193E-007 
      1.78000000 -0.340326187345535E+004 -0.163348563444586E-007 
      1.80000000 -0.340326187345552E+004 -0.165026828596211E-007 
      1.82000000 -0.340326187345568E+004 -0.166689625866255E-007 
      1.84000000 -0.340326187345584E+004 -0.168321487373134E-007 
      1.86000000 -0.340326187345601E+004 -0.169941747968828E-007 
      1.88000000 -0.340326187345617E+004 -0.171542673712544E-007 
      1.90000000 -0.340326187345632E+004 -0.173116530663492E-007 
      1.92000000 -0.340326187345648E+004 -0.174671052762463E-007 
      1.94000000 -0.340326187345663E+004 -0.176202373039061E-007 
      1.96000000 -0.340326187345678E+004 -0.177710491493286E-007 
      1.98000000 -0.340326187345693E+004 -0.179214742977116E-007 
      2.00000000 -0.340326187345708E+004 -0.180703526579364E-007 
      2.02000000 -0.340326187345723E+004 -0.182169108359240E-007 
      2.04000000 -0.340326187345738E+004 -0.183650158020697E-007 
      2.06000000 -0.340326187345752E+004 -0.185108005859782E-007 
      2.08000000 -0.340326187345767E+004 -0.186589055521239E-007 
      2.10000000 -0.340326187345782E+004 -0.188077839123487E-007 
      2.12000000 -0.340326187345797E+004 -0.189582090607317E-007 
      2.14000000 -0.340326187345812E+004 -0.191121144824706E-007 
      2.16000000 -0.340326187345828E+004 -0.192691134805258E-007 
      2.18000000 -0.340326187345844E+004 -0.194299794489766E-007 
      2.20000000 -0.340326187345861E+004 -0.195954857819018E-007 
      2.22000000 -0.340326187345878E+004 -0.197660191763411E-007 
      2.24000000 -0.340326187345895E+004 -0.199411929352550E-007 
      2.26000000 -0.340326187345913E+004 -0.201217804527225E-007 
