# Fourier-transform spectra: 
# sigma: Conductivity
# eps: Dielectric constant
# 1:Energy[eV] 2:Re(sigma_x)[1/fs*V*Angstrom] 3:Re(sigma_y)[1/fs*V*Angstrom] 4:Re(sigma_z)[1/fs*V*Angstrom] 5:Im(sigma_x)[1/fs*V*Angstrom] 6:Im(sigma_y)[1/fs*V*Angstrom] 7:Im(sigma_z)[1/fs*V*Angstrom] 8:Re(eps_x)[none] 9:Re(eps_y)[none] 10:Re(eps_z)[none] 11:Im(eps_x)[none] 12:Im(eps_y)[none] 13:Im(eps_z)[none]
      0.13000000  0.216556655100620E-009 -0.190618354717185E-008  0.273409523075539E-001  0.115887488441033E-008 -0.161614018005752E-008  0.175117578999707E-001  0.999997993590969E+000  0.100000279809175E+001 -0.293188460403784E+002  0.374933682987133E-006 -0.330025608060184E-005  0.473365454425019E+002
      0.14000000  0.134589545453044E-009 -0.179111522457589E-008  0.255140840026947E-001  0.121004923276576E-008 -0.168600394101086E-008  0.179376358774195E-001  0.999998054634183E+000  0.100000271054627E+001 -0.278378875285269E+002  0.216376238252016E-006 -0.287953104578139E-005  0.410183532485076E+002
      0.15000000  0.505992702850878E-010 -0.167327888192266E-008  0.236541519727827E-001  0.125428407172599E-008 -0.174581283768712E-008  0.181976164181553E-001  0.999998117951012E+000  0.100000261958623E+001 -0.263054616114159E+002  0.759240331583588E-007 -0.251074927757839E-005  0.354929746732671E+002
      0.16000000 -0.347444246676095E-010 -0.155364865228057E-008  0.217778918806678E-001  0.129155708781647E-008 -0.179550260329802E-008  0.182920881058867E-001  0.999998183146542E+000  0.100000252576146E+001 -0.247317650542827E+002 -0.488755229757197E-007 -0.218554174165173E-005  0.306352994806850E+002
      0.17000000 -0.120784604512861E-009 -0.143318744827155E-008  0.199016502574451E-001  0.132191661458085E-008 -0.183511003267863E-008  0.182232542548165E-001  0.999998249825245E+000  0.100000242962621E+001 -0.231269980278454E+002 -0.159914901813196E-006 -0.189749373270371E-005  0.263491399394449E+002
      0.18000000 -0.206885056470060E-009 -0.131283595808408E-008  0.180411781436047E-001  0.134547864959721E-008 -0.186476991861431E-008  0.179950516324301E-001  0.999998317594881E+000  0.100000233173411E+001 -0.215012615321855E+002 -0.258691936973627E-006 -0.164158824576365E-005  0.225589387599427E+002
      0.19000000 -0.292437675299857E-009 -0.119350219843035E-008  0.162114387082888E-001  0.136242295026701E-008 -0.188471074773376E-008  0.176130449542980E-001  0.999998386070257E+000  0.100000223263322E+001 -0.198644585125551E+002 -0.346422424948902E-006 -0.141382578471855E-005  0.192041121359532E+002
      0.20000000 -0.376869213047281E-009 -0.107605176769572E-008  0.144264317499378E-001  0.137298829379994E-008 -0.189524924669750E-008  0.170842994027991E-001  0.999998454876797E+000  0.100000213286129E+001 -0.182261999091674E+002 -0.424118230360120E-006 -0.121095901626151E-005  0.162351088716473E+002
      0.21000000 -0.459647296691631E-009 -0.961298928362397E-009  0.126990376287158E-001  0.137746700006484E-008 -0.189678388620453E-008  0.164172337733687E-001  0.999998523653890E+000  0.100000203294127E+001 -0.165957167868080E+002 -0.492642290781504E-006 -0.103030412580011E-005  0.136106162989754E+002
      0.22000000 -0.540285632335213E-009 -0.849998631643258E-009  0.110408827855280E-001  0.137619882713922E-008 -0.188978746496156E-008  0.156214571489878E-001  0.999998592057956E+000  0.100000193337705E+001 -0.149817795774056E+002 -0.552747788024375E-006 -0.869604585696355E-006  0.112955503020865E+002
      0.23000000 -0.618348330877328E-009 -0.742839579464432E-009  0.946222857257113E-002  0.136956435827548E-008 -0.187479890797727E-008  0.147075922410254E-001  0.999998659765217E+000  0.100000183464960E+001 -0.133926253416526E+002 -0.605106241124151E-006 -0.726931477360358E-006  0.925959249551520E+001
      0.24000000 -0.693453307366189E-009 -0.640438399844711E-009  0.797188466518775E-002  0.135797800547114E-008 -0.185241442317509E-008  0.136870887083493E-001  0.999998726474135E+000  0.100000173721347E+001 -0.118358938167381E+002 -0.650327707366175E-006 -0.600609776975707E-006  0.747611616042297E+001
      0.25000000 -0.765274724041812E-009 -0.543334991711932E-009  0.657714785372406E-002  0.134188075879493E-008 -0.182327816723250E-008  0.125720298743558E-001  0.999998791907488E+000  0.100000164149362E+001 -0.103185728687843E+002 -0.688975274102260E-006 -0.489163385492429E-006  0.592139280570704E+001
      0.26000000 -0.833544465113067E-009 -0.451989074658961E-009  0.528376653673450E-002  0.132173281204314E-008 -0.178807257567837E-008  0.113749363021026E-001  0.999998855814080E+000  0.100000154788278E+001 -0.884695381333293E+001 -0.721575368102107E-006 -0.391273887087631E-006  0.457400407930562E+001
      0.27000000 -0.898052649188799E-009 -0.366777958466271E-009  0.409593076284485E-002  0.129800619420127E-008 -0.174750851359277E-008  0.101085696613644E-001  0.999998917970064E+000  0.100000145673922E+001 -0.742659690796192E+001 -0.748624971717308E-006 -0.305749489221337E-006  0.341440566347702E+001
      0.28000000 -0.958647202652795E-009 -0.287995526790508E-009  0.301628720728535E-002  0.127117753263098E-008 -0.170231540179156E-008  0.878574022983065E-002  0.999998978179874E+000  0.100000136838490E+001 -0.606230716060110E+001 -0.770596537875961E-006 -0.231501594386760E-006  0.242460466451231E+001
      0.29000000 -0.101523253379762E-008 -0.215852409613815E-009  0.204597802954888E-002  0.124172106801307E-008 -0.165323146923093E-008  0.741912121681998E-002  0.999999036276770E+000  0.100000128310424E+001 -0.475812043810823E+001 -0.787941190263790E-006 -0.167527141704386E-006  0.158792228399733E+001
      0.30000000 -0.106776736289957E-008 -0.150477300220767E-009  0.118470214922666E-002  0.121010203301798E-008 -0.160099427567375E-008  0.602107288604227E-002  0.999999092123005E+000  0.100000120114324E+001 -0.351729970484866E+001 -0.801090650215292E-006 -0.112895338877139E-006  0.888820775021853E+000
      0.31000000 -0.111626177734190E-008 -0.919193549473781E-010  0.430797105495455E-003  0.117677049665244E-008 -0.154633163960761E-008  0.460347918946740E-002  0.999999145609613E+000  0.100000112270905E+001 -0.234234107294012E+001 -0.810458228007023E-006 -0.667377482973542E-007  0.312778835428549E+000
      0.32000000 -0.116077359312763E-008 -0.401515980243833E-010 -0.218660661291506E-003  0.114215576449066E-008 -0.148995309522177E-008  0.317759931365222E-002  0.999999196655854E+000  0.100000104797011E+001 -0.123498920687014E+001 -0.816439140427153E-006 -0.282409389495817E-007 -0.153796677842275E+000
      0.33000000 -0.120140411445835E-008  0.492476022787340E-011 -0.767739544214247E-003  0.110666141181357E-008 -0.143254198920416E-008  0.175393619017628E-002  0.999999245208323E+000  0.100000097705654E+001 -0.196261497541028E+000 -0.819410360059597E-006  0.335890272304275E-008 -0.523632080817545E+000
      0.34000000 -0.123829339132600E-008  0.434751955886590E-010 -0.122152318085675E-002  0.107066101235123E-008 -0.137474831350362E-008  0.342123641074527E-003  0.999999291239760E+000  0.100000091006111E+001  0.773519693627094E+000 -0.819730158857877E-006  0.287798749762417E-007 -0.808628551283828E+000
      0.35000000 -0.127161508115388E-008  0.757260459990418E-010 -0.158597036493426E-002  0.103449461016791E-008 -0.131718235433928E-008 -0.104916657322234E-002  0.999999334747579E+000  0.100000084704042E+001  0.167468751944871E+001 -0.817737475339353E-006  0.486971463223743E-007 -0.101988991905282E+001
      0.36000000 -0.130157102435964E-008  0.101958112379433E-009 -0.186776738627641E-002  0.998465966574397E-009 -0.126040922096293E-008 -0.241229695316816E-002  0.999999375752171E+000  0.100000078801656E+001  0.250818474281868E+001 -0.813751208389168E-006  0.637449171816512E-007 -0.116774109067162E+001
      0.37000000 -0.132838564527676E-008  0.122499810049259E-009 -0.207417576981105E-002  0.962840598128456E-009 -0.120494430033811E-008 -0.374071527854499E-002  0.999999414294981E+000  0.100000073297898E+001  0.327551239197227E+001 -0.808069519346336E-006  0.745177900547839E-007 -0.126174068751084E+001
      0.38000000 -0.135230028918777E-008  0.137719999111217E-009 -0.221287836678401E-002  0.927844606118485E-009 -0.115124966633898E-008 -0.502898443639252E-002  0.999999450436442E+000  0.100000068188666E+001  0.397867397164034E+001 -0.800969206445743E-006  0.815717332028932E-007 -0.131069071239238E+001
      0.39000000 -0.137356760336705E-008  0.148020622260019E-009 -0.229182667564076E-002  0.893664282733540E-009 -0.109973145463613E-008 -0.627279145474932E-002  0.999999484253762E+000  0.100000063467050E+001  0.462011625648510E+001 -0.792705200898321E-006  0.854247849309297E-007 -0.132264543869885E+001
      0.40000000 -0.139244606511928E-008  0.153829276231923E-009 -0.231909213885136E-002  0.860446464702624E-009 -0.105073819745385E-008 -0.746893652404875E-002  0.999999515838626E+000  0.100000059123591E+001  0.520266770484937E+001 -0.783510221271654E-006  0.865576148891684E-007 -0.130492120332512E+001
      0.41000000 -0.140919475299067E-008  0.155591838649668E-009 -0.230272397967302E-002  0.828299591812396E-009 -0.100456009616783E-008 -0.861530314556468E-002  0.999999545294857E+000  0.100000055146549E+001  0.572947552459221E+001 -0.773594611941694E-006  0.854140336429999E-007 -0.126410835669338E+001
      0.42000000 -0.142406844881729E-008  0.153765265500818E-009 -0.225061591460085E-002  0.797295415630539E-009 -0.961429194548134E-009 -0.971081086916509E-002  0.999999572736049E+000  0.100000051522187E+001  0.620394239927499E+001 -0.763146381915603E-006  0.824015208880577E-007 -0.120608626203029E+001
      0.43000000 -0.143731314828307E-008  0.148810666116166E-009 -0.217038380911420E-002  0.767471293184076E-009 -0.921520401597110E-009 -0.107553523649903E-001  0.999999598283232E+000  0.100000048235055E+001  0.662966384317290E+001 -0.752331452063359E-006  0.778918252124986E-007 -0.113604192976053E+001
      0.44000000 -0.144916204644040E-008  0.141186752519987E-009 -0.206925604308062E-002  0.738832991442187E-009 -0.884953300607206E-009 -0.117497168107232E-001  0.999999622062593E+000  0.100000045268276E+001  0.701036709875949E+001 -0.741294111594867E-006  0.722216735770499E-007 -0.105849261225518E+001
      0.45000000 -0.145983205246728E-008  0.131343748662308E-009 -0.195397802515330E-002  0.711357921365623E-009 -0.851794670451704E-009 -0.126955017641585E-001  0.999999644203285E+000  0.100000042603834E+001  0.734985242193663E+001 -0.730157678379442E-006  0.656936162148512E-007 -0.977312462785753E+000
      0.46000000 -0.146952087508118E-008  0.119717832591277E-009 -0.183073195042892E-002  0.684998715101971E-009 -0.822061636364934E-009 -0.135950158272550E-001  0.999999664835355E+000  0.100000040222849E+001  0.765193752005587E+001 -0.719025352354556E-006  0.585770220904903E-007 -0.895763175634493E+000
      0.47000000 -0.147840470678873E-008  0.106726171369864E-009 -0.170507254042696E-002  0.659687056675984E-009 -0.795725360665869E-009 -0.144511744914336E-001  0.999999684087813E+000  0.100000038105847E+001  0.792040581758000E+001 -0.707981246760476E-006  0.511092311336958E-007 -0.816528368345516E+000
      0.48000000 -0.148663652181263E-008  0.927625947811826E-010 -0.158187914706011E-002  0.635337675252968E-009 -0.772715179085220E-009 -0.152673915843853E-001  0.999999702086868E+000  0.100000036233016E+001  0.815895912606260E+001 -0.697091578226982E-006  0.434968619751120E-007 -0.741751339354939E+000
      0.49000000 -0.149434498938541E-008  0.781939398954822E-010 -0.146532425046695E-002  0.611852410704349E-009 -0.752923085582906E-009 -0.160474687171303E-001  0.999999718954348E+000  0.100000034584445E+001  0.837117519108386E+001 -0.686405993795138E-006  0.359172677018780E-007 -0.673075732523820E+000
      0.50000000 -0.150163399140457E-008  0.633570846780762E-010 -0.135885804181108E-002  0.589124263701339E-009 -0.736208467758600E-009 -0.167954850586356E-001  0.999999734806313E+000  0.100000033140349E+001  0.856047048100443E+001 -0.675959010749132E-006  0.285201270936087E-007 -0.611688562558415E+000
      0.51000000 -0.150858272145853E-008  0.485566752770733E-010 -0.126520846338627E-002  0.567041346791154E-009 -0.722402996091839E-009 -0.175156896471850E-001  0.999999749751878E+000  0.100000031881272E+001  0.873006847303884E+001 -0.665771543628136E-006  0.214291547906715E-007 -0.558365000273678E+000
      0.52000000 -0.151524633118704E-008  0.340635387006092E-010 -0.118639578589933E-002  0.545490658722796E-009 -0.711315573190769E-009 -0.182123982870319E-001  0.999999763892246E+000  0.100000030788267E+001  0.888297358330166E+001 -0.655852491950352E-006  0.147439107962995E-007 -0.513514282533790E+000
      0.53000000 -0.152165708003687E-008  0.201137605101724E-010 -0.112376054218922E-002  0.524361611508371E-009 -0.702737253837179E-009 -0.188898968806622E-001  0.999999777319958E+000  0.100000029843062E+001  0.902195078117214E+001 -0.646200361970954E-006  0.854168754102965E-008 -0.477226096903356E+000
      0.54000000 -0.152782593588410E-008  0.690839612682688E-011 -0.107800341253814E-002  0.503549248129127E-009 -0.696446052717785E-009 -0.195523528169359E-001  0.999999790118351E+000  0.100000029028193E+001  0.914951082645723E+001 -0.636804896168034E-006  0.287945136609160E-008 -0.449316793927115E+000
      0.55000000 -0.153374456685733E-008 -0.538622545307000E-011 -0.104923547283777E-002  0.482957098200559E-009 -0.692211564130388E-009 -0.202037357797203E-001  0.999999802361231E+000  0.100000028327121E+001  0.926790097215876E+001 -0.627648685056131E-006 -0.220418536181828E-008 -0.429374798823417E+000
      0.56000000 -0.153938765911230E-008 -0.166376551640805E-010 -0.103703707586729E-002  0.462499629061983E-009 -0.689799326432479E-009 -0.208477490670156E-001  0.999999814112735E+000  0.100000027724327E+001  0.937910088773686E+001 -0.618708737311445E-006 -0.668698528110036E-008 -0.416804627448425E+000
      0.57000000 -0.154471549134309E-008 -0.267459911803724E-010 -0.104052353942113E-002  0.442104260407730E-009 -0.688974873328065E-009 -0.214877722238901E-001  0.999999825427384E+000  0.100000027205380E+001  0.948482347895951E+001 -0.609957985997651E-006 -0.105611233947724E-007 -0.410868956804872E+000
      0.58000000 -0.154967669449578E-008 -0.356421220074910E-010 -0.105841576353668E-002  0.421712921482030E-009 -0.689507424027511E-009 -0.221268155007271E-001  0.999999836350309E+000  0.100000026756988E+001  0.958652021186393E+001 -0.601366710844822E-006 -0.138312628403751E-007 -0.410728256213121E+000
      0.59000000 -0.155421112446690E-008 -0.432856111556731E-010 -0.108911389208249E-002  0.401283140772108E-009 -0.691173174623459E-009 -0.227674863581866E-001  0.999999846917630E+000  0.100000026367025E+001  0.968539049090585E+001 -0.592903858991486E-006 -0.165126896140358E-007 -0.415477549562924E+000
      0.60000000 -0.155825277647709E-008 -0.496622914317045E-010 -0.113077216994349E-002  0.380788668817339E-009 -0.693758163464925E-009 -0.234119679584911E-001  0.999999857156974E+000  0.100000026024544E+001  0.978239459565276E+001 -0.584538249285870E-006 -0.186295248930301E-007 -0.424179949837344E+000
      0.61000000 -0.156173267223080E-008 -0.547816375833347E-010 -0.118137322347918E-002  0.360219644981672E-009 -0.697060693651143E-009 -0.240620093153315E-001  0.999999867088110E+000  0.100000025719767E+001  0.987826964675069E+001 -0.576239648090025E-006 -0.202130314131963E-007 -0.435896682361279E+000
      0.62000000 -0.156458165479725E-008 -0.586739852556911E-010 -0.123880010546743E-002  0.339582328605924E-009 -0.700893305789310E-009 -0.247189265275057E-001  0.999999876723678E+000  0.100000025444065E+001  0.997354805045074E+001 -0.567979707474520E-006 -0.213000279529740E-007 -0.449713391030381E+000
      0.63000000 -0.156673303123934E-008 -0.613876620727305E-010 -0.130090459225644E-002  0.318898423680505E-009 -0.705084303666450E-009 -0.253836142993085E-001  0.999999886070000E+000  0.100000025189919E+001  0.100685778615706E+002 -0.559732759667545E-006 -0.219314234246581E-007 -0.464762600244585E+000
      0.64000000 -0.156812500921666E-008 -0.629860932638246E-010 -0.136557039554755E-002  0.298204033897944E-009 -0.709478844296738E-009 -0.260565667579178E-001  0.999999895127936E+000  0.100000024950873E+001  0.101635445069856E+002 -0.551476464569436E-006 -0.221508794426577E-007 -0.480242282618427E+000
      0.65000000 -0.156870288091714E-008 -0.635449397640258E-010 -0.143077014883752E-002  0.277548291526075E-009 -0.713939611767951E-009 -0.267379064179261E-001  0.999999903893784E+000  0.100000024721476E+001  0.102584933249734E+002 -0.543192310004520E-006 -0.220036075916039E-007 -0.495430557109823E+000
      0.66000000 -0.156842091553692E-008 -0.631493212909489E-010 -0.149461524341077E-002  0.256991708884516E-009 -0.718347101297648E-009 -0.274274200182088E-001  0.999999912360185E+000  0.100000024497213E+001  0.103533523991462E+002 -0.534865967104055E-006 -0.215353050126122E-007 -0.509696612494929E+000
      0.67000000 -0.156724392992638E-008 -0.618911707201461E-010 -0.155539781500382E-002  0.236604305238071E-009 -0.722599545823429E-009 -0.281245998680624E-001  0.999999920517025E+000  0.100000024274437E+001  0.104479551982920E+002 -0.526487505749525E-006 -0.207912294175536E-007 -0.522508015780345E+000
      0.68000000 -0.156514851574527E-008 -0.598667593302714E-010 -0.161162441393031E-002  0.216463564601476E-009 -0.726612522224099E-009 -0.288286892885333E-001  0.999999928352314E+000  0.100000024050286E+001  0.105420625740594E+002 -0.518051477313534E-006 -0.198154122762293E-007 -0.533434623048279E+000
      0.69000000 -0.156212391031443E-008 -0.571744253590100E-010 -0.166204112268190E-002  0.196652281272528E-009 -0.730318277862263E-009 -0.295387307207802E-001  0.999999935853026E+000  0.100000023822611E+001  0.106353837157716E+002 -0.509556873981465E-006 -0.186500067409887E-007 -0.542149360438358E+000
      0.70000000 -0.155817250711230E-008 -0.539125309892314E-010 -0.170565011016429E-002  0.177256349897906E-009 -0.733664820545548E-009 -0.302536150949105E-001  0.999999943005882E+000  0.100000023589891E+001  0.107275957144011E+002 -0.501006975693071E-006 -0.173347649118334E-007 -0.548426184766699E+000
      0.71000000 -0.155331001034955E-008 -0.501776655546117E-010 -0.174171782550056E-002  0.158362555579789E-009 -0.736614816243729E-009 -0.309721311079257E-001  0.999999949798068E+000  0.100000023351156E+001  0.108183614444374E+002 -0.492409097189054E-006 -0.159066373294281E-007 -0.552135566177038E+000
      0.72000000 -0.154756524608242E-008 -0.460631055882308E-010 -0.176977523191134E-002  0.140056417030542E-009 -0.739144339019873E-009 -0.316930131453723E-001  0.999999956217880E+000  0.100000023105908E+001  0.109073455316159E+002 -0.483774248769952E-006 -0.143994861336984E-007 -0.553237858938051E+000
      0.73000000 -0.154097964973388E-008 -0.416575354953574E-010 -0.178961065834965E-002  0.122420132180310E-009 -0.741241516706261E-009 -0.324149866944969E-001  0.999999962255276E+000  0.100000022854049E+001  0.109942282348096E+002 -0.475116725167499E-006 -0.128439021543997E-007 -0.551774941003781E+000
      0.74000000 -0.153360645653526E-008 -0.370440262555510E-010 -0.180125599974478E-002  0.105530671062666E-009 -0.742905113973407E-009 -0.331368102331108E-001  0.999999967902349E+000  0.100000022595809E+001  0.110787171304316E+002 -0.466453637392587E-006 -0.112671153130157E-007 -0.547860508395593E+000
      0.75000000 -0.152550962716081E-008 -0.322992637719500E-010 -0.180496712310067E-002  0.894580553881650E-010 -0.744143091713570E-009 -0.338573127334556E-001  0.999999973153698E+000  0.100000022331684E+001  0.111605565461500E+002 -0.457804402566996E-006 -0.969298711145576E-008 -0.541669407214477E+000
      0.76000000 -0.151676254560548E-008 -0.274930133888602E-010 -0.180119943424907E-002  0.742638581204301E-010 -0.744971178214084E-009 -0.345754260893269E-001  0.999999978006710E+000  0.100000022062370E+001  0.112395347463563E+002 -0.449190206581239E-006 -0.814207365514358E-008 -0.533426374687654E+000
      0.77000000 -0.150744653008217E-008 -0.226878027703271E-010 -0.179057962758711E-002  0.599999497594956E-010 -0.745411483566389E-009 -0.352902119525935E-001  0.999999982461743E+000  0.100000021788716E+001  0.113154889235672E+002 -0.440633453967955E-006 -0.663174759312226E-008 -0.523394541805309E+000
      0.78000000 -0.149764920034344E-008 -0.179388018269619E-010 -0.177387467822662E-002  0.467075110836246E-010 -0.745491184286460E-009 -0.360008826469913E-001  0.999999986522219E+000  0.100000021511673E+001  0.113883080968291E+002 -0.432157218663016E-006 -0.517636753781133E-008 -0.511864024648346E+000
      0.79000000 -0.148746274634723E-008 -0.132938757259199E-010 -0.175195914308399E-002  0.344163249763939E-010 -0.745241300356145E-009 -0.367068160077653E-001  0.999999990194637E+000  0.100000021232254E+001  0.114579340594373E+002 -0.423784708373454E-006 -0.378748392959535E-008 -0.499140900407287E+000
      0.80000000 -0.147698214359428E-008 -0.879378522633455E-011 -0.172578181572170E-002  0.231443528406155E-010 -0.744695581977363E-009 -0.374075641706677E-001  0.999999993488496E+000  0.100000020951497E+001  0.115243605532696E+002 -0.415538754114224E-006 -0.247407091057081E-008 -0.485536828382246E+000
      0.81000000 -0.146630335979925E-008 -0.447250763372616E-011 -0.169633273112731E-002  0.128975941390642E-010 -0.743889518400797E-009 -0.381028564985941E-001  0.999999996416149E+000  0.100000020670439E+001  0.115876308753073E+002 -0.407441335148987E-006 -0.124277453882320E-008 -0.471359537034726E+000
      0.82000000 -0.145552159587627E-008 -0.357651524884131E-012 -0.166461144362092E-002  0.367022095815990E-011 -0.742859476379109E-009 -0.387925969848388E-001  0.999999998992594E+000  0.100000020390088E+001  0.116478341432256E+002 -0.399513148109952E-006 -0.981685789050498E-010 -0.456904356558496E+000
      0.83000000 -0.144472960159814E-008  0.352906099629368E-011 -0.163159740681812E-002 -0.455502669343008E-011 -0.741641971221484E-009 -0.394768566051523E-001  0.100000000123521E+001  0.100000020111408E+001  0.117051004611863E+002 -0.391773227515263E-006  0.956989885918306E-009 -0.442446933576758E+000
      0.84000000 -0.143401610282576E-008  0.717126946417529E-011 -0.159822317258485E-002 -0.118062047379506E-010 -0.740273069197921E-009 -0.401558612036757E-001  0.100000000316342E+001  0.100000019835308E+001  0.117595952342534E+002 -0.384238623287062E-006  0.192151169063271E-008 -0.428237221555173E+000
      0.85000000 -0.142346437301105E-008  0.105574307103789E-010 -0.156535100009746E-002 -0.181213128253655E-010 -0.738787916248152E-009 -0.408299755882737E-001  0.100000000479841E+001  0.100000019562625E+001  0.118115128804164E+002 -0.376924139235653E-006  0.279553922001721E-008 -0.414494798394806E+000
      0.86000000 -0.141315097687899E-008  0.136802757135567E-010 -0.153375333057375E-002 -0.235472549890402E-010 -0.737220384664726E-009 -0.414996845773396E-001  0.100000000616266E+001  0.100000019294128E+001  0.118610701834658E+002 -0.369842134850749E-006  0.358032684265832E-008 -0.401405522406837E+000
      0.87000000 -0.140314470892728E-008  0.165362855707177E-010 -0.150409744218961E-002 -0.281386453502946E-010 -0.735602826696894E-009 -0.421655717820452E-001  0.100000000727965E+001  0.100000019030509E+001  0.119084995184367E+002 -0.363002391162828E-006  0.427804143430869E-008 -0.389119500350139E+000
      0.88000000 -0.139350574378535E-008  0.191252014719558E-010 -0.147693445735070E-002 -0.319564934427186E-010 -0.733965921897231E-009 -0.428282969252553E-001  0.100000000817340E+001  0.100000018772387E+001  0.119540421646814E+002 -0.356412039936831E-006  0.489158519885699E-008 -0.377750307198188E+000
      0.89000000 -0.138428500969355E-008  0.214495803386673E-010 -0.145269273491664E-002 -0.350668051915874E-010 -0.732338603523002E-009 -0.434885724915564E-001  0.100000000886814E+001  0.100000018520308E+001  0.119979419005898E+002 -0.350075554064758E-006  0.542444198191369E-008 -0.367375367428397E+000
      0.90000000 -0.137552379053862E-008  0.235144044985888E-010 -0.143167554702898E-002 -0.375391361309332E-010 -0.730748048407531E-009 -0.441471404733770E-001  0.100000000938789E+001  0.100000018274749E+001  0.120404390493593E+002 -0.343994795756782E-006  0.588054734383549E-008 -0.358037382397701E+000
      0.91000000 -0.136725355615473E-008  0.253267505219519E-010 -0.141406281736273E-002 -0.394451330914508E-010 -0.729219714414188E-009 -0.448047499279046E-001  0.100000000975615E+001  0.100000018036127E+001  0.120817651178899E+002 -0.338169118012862E-006  0.626418183195497E-008 -0.349746668136090E+000
      0.92000000 -0.135949601509989E-008  0.268955192272301E-010 -0.139991658799295E-002 -0.408570993872302E-010 -0.727777409842187E-009 -0.454621359908227E-001  0.100000000999553E+001  0.100000017804797E+001  0.121221381417213E+002 -0.332595513904425E-006  0.657988617822444E-008 -0.342484252866777E+000
