# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,0.0
-7.989995650282732,0.0
-7.979991300565463,0.0
-7.969986950848195,0.0
-7.9599826011309265,0.0
-7.9499782514136585,0.0
-7.93997390169639,0.0
-7.929969551979122,0.0
-7.919965202261853,0.0
-7.909960852544585,0.0
-7.899956502827316,0.0
-7.889952153110048,0.0
-7.8799478033927794,0.0
-7.8699434536755115,3.22e-321
-7.859939103958243,6.697574e-318
-7.849934754240975,1.338306559e-314
-7.839930404523706,2.5693419985074e-311
-7.829926054806438,4.739324526361724e-308
-7.819921705089169,8.39922476861172e-305
-7.809917355371901,1.4301782925363467e-301
-7.799913005654632,2.33974961243552e-298
-7.7899086559373645,3.677704318860261e-295
-7.779904306220096,5.554084201621561e-292
-7.769899956502828,8.058910515287772e-289
-7.759895606785559,1.12348798421632e-285
-7.749891257068291,1.5048345553648003e-282
-7.739886907351022,1.9365883006459973e-279
-7.729882557633754,2.394495790866758e-276
-7.719878207916485,2.844586063926887e-273
-7.7098738581992174,3.2467758316439003e-270
-7.699869508481949,3.560522691069195e-267
-7.689865158764681,3.751486937500266e-264
-7.679860809047412,3.797706057302638e-261
-7.669856459330144,3.693749883352299e-258
-7.659852109612875,3.451770008341034e-255
-7.649847759895607,3.099163205350543e-252
-7.639843410178338,2.673469748723614e-249
-7.62983906046107,2.2158192589785587e-246
-7.619834710743802,1.7644998413330382e-243
-7.609830361026534,1.350010504866011e-240
-7.599826011309265,9.923866345345514e-238
-7.589821661591997,7.008949014456021e-235
-7.579817311874728,4.756123594091987e-232
-7.56981296215746,3.1008560168315307e-229
-7.559808612440191,1.9423983911767e-226
-7.549804262722923,1.1690235485099644e-223
-7.5397999130056546,6.759840554769368e-221
-7.529795563288387,3.755587541846958e-218
-7.519791213571118,2.0046916149921966e-215
-7.50978686385385,1.0281240227853439e-212
-7.499782514136581,5.066075887316456e-210
-7.489778164419313,2.3984249256495455e-207
-7.479773814702044,1.0909599895666794e-204
-7.469769464984776,4.76781918901834e-202
-7.4597651152675075,2.001976585342121e-199
-7.44976076555024,8.076560981101436e-197
-7.439756415832971,3.130561422800858e-194
-7.429752066115703,1.165859607692571e-191
-7.419747716398434,4.171560642205122e-189
-7.409743366681166,1.4340990561307168e-186
-7.399739016963897,4.736832492595685e-184
-7.389734667246629,1.5032291835705598e-181
-7.3797303175293605,4.5834307092923094e-179
-7.3697259678120925,1.3427168804892624e-176
-7.359721618094824,3.779258004650423e-174
-7.349717268377556,1.0220142618189842e-171
-7.339712918660287,2.655435159261132e-169
-7.329708568943019,6.628920119295286e-167
-7.31970421922575,1.5899307885854492e-164
-7.309699869508482,3.663886513689652e-162
-7.2996955197912134,8.112116493820906e-160
-7.2896911700739455,1.725657997071607e-157
-7.279686820356677,3.5269855139143627e-155
-7.269682470639409,6.925976857285761e-153
-7.25967812092214,1.3067328973897736e-150
-7.249673771204872,2.368759992059366e-148
-7.239669421487603,4.125568082249904e-146
-7.229665071770335,6.903589230302397e-144
-7.219660722053066,1.1099275557825618e-141
-7.2096563723357985,1.7145211837557628e-139
-7.19965202261853,2.544600650038414e-137
-7.189647672901262,3.628482198148698e-135
-7.179643323183993,4.971174114285204e-133
-7.169638973466725,6.543673169038675e-131
