# Units: Wave vector during the probe pulse $\Delta k$ [$\pi/a$], Effective mass $m^{*}$ [$m_e$]
delta_k,effective_mass
0.0320611571237856,0.5441769943279239
0.033908639255702915,0.5441788630288988
0.03575612138762023,0.5441810634645994
0.037603603519537544,0.5441836327499676
0.03945108565145486,0.5441866099684937
0.041298567783372174,0.5441900361722148
0.04314604991528949,0.5441939543817158
0.044993532047206804,0.544198409586129
0.04684101417912412,0.5442034487431339
0.04868849631104143,0.5442091207789576
0.05053597844295875,0.5442154765883747
0.05238346057487606,0.5442225690347071
0.05423094270679338,0.5442304529498244
0.05607842483871069,0.5442391851341433
0.05792590697062801,0.544248824356628
0.05977338910254532,0.5442594313547904
0.06162087123446264,0.5442710688346896
0.06346835336637996,0.544283801470932
0.06531583549829727,0.544297695906672
0.06716331763021458,0.5443128207536106
0.0690107997621319,0.5443292465919973
0.07085828189404922,0.5443470459706281
0.07270576402596653,0.5443662934068467
0.07455324615788383,0.5443870653865446
0.07640072828980116,0.5444094403641602
0.07824821042171848,0.5444334987626798
0.08009569255363579,0.5444593229736368
0.0819431746855531,0.5444869973571121
0.08379065681747042,0.5445166082417344
0.08563813894938774,0.5445482439246795
0.08748562108130505,0.5445819946716703
0.08933310321322235,0.5446179527169781
0.09118058534513968,0.5446562122634205
0.093028067477057,0.5446968694823636
0.0948755496089743,0.5447400225137201
0.09672303174089161,0.5447857714659506
0.09857051387280893,0.544834218416063
0.10041799600472626,0.5448854674096129
0.10226547813664356,0.5449396244607025
0.10411296026856087,0.5449967975519826
0.1059604424004782,0.5450570966346506
0.10780792453239552,0.5451206336284519
0.10965540666431282,0.5451875224216784
0.11150288879623013,0.5452578788711707
0.11335037092814745,0.545331820802316
0.11519785306006478,0.5454094680090492
0.11704533519198208,0.5454909422538525
0.11889281732389939,0.5455763672677557
0.12074029945581671,0.545665868750336
0.12258778158773403,0.545759574369718
0.12443526371965134,0.5458576137625736
0.12628274585156865,0.5459601185341224
0.12813022798348597,0.5460672222581314
0.1299777101154033,0.5461790604769149
0.1318251922473206,0.5462957707013347
0.1336726743792379,0.5464174924107998
0.13552015651115523,0.5465443670532674
0.13736763864307255,0.5466765380452411
0.13921512077498988,0.5468141507717728
0.14106260290690717,0.5469573525864612
0.1429100850388245,0.547106292811453
0.1447575671707418,0.5472611227374418
0.1466050493026591,0.547421995623669
0.14845253143457643,0.5475890666979233
0.15030001356649375,0.5477624931565411
0.15214749569841107,0.5479424341644057
0.1539949778303284,0.5481290508549486
0.1558424599622457,0.5483225063301477
0.157689942094163,0.5485229656605293
0.15953742422608033,0.5487305958851667
0.16138490635799763,0.5489455660116808
0.16323238848991495,0.5491680470162396
0.16507987062183227,0.5493982118435589
0.1669273527537496,0.5496362354069019
0.1687748348856669,0.5498822945880789
0.1706223170175842,0.5501365682374483
0.17246979914950153,0.5503992371739151
0.17431728128141885,0.5506704841849325
0.17616476341333615,0.5509504940265006
0.17801224554525347,0.5512394534231673
0.1798597276771708,0.5515375510680277
0.1817072098090881,0.5518449776227243
0.18355469194100543,0.5521619257174474
0.18540217407292273,0.5524885899509343
0.18724965620484005,0.5528251668904701
0.18909713833675737,0.5531718550718869
0.19094462046867466,0.5535288549995648
0.19279210260059199,0.553896369146431
0.1946395847325093,0.5542746019539599
0.19648706686442663,0.5546637598321741
0.19833454899634395,0.5550640511596429
0.20018203112826125,0.555475686283483
0.20202951326017857,0.5558988775193594
0.2038769953920959,0.5563338391514835
0.20572447752401318,0.5567807874326149
0.2075719596559305,0.5572399405840602
0.20941944178784783,0.5577115187956738
0.21126692391976515,0.558195744225857
0.21311440605168247,0.5586928410015592
0.21496188818359976,0.5592030352182766
0.21680937031551709,0.5597265549400534
0.2186568524474344,0.5602636301994808
0.2205043345793517,0.5608144929976976
0.22235181671126902,0.5613793773043902
0.22419929884318635,0.5619585190577921
0.22604678097510367,0.5625521561646847
0.227894263107021,0.5631605285003962
0.22974174523893828,0.563783877908803
0.2315892273708556,0.5644224482023283
0.23343670950277293,0.565076485161943
0.23528419163469022,0.5657462365371653
0.23713167376660754,0.5664319520460612
0.23897915589852486,0.567133883375244
0.24082663803044219,0.5678522841798739
0.2426741201623595,0.5685874100836591
0.2445216022942768,0.5693395186788552
0.24636908442619412,0.5701088695262654
0.24821656655811145,0.5708957241552396
0.25006404869002874,0.5717003460636759
0.25191153082194606,0.5725230007180194
0.2537590129538634,0.5733639555532629
0.2556064950857807,0.5742234799729466
0.257453977217698,0.575101845349158
0.25930145934961535,0.575999325022532
0.26114894148153267,0.5769161943022514
0.26299642361345,0.5778527304660456
0.26484390574536726,0.5788092127601921
0.2666913878772846,0.5797859223995159
0.2685388700092019,0.5807831425673889
0.2703863521411192,0.5818011584157309
0.27223383427303655,0.5828402570650089
0.2740813164049538,0.5839007276042373
0.27592879853687113,0.5849828610909784
0.27777628066878846,0.5860869505513412
0.2796237628007058,0.5872132909799828
0.2814712449326231,0.5883621793401073
0.2833187270645404,0.5895339145634664
0.28516620919645774,0.5907287975503593
0.28701369132837506,0.5919471311696328
0.2888611734602924,0.5931892202586805
0.29070865559220965,0.594455371623444
0.292556137724127,0.5957458940384123
0.2944036198560443,0.5970610982466216
0.2962511019879616,0.5984012969596558
0.29809858411987894,0.5997668048576459
0.29994606625179626,0.6011579385892707
0.3017935483837136,0.6025750167717563
0.3036410305156309,0.6040183599908762
0.3054885126475482,0.6054882908009512
0.3073359947794655,0.6069851337248499
0.3091834769113828,0.6085092152539879
0.31103095904330014,0.6100608638483288
0.31287844117521746,0.611640409936383
0.3147259233071348,0.6132481859152088
0.3165734054390521,0.6148845261504117
0.3184208875709694,0.6165497669761448
0.3202683697028867,0.6182442466951084
0.322115851834804,0.6199683055785505
0.32396333396672133,0.6217222858662665
0.32581081609863866,0.6235065317665992
0.327658298230556,0.6253213894564388
0.3295057803624733,0.6271672070812226
0.3313532624943906,0.6290443347549362
0.33320074462630794,0.6309531245601118
0.33504822675822526,0.6328939305478294
0.33689570889014253,0.6348671087377161
0.33874319102205985,0.6368730171179474
0.3405906731539772,0.6389120156452452
0.3424381552858945,0.6409844662448795
0.3442856374178118,0.643090732810667
0.34613311954972914,0.6452311812049724
0.34798060168164646,0.6474061792587078
0.34982808381356373,0.6496160967713329
0.35167556594548105,0.6518613055108542
0.35352304807739837,0.6541421792138263
0.3553705302093157,0.6564590935853508
0.357218012341233,0.6588124262990772
0.35906549447315034,0.6612025569972018
0.36091297660506766,0.6636298672904689
0.362760458736985,0.66609474075817
0.3646079408689023,0.668597562948144
0.36645542300081957,0.6711387213767773
0.3683029051327369,0.6737186055290038
0.3701503872646542,0.6763376068583048
0.37199786939657153,0.6789961187867088
0.37384535152848886,0.6816945367047924
0.3756928336604062,0.684433257971679
0.3775403157923235,0.6872126819150395
0.37938779792424077,0.6900332098310923
0.3812352800561581,0.6928952449846034
0.3830827621880754,0.6957991926088862
0.38493024431999273,0.6987454599058016
0.38677772645191005,0.7017344560457577
0.3886252085838274,0.70476659216771
0.3904726907157447,0.7078422813791617
0.392320172847662,0.7109619387561635
0.39416765497957934,0.7141259813433132
0.3960151371114966,0.7173348281537562
0.39786261924341393,0.7205889001691854
0.39971010137533125,0.723888620339841
0.40155758350724857,0.727234413584511
0.4034050656391659,0.7306267067905304
0.4052525477710832,0.7340659288137816
0.40710002990300054,0.7375525104786949
0.4089475120349178,0.7410868845782473
0.4107949941668351,0.7446694858739646
0.41264247629875245,0.7483007510959183
0.41448995843066977,0.7519811189427288
0.4163374405625871,0.7557110300815628
0.4181849226945044,0.7594909271481354
0.42003240482642173,0.7633212547467084
0.42187988695833906,0.7672024594500915
0.4237273690902564,0.7711349897996415
0.42557485122217364,0.7751192963052629
0.42742233335409097,0.7791558314454076
0.4292698154860083,0.7832450496670752
0.4311172976179256,0.7873874073858117
0.43296477974984293,0.7915833629857119
0.43481226188176025,0.7958333768194171
0.4366597440136776,0.8001379112081165
0.43850722614559484,0.8044974304415463
0.44035470827751216,0.8089124007779908
0.4422021904094295,0.8133832904442811
0.4440496725413468,0.8179105696357961
0.44589715467326413,0.822494710516462
0.44774463680518145,0.8271361872187524
0.4495921189370988,0.8318354758436886
0.4514396010690161,0.8365930544608389
0.4532870832009334,0.8414094031083194
0.4551345653328507,0.8462850037927935
0.456982047464768,0.8512203404894719
0.4588295295966853,0.8562158991421134
0.46067701172860265,0.8612721676630233
0.46252449386051997,0.8663896359330547
0.4643719759924373,0.8715687958016085
0.4662194581243546,0.8768101410866328
0.4680669402562719,0.8821141675746226
0.4699144223881892,0.8874813730206211
0.4717619045201065,0.892912257148219
0.47360938665202384,0.8984073216495536
0.47545686878394117,0.9039670701853105
0.4773043509158585,0.9095920083847221
0.4791518330477758,0.9152826438455685
0.48099931517969313,0.9210394861341776
0.48284679731161045,0.9268630467854239
0.4846942794435277,0.9327538393027303
0.48654176157544504,0.9387123791580664
0.48838924370736236,0.9447391837919493
0.4902367258392797,0.9508347726134442
0.492084207971197,0.956999667000163
0.49393169010311433,0.9632343902982653
0.49577917223503165,0.9695394678224585
0.4976266543669489,0.9759154268559964
0.49947413649886624,0.9823627966506817
0.5013216186307836,0.9888821084268633
0.5031691007627008,0.9954738953734377
0.5050165828946183,1.0021386926478504
0.5068640650265355,1.0088770373760914
0.5087115471584529,1.0156894686527014
0.5105590292903701,1.0225765275407654
0.5124065114222875,1.029538757071919
0.5142539935542048,1.0365767022463421
0.5161014756861221,1.0436909100327647
0.5179489578180394,1.0508819293684628
0.5197964399499567,1.0581503111592598
0.521643922081874,1.0654966082795272
0.5234914042137914,1.0729213755721836
0.5253388863457087,1.0804251698486949
0.5271863684776259,1.0880085498890744
0.5290338506095433,1.0956720764418841
0.5308813327414605,1.1034163122242306
0.532728814873378,1.1112418219217721
0.5345762970052952,1.1191491721887092
0.5364237791372126,1.1271389316477949
0.5382712612691298,1.135211670890325
0.5401187434010473,1.1433679624761477
0.5419662255329645,1.1516083809336537
0.5438137076648819,1.159933502759785
0.5456611897967991,1.168343906420028
0.5475086719287166,1.1768401723484199
0.5493561540606338,1.185422882947541
0.551203636192551,1.1940926225885236
0.5530511183244684,1.2028499776110453
0.5548986004563856,1.2116955363233293
0.556746082588303,1.2206298890021505
0.5585935647202203,1.2296536278928265
0.5604410468521377,1.2387673472092269
0.5622885289840549,1.2479716431337642
0.5641360111159723,1.2572671138174032
0.5659834932478895,1.2666543593796507
0.567830975379807,1.2761339819085669
0.5696784575117242,1.2857065854607537
0.5715259396436416,1.2953727760613654
0.5733734217755588,1.3051331617040987
0.5752209039074763,1.3149883523512038
0.5770683860393935,1.3249389599334715
0.5789158681713109,1.3349855983502472
0.5807633503032281,1.3451288834694166
0.5826108324351453,1.3553694331274182
0.5844583145670628,1.365707867129237
0.58630579669898,1.3761448072484022
0.5881532788308974,1.3866808772269952
0.5900007609628146,1.3973167027756395
0.591848243094732,1.4080529115735119
0.5936957252266493,1.418890133268331
0.5955432073585667,1.4298289994763678
0.5973906894904839,1.4408701437824365
0.5992381716224013,1.4520142017399023
0.6010856537543185,1.4632618108706743
0.602933135886236,1.474613610665214
0.6047806180181532,1.4860702425825234
0.6066281001500706,1.4976323500501596
0.6084755822819878,1.50930057846422
0.610323064413905,1.5210755751893545
0.6121705465458225,1.5329579895587597
0.6140180286777397,1.5449484728741765
0.6158655108096571,1.5570476784058978
0.6177129929415743,1.5692562613927588
0.6195604750734918,1.5815748790421476
0.621407957205409,1.5940041905299944
0.6232554393373264,1.6065448570007823
0.6251029214692436,1.6191975415675364
0.626950403601161,1.631962909311834
0.6287978857330783,1.6448416272837953
0.6306453678649957,1.6578343645020932
0.6324928499969129,1.670941791953942
0.6343403321288303,1.6841645825951097
0.6361878142607476,1.6975034113499057
0.638035296392665,1.7109589551111923
0.6398827785245822,1.7245318927403748
0.6417302606564994,1.7382229050674083
0.6435777427884168,1.7520326748907966
0.645425224920334,1.7659618869775864
0.6472727070522515,1.7800112280633775
0.6491201891841687,1.7941813868523118
0.6509676713160861,1.8084730540170832
0.6528151534480033,1.8228869221989288
0.6546626355799208,1.8374236860076378
0.656510117711838,1.8520840420215416
0.6583575998437554,1.8668686887875248
0.6602050819756726,1.881778326821013
0.6620525641075901,1.8968136586059867
0.6639000462395073,1.9119753885949655
0.6657475283714247,1.9272642232090247
0.6675950105033419,1.942680870837779
0.6694424926352591,1.9582260418393973
0.6712899747671766,1.9739004485405944
0.6731374568990938,1.9897048052366277
0.6749849390310112,2.00563982819131
0.6768324211629284,2.0217062356369926
0.6786799032948458,2.037904747774584
0.680527385426763,2.0542360867735296
0.6823748675586805,2.070700976771833
0.6842223496905977,2.0873001438760355
0.6860698318225151,2.104034316161233
0.6879173139544323,2.1209042236710642
0.6897647960863498,2.13791059841772
0.691612278218267,2.155054174381932
0.6934597603501844,2.172335687512987
0.6953072424821016,2.189755875728711
0.6971547246140191,2.2073154789154867
0.6990022067459363,2.2250152389282345
0.7008496888778535,2.2428558995904293
0.7026971710097709,2.2608382066940935
0.7045446531416881,2.27896290799979
0.7063921352736056,2.2972307532366383
0.7082396174055228,2.315642494102297
0.7100870995374402,2.334198884262979
0.7119345816693574,2.352900679353438
0.7137820638012748,2.371748636976984
0.7156295459331921,2.390743516705463
0.7174770280651095,2.4098860800792807
0.7193245101970267,2.4291770906073777
0.7211719923289441,2.4486173137672544
0.7230194744608613,2.4682075170049487
0.7248669565927788,2.487948469735053
0.726714438724696,2.5078409433407
0.7285619208566132,2.527885711173577
0.7304094029885306,2.5480835485539166
0.7322568851204478,2.5684352327704945
0.7341043672523653,2.588941543080641
0.7359518493842825,2.6096032607102266
0.7377993315161999,2.630421168853676
0.7396468136481171,2.6513960526739537
0.7414942957800346,2.672528699302582
0.7433417779119518,2.6938198978396177
0.7451892600438692,2.715270439353678
0.7470367421757864,2.736881116881917
0.7488842243077038,2.758652725430045
0.7507317064396211,2.780586061972311
0.7525791885715385,2.8026819254515205
0.7544266707034557,2.824941116779016
0.7562741528353731,2.847364438834701
0.7581216349672903,2.8699526964670103
0.7599691170992076,2.8927066964929393
0.761816599231125,2.915627247698028
0.7636640813630422,2.9387151608363578
0.7655115634949596,2.961971248630565
0.7673590456268768,2.9853963257718257
0.7692065277587943,3.0089912089198734
0.7710540098907115,3.0327567167029774
0.7729014920226289,3.0566936697179665
0.7747489741545461,3.080802890530205
0.7765964562864636,3.1050852036736156
0.7784439384183808,3.129541435650659
