# Fourier-transform spectra: 
# sigma: Conductivity
# eps: Dielectric constant
# 1:Energy[eV] 2:Re(sigma_x)[1/fs*V*Angstrom] 3:Re(sigma_y)[1/fs*V*Angstrom] 4:Re(sigma_z)[1/fs*V*Angstrom] 5:Im(sigma_x)[1/fs*V*Angstrom] 6:Im(sigma_y)[1/fs*V*Angstrom] 7:Im(sigma_z)[1/fs*V*Angstrom] 8:Re(eps_x)[none] 9:Re(eps_y)[none] 10:Re(eps_z)[none] 11:Im(eps_x)[none] 12:Im(eps_y)[none] 13:Im(eps_z)[none]
      0.11000000  0.557550784297930E-002  0.520210886569390E-002  0.194529204241016E-001  0.294598186319127E-002  0.464561673996971E-002  0.615273869274652E-002 -0.502786696881323E+001 -0.850554382106564E+001 -0.115893138709177E+002  0.114082235131778E+002  0.106442000174835E+002  0.398032377376456E+002
      0.12000000  0.512669569405518E-002  0.454444067960091E-002  0.178634196987927E-001  0.352986060658673E-002  0.467771257101375E-002  0.568636823832598E-002 -0.562067980992848E+001 -0.777361477611039E+001 -0.966547027864296E+001  0.961573683956305E+001  0.852364725074651E+001  0.335050007117525E+002
      0.13000000  0.452493659890381E-002  0.398844770848461E-002  0.163152060120257E-001  0.394293501244734E-002  0.457236683011283E-002  0.486302705955588E-002 -0.582656991219645E+001 -0.691633180142103E+001 -0.741956413234308E+001  0.783421383896975E+001  0.690536796502007E+001  0.282472052218408E+002
      0.14000000  0.385973450177944E-002  0.355767650829279E-002  0.149576389538412E-001  0.413736170294876E-002  0.439396641316073E-002  0.377595618413335E-002 -0.565153269192322E+001 -0.606406965180756E+001 -0.507051009925773E+001  0.620519840033137E+001  0.571958733637696E+001  0.240470211788711E+002
      0.15000000  0.323124523242689E-002  0.324272625723972E-002  0.138334372642790E-001  0.411589281948414E-002  0.420142954014122E-002  0.257350620280268E-002 -0.517588319242741E+001 -0.530423075117351E+001 -0.286153731415405E+001  0.484847249352269E+001  0.486569973224906E+001  0.207570256177534E+002
      0.16000000  0.272172574970536E-002  0.301178882438058E-002  0.128814348678695E-001  0.392835173135451E-002  0.403372489767425E-002  0.137235314016146E-002 -0.452607352515805E+001 -0.467430359834979E+001 -0.930510522895277E+000  0.382869397567965E+001  0.423673021764722E+001  0.181205149277296E+002
      0.17000000  0.237524037567817E-002  0.282613779829182E-002  0.119935905265475E-001  0.365301414385028E-002  0.390425934096552E-002  0.201479787665052E-003 -0.383647233430177E+001 -0.416911283256529E+001  0.733247290979294E+000  0.314474127717882E+001  0.374171485138468E+001  0.158791251515527E+002
      0.18000000  0.219230607598106E-002  0.265459368229459E-002  0.110892643688798E-001  0.337162485792789E-002  0.380469508180424E-002 -0.998790952064809E-003 -0.321592637055457E+001 -0.375744337024366E+001  0.224890202525948E+001  0.274128984911323E+001  0.331934066803962E+001  0.138661695926467E+002
      0.19000000  0.213886281988295E-002  0.248212780026738E-002  0.101663874069689E-001  0.314834271782510E-002  0.371526563822220E-002 -0.232940842307936E-002 -0.272953490948408E+001 -0.340111326422823E+001  0.375942323023912E+001  0.253370241688986E+001  0.294033499862845E+001  0.120431287619864E+002
      0.20000000  0.216293942132040E-002  0.231064719110853E-002  0.930623537747267E-002  0.301929538932930E-002  0.361670142969027E-002 -0.386670039993722E-002 -0.239783185552001E+001 -0.307013615598446E+001  0.535147811012198E+001  0.243411244004020E+001  0.260033869510212E+001  0.104729809253834E+002
      0.21000000  0.221068528448245E-002  0.215325668205430E-002  0.863453070197744E-002  0.299318386260236E-002  0.349909777930631E-002 -0.561286636084574E-002 -0.220804444063101E+001 -0.275027452151515E+001  0.701577636104878E+001  0.236937554203661E+001  0.230782452572428E+001  0.925434570259020E+001
      0.22000000  0.223633124080981E-002  0.202552217897039E-002  0.826234093436929E-002  0.305828822859973E-002  0.336509015219743E-002 -0.748504440299809E-002 -0.212883029332651E+001 -0.244270886880755E+001  0.865769342993460E+001  0.228791415626704E+001  0.207224260097583E+001  0.845291897849754E+001
      0.23000000  0.220569830093466E-002  0.193768082575706E-002  0.823645906012425E-002  0.318996353877641E-002  0.322742005182532E-002 -0.934378135016005E-002 -0.212164964290172E+001 -0.215830401501669E+001  0.101436818510681E+002  0.215846270020462E+001  0.189618488871575E+001  0.806007315484044E+001
      0.24000000  0.209666699661056E-002  0.189049329308479E-002  0.852013826956684E-002  0.335530952076360E-002  0.310311068066664E-002 -0.110435249365660E-001 -0.214664408542481E+001 -0.191012939620428E+001  0.113567322802394E+002  0.196627606578859E+001  0.177292422723097E+001  0.799027407964220E+001
      0.25000000  0.190035468554337E-002  0.187537538715413E-002  0.900815265232587E-002  0.351575900460752E-002  0.300722622530621E-002 -0.124807976267628E-001 -0.216523066524880E+001 -0.170739964064806E+001  0.122364366622461E+002  0.171088544967052E+001  0.168839663824903E+001  0.811002147047538E+001
      0.26000000  0.162395502682490E-002  0.187765029724481E-002  0.956468160844057E-002  0.363078030338449E-002  0.294854456173259E-002 -0.136210812435219E-001 -0.214306164045750E+001 -0.155246986399107E+001  0.127913766134957E+002  0.140581096187052E+001  0.162542762996773E+001  0.827986861079303E+001
      0.27000000  0.129272606844119E-002  0.188094902407397E-002  0.100653290074810E-001  0.366504233703924E-002  0.292806509650220E-002 -0.144980756039477E-001 -0.205521309734694E+001 -0.144086207199035E+001  0.130857295491135E+002  0.107762837434886E+001  0.156797645574679E+001  0.839055110004660E+001
      0.28000000  0.947270798081849E-003  0.187103600358683E-002  0.104270883159444E-001  0.359801034953610E-002  0.293994560024561E-002 -0.151915010753644E-001 -0.189221552091524E+001 -0.136323842058240E+001  0.132114977245228E+002  0.761451757656931E+000  0.150400883934721E+001  0.838168424646599E+001
      0.29000000  0.634249057122511E-003  0.183819012551649E-002  0.106187660151588E-001  0.343162643179106E-002  0.297379095574263E-002 -0.157964245880670E-001 -0.166335024262052E+001 -0.130801546173720E+001  0.132599041869504E+002  0.492252701086527E+000  0.142665415775509E+001  0.824142534303853E+001
      0.30000000  0.392798150784009E-003  0.177810176953331E-002  0.106538040101832E-001  0.319110137608982E-002  0.301727057718847E-002 -0.163967077933169E-001 -0.139411838673622E+001 -0.126370212514420E+001  0.133016021690989E+002  0.294696145385483E+000  0.133401783215805E+001  0.799299836118576E+001
      0.31000000  0.242426165763451E-003  0.169165340706390E-002  0.105733016959125E-001  0.291673116216921E-002  0.305847435283267E-002 -0.170498276570633E-001 -0.111768316110720E+001 -0.122059534306036E+001  0.133789718426741E+002  0.176012728121035E+000  0.122821944683602E+001  0.767671126127637E+001
      0.32000000  0.178452504133077E-003  0.158393523170613E-002  0.104279323109887E-001  0.264948703034623E-002  0.308779158401529E-002 -0.177838206144297E-001 -0.863537322381975E+000 -0.117182224130287E+001  0.135083886314420E+002  0.125515957585592E+000  0.111407317216963E+001  0.733456734614051E+001
      0.33000000  0.177648970147627E-003  0.146269464207703E-002  0.102646508447282E-001  0.241693193756152E-002  0.309919469189860E-002 -0.186025617857013E-001 -0.648453709591051E+000 -0.111378686640203E+001  0.136877639816680E+002  0.121164398257877E+000  0.997621973237490E+000  0.700094259986519E+001
      0.34000000  0.211417838818989E-003  0.133641557194421E-002  0.101200657203888E-001  0.222630274020856E-002  0.309072957933398E-002 -0.194941874623900E-001 -0.473776337401479E+000 -0.104601289710604E+001  0.139048362022173E+002  0.139955183330905E+000  0.884685452384490E+000  0.669931951404758E+001
      0.35000000  0.259743630590163E-003  0.121241963958106E-002  0.100191800355527E-001  0.206797997927415E-002  0.306402574725309E-002 -0.204385928134007E-001 -0.329855828518077E+000 -0.970382953196764E+000  0.141434453195958E+002  0.167033329395198E+000  0.779670664351684E+000  0.644303383049598E+001
      0.36000000  0.318736357242131E-003  0.109556533445138E-002  0.997681120208756E-002  0.192703621389600E-002  0.302291182233464E-002 -0.214121619745485E-001 -0.204796371707074E+000 -0.889945383110350E+000  0.143870317907437E+002  0.199276175490272E+000  0.684955025960037E+000  0.623757138075781E+001
      0.37000000  0.398144730943670E-003  0.988019747470679E-003  0.999920641982838E-002  0.179627321531153E-002  0.297165544908224E-002 -0.223899395007543E-001 -0.926899420153500E-001 -0.807686042785044E+000  0.146200114137778E+002  0.242195195730904E+000  0.601021732869584E+000  0.608261159268406E+001
      0.38000000  0.510723010917261E-003  0.890109251369860E-003  0.100845107240394E-001  0.168355458026686E-002  0.291362297604902E-002 -0.233466548329701E-001  0.282844946045646E-002 -0.725742648779415E+000  0.148282537867077E+002  0.302501898460497E+000  0.527212858283089E+000  0.597306871603121E+001
      0.39000000  0.659661456356262E-003  0.801651443255328E-003  0.102221239109281E-001  0.160957809415470E-002  0.285098461910439E-002 -0.242582253177217E-001  0.710898223278178E-001 -0.645343359660797E+000  0.149997633365722E+002  0.380699913134187E+000  0.462644333499420E+000  0.589933161539082E+001
      0.40000000  0.831083490003598E-003  0.722845555807177E-003  0.103920802758659E-001  0.159752471247419E-002  0.278546957036688E-002 -0.251047407943800E-001  0.101094848617803E+000 -0.567345360149851E+000  0.151260918519579E+002  0.467639232469776E+000  0.406735237768221E+000  0.584748043057523E+001
      0.41000000  0.995612679362982E-003  0.654056481148911E-003  0.105660277437266E-001  0.166027359287202E-002  0.271944964510448E-002 -0.258747824685998E-001  0.885726028506062E-001 -0.492874982989307E+000  0.152042767760750E+002  0.546553698629286E+000  0.359052266302108E+000  0.580034953637626E+001
      0.42000000  0.111808439379508E-002  0.594602921715626E-003  0.107109579623830E-001  0.179184864071055E-002  0.265630351027759E-002 -0.265697156414852E-001  0.397632864948801E-001 -0.423490854545399E+000  0.152384885903244E+002  0.599172083694199E+000  0.318642737124462E+000  0.573991286909795E+001
      0.43000000  0.117040773193398E-002  0.541494309275776E-003  0.107956251290973E-001  0.196719507478442E-002  0.259940150954466E-002 -0.272059023187615E-001 -0.296870441019412E-001 -0.360602256027143E+000  0.152403595351628E+002  0.612625404230043E+000  0.283433850492584E+000  0.565074377772677E+001
      0.44000000  0.114144244135250E-002  0.489363079232832E-003  0.107980744538627E-001  0.214996346737909E-002  0.255001564860561E-002 -0.278130871228082E-001 -0.997771176984463E-001 -0.304416983200265E+000  0.152273100237867E+002  0.583885399550366E+000  0.250325331082393E+000  0.552357069305885E+001
      0.45000000  0.103981194228779E-002  0.432282386608910E-003  0.107116636475775E-001  0.230421624912082E-002  0.250542691255251E-002 -0.284285732760966E-001 -0.152489551177295E+000 -0.253128190141393E+000  0.152189925394722E+002  0.520078095592497E+000  0.216212750827898E+000  0.535760497057038E+001
      0.46000000  0.889349013525345E-003  0.366955944211523E-003  0.105470932141747E-001  0.240471954290384E-002  0.245878865853909E-002 -0.290886759702396E-001 -0.176610925349944E+000 -0.203066531105786E+000  0.152328672179452E+002  0.435151686961176E+000  0.179548743784067E+000  0.516061223983591E+001
      0.47000000  0.720179669785539E-003  0.295611025318523E-003  0.103293996857170E-001  0.244199460356687E-002  0.240156520948670E-002 -0.298203550958935E-001 -0.169427002008792E+000 -0.150066097179948E+000  0.152804281416887E+002  0.344881004615996E+000  0.141562767826779E+000  0.494656249009511E+001
      0.48000000  0.559707616391489E-003  0.226608081202899E-003  0.100909908443375E-001  0.242132420168587E-002  0.232787945382195E-002 -0.306360363619213E-001 -0.135371480780238E+000 -0.915547536854011E-001  0.153653963997277E+002  0.262449805269334E+000  0.106257704991743E+000  0.473171796222012E+001
      0.49000000  0.426759335556455E-003  0.171682083793096E-003  0.986350754112198E-002  0.235761564559030E-002  0.223869215195408E-002 -0.315332437478554E-001 -0.829370203623032E-001 -0.283112147988056E-001  0.154843444225239E+002  0.196025795860203E+000  0.788597092236958E-001  0.453066108841050E+001
      0.50000000  0.329926505298937E-003  0.140516695887907E-003  0.967162236742115E-002  0.226913541094109E-002  0.214331101462726E-002 -0.324984652839676E-001 -0.214489925077308E-001  0.351907312513524E-001  0.156291510247900E+002  0.148516080095647E+000  0.632534474378023E-001  0.435367095127230E+001
      0.51000000  0.269150099766945E-003  0.135081021099654E-003  0.953062534280350E-002  0.217252795948741E-002  0.205673165451862E-002 -0.335128573914882E-001  0.412144640203730E-001  0.923179823153285E-001  0.157899790177559E+002  0.118782003028816E+000  0.596142980117341E-001  0.420607969053565E+001
      0.52000000  0.238773037008807E-003  0.146782646734842E-003  0.944752512186238E-002  0.208006459736710E-002  0.199338153812943E-002 -0.345569721728254E-001  0.996740783842106E-001  0.137193588737600E+000  0.159574863488047E+002  0.103349460816776E+000  0.635327488704085E-001  0.408922481210227E+001
      0.53000000  0.230644752142840E-003  0.158478115935969E-003  0.942365692738662E-002  0.199883020053253E-002  0.195992361915041E-002 -0.356128588927321E-001  0.151159077792155E+000  0.167681490957390E+000  0.161236718241053E+002  0.979476416051589E-001  0.673007192131728E-001  0.400193354827342E+001
      0.54000000  0.236683890222699E-003  0.151090019951138E-003  0.945644546475385E-002  0.193114762655505E-002  0.195069104008301E-002 -0.366638777889123E-001  0.195088763104474E+000  0.186942978214891E+000  0.162816733504234E+002  0.986509369934833E-001  0.629750171189068E-001  0.394149008134005E+001
      0.55000000  0.250825242251232E-003  0.112135858376732E-003  0.953916557946376E-002  0.187580551490696E-002  0.194841996108657E-002 -0.376941079533886E-001  0.232370963005401E+000  0.202655218516018E+000  0.164254220699769E+002  0.102644297414170E+000  0.458889475983673E-001  0.390367787561334E+001
      0.56000000  0.270222834399956E-003  0.421974661208742E-004  0.965945600205723E-002  0.182998163137206E-002  0.193053416620409E-002 -0.386893578396300E-001  0.264496101584801E+000  0.224082154200512E+000  0.165499776775863E+002  0.108607619188481E+000  0.169599521126757E-001  0.388231631634270E+001
      0.57000000  0.295283449466006E-003 -0.439657067242340E-004  0.979869969805672E-002  0.179164528491240E-002  0.187847903962008E-002 -0.396404254148190E-001  0.292537457071028E+000  0.258249627088785E+000  0.166527167530961E+002  0.116597845457045E+000 -0.173606298873589E-001  0.386918831766606E+001
      0.58000000  0.328130441506539E-003 -0.122553580611705E-003  0.993425957620603E-002  0.176170734537035E-002  0.178593370744678E-002 -0.405472854550027E-001  0.316352787959273E+000  0.306951518823982E+000  0.167347579494282E+002  0.127334123974195E+000 -0.475580770727774E-001  0.385508346821046E+001
      0.59000000  0.369726439964790E-003 -0.170034649712074E-003  0.100449507248713E-001  0.174477607871076E-002  0.166207205088005E-002 -0.414215921802493E-001  0.334399005477150E+000  0.365949118896773E+000  0.168015995784776E+002  0.141044050949963E+000 -0.648651900565528E-001  0.383196977193068E+001
      0.60000000  0.416828842822068E-003 -0.172511613192604E-003  0.101179784251474E-001  0.174763286532129E-002  0.152829280364545E-002 -0.422851757353399E-001  0.344420705734979E+000  0.426700460076324E+000  0.168621906331283E+002  0.156362565633233E+000 -0.647132723774542E-001  0.379549806310570E+001
      0.61000000  0.460528196656844E-003 -0.130977260508864E-003  0.101541868934060E-001  0.177558735792479E-002  0.140989325682303E-002 -0.431640353433708E-001  0.344853410268878E+000  0.479785235589837E+000  0.169264315709556E+002  0.169923195368647E+000 -0.483272789546082E-001  0.374663678754869E+001
      0.62000000  0.487736133814470E-003 -0.602666037858601E-004  0.101687462515117E-001  0.182821095261817E-002  0.132648759964096E-002 -0.440797179063332E-001  0.336316695976890E+000  0.518453999187225E+000  0.170019678137175E+002  0.177059615750509E+000 -0.218781857014752E-001  0.369149254921098E+001
      0.63000000  0.485622001873253E-003  0.175000762966499E-004  0.101863098797733E-001  0.189673424742750E-002  0.128541366375686E-002 -0.450415869426651E-001  0.322370644200484E+000  0.540771705847130E+000  0.170916067106089E+002  0.173493848565109E+000  0.625209643545201E-002  0.363917223046234E+001
      0.64000000  0.447298957184465E-003  0.816966934798645E-004  0.102322411679979E-001  0.196498131189206E-002  0.128075586456392E-002 -0.460434073734333E-001  0.308957550923466E+000  0.549585197599068E+000  0.171924944540713E+002  0.157305601316127E+000  0.287310025810982E-001  0.359846322887748E+001
      0.65000000  0.376018151985656E-003  0.120132768537133E-003  0.103234115206201E-001  0.201412099587888E-002  0.129781929673533E-002 -0.470658876649595E-001  0.302573451168514E+000  0.550606127943142E+000  0.172974318171683E+002  0.130203221441975E+000  0.415981871664393E-001  0.357467167251864E+001
      0.66000000  0.285468881997026E-003  0.131339340108051E-003  0.104623475999642E-001  0.202950037552802E-002  0.132037178898160E-002 -0.480842189914269E-001  0.307895813973364E+000  0.549724231005430E+000  0.173977743719953E+002  0.973511562711994E-001  0.447895985508791E-001  0.356789023392867E+001
      0.67000000  0.195490011155124E-003  0.121894493068975E-003  0.106370482448079E-001  0.200648997980859E-002  0.133697154921004E-002 -0.490775074330158E-001  0.325955657183205E+000  0.550868372969397E+000  0.174867089183915E+002  0.656713651312994E-001  0.409482700140381E-001  0.357332569104882E+001
      0.68000000  0.124767245610412E-003  0.100905718729027E-003  0.108263525372583E-001  0.195243220963783E-002  0.134361291066588E-002 -0.500362966555294E-001  0.353760757920292E+000  0.555275013006319E+000  0.175616087808462E+002  0.412969473877929E-001  0.333989753247569E-001  0.358343497081690E+001
      0.69000000  0.837362231517349E-004  0.748687624098387E-004  0.110084886080773E-001  0.188348293085827E-002  0.134213101234405E-002 -0.509653520195119E-001  0.385617448072727E+000  0.562203690367970E+000  0.176246385993799E+002  0.273143300774546E-001  0.244218094867644E-001  0.359091299054719E+001
      0.70000000  0.710177024731639E-004  0.454484222612537E-004  0.111693432058868E-001  0.181757067919269E-002  0.133605321259631E-002 -0.518809526168533E-001  0.415587436606531E+000  0.570412148621203E+000  0.176815413877481E+002  0.228346759902020E-001  0.146132578281278E-001  0.359133461443878E+001
      0.71000000  0.751481081234884E-004  0.107898399851098E-004  0.113074056507478E-001  0.176663723010994E-002  0.132668419594054E-002 -0.528041118325039E-001  0.439964824959029E+000  0.579432719273432E+000  0.177392374104779E+002  0.238224255493114E-001  0.342044751561643E-002  0.358451910496742E+001
      0.72000000  0.808797126938934E-004 -0.310785224843153E-004  0.114338913006766E-001  0.173176051279536E-002  0.131167608349694E-002 -0.537525078485727E-001  0.458645673746008E+000  0.589965519366897E+000  0.178032198770115E+002  0.252832779414420E-001 -0.971525362551918E-002  0.357427396906504E+001
      0.73000000  0.771428136500651E-004 -0.792163406578138E-004  0.115684451035572E-001  0.170344868646930E-002  0.128659823594291E-002 -0.547340325943901E-001  0.474790623259730E+000  0.603314462606275E+000  0.178756636896202E+002  0.237847663971131E-001 -0.244240787732617E-001  0.356679710457649E+001
      0.74000000  0.629677608259288E-004 -0.129096924777950E-003  0.117322733060033E-001  0.166697299317081E-002  0.124814859639357E-002 -0.557439302636505E-001  0.492982301433176E+000  0.620369717202711E+000  0.179547793198409E+002  0.191519414583565E-001 -0.392654385890604E-001  0.356842626421438E+001
      0.75000000  0.486334118149030E-004 -0.174645343241586E-003  0.119411068344998E-001  0.161026565153230E-002  0.119671488112697E-002 -0.567660583797255E-001  0.516760372108624E+000  0.640866677310315E+000  0.180354555487010E+002  0.145948538405188E-001 -0.524109488398490E-001  0.358351804736307E+001
      0.76000000  0.515379654312515E-004 -0.211590390825564E-003  0.122000768309404E-001  0.153077104473782E-002  0.113648939362224E-002 -0.577774885880032E-001  0.546661167361650E+000  0.663427932752142E+000  0.181108405266100E+002  0.152630017176480E-001 -0.626626307729661E-001  0.361306062565612E+001
      0.77000000  0.886781130900602E-004 -0.239870498568772E-003  0.125017244774369E-001  0.143820242315924E-002  0.107292274258338E-002 -0.587548715927474E-001  0.579606912367767E+000  0.686379818805570E+000  0.181743153012165E+002  0.259210144323356E-001 -0.701152340598189E-001  0.365431073482154E+001
      0.78000000  0.169046713207238E-003 -0.263356306275394E-003  0.128273981844704E-001  0.135207702005367E-002  0.100901775600155E-002 -0.596807967923996E-001  0.609848658637430E+000  0.708840824062648E+000  0.182213140056307E+002  0.487796190102540E-001 -0.759933159322225E-001  0.370143603776675E+001
      0.79000000  0.289119895378758E-003 -0.286745612982281E-003  0.131515034172223E-001  0.129520708093546E-002  0.942808427430012E-003 -0.605486179804186E-001  0.630989780130375E+000  0.731389713489206E+000  0.182505687797961E+002  0.823715355889984E-001 -0.816950920441378E-001  0.374692142981508E+001
      0.80000000  0.433089146303489E-003 -0.311232230341947E-003  0.134475472804690E-001  0.128592984278831E-002  0.867842491178688E-003 -0.613646681547749E-001  0.638212494939046E+000  0.755838491943991E+000  0.182645267664607E+002  0.121846648624603E+000 -0.875630445482284E-001  0.378337481401076E+001
      0.81000000  0.577422016422410E-003 -0.331451702311009E-003  0.136946069797602E-001  0.133210937800110E-002  0.776868189697461E-003 -0.621473165175042E-001  0.629847111847604E+000  0.784131837160596E+000  0.182688587587260E+002  0.160448106282575E+000 -0.921003987506998E-001  0.380531689768347E+001
      0.82000000  0.697700256085335E-003 -0.335739776666332E-003  0.138826968500773E-001  0.142888842989818E-002  0.667100227128183E-003 -0.629229224208444E-001  0.607797152207261E+000  0.816893605289042E+000  0.182711520707431E+002  0.191505523886068E+000 -0.921542184614211E-001  0.381053770589466E+001
      0.83000000  0.775148564198226E-003 -0.310130093441051E-003  0.140155656336987E-001  0.156046763990519E-002  0.544401771736609E-003 -0.637194463556615E-001  0.576841615868799E+000  0.852372347778886E+000  0.182790625502716E+002  0.210200202490370E+000 -0.840992442617693E-001  0.380065818385126E+001
      0.84000000  0.800873222580416E-003 -0.244603448115299E-003  0.141098664852506E-001  0.170470958147596E-002  0.424034683321265E-003 -0.645592233165314E-001  0.543230190093497E+000  0.886381678264093E+000  0.182983741526646E+002  0.214590633860659E+000 -0.655404719444148E-001  0.378067977226591E+001
      0.85000000  0.777063676159944E-003 -0.138868699903647E-003  0.141905084606512E-001  0.183871493301481E-002  0.327146539514217E-003 -0.654529553289234E-001  0.513120204083276E+000  0.913373716864102E+000  0.183315183123256E+002  0.205761424606870E+000 -0.367715316030253E-001  0.375755465908361E+001
      0.86000000  0.715552072875628E-003 -0.501812272167579E-005  0.142832179935418E-001  0.194377310260910E-002  0.274115223626932E-003 -0.663969970338561E-001  0.491286348241352E+000  0.928260064805548E+000  0.183770584547973E+002  0.187270369945661E+000 -0.131331559804494E-002  0.373812559429203E+001
      0.87000000  0.634672910901292E-003  0.134301057813555E-003  0.144065317657986E-001  0.200883906836055E-002  0.277304621401544E-003 -0.673752367657937E-001  0.480300655636809E+000  0.928259544429868E+000  0.184303989428452E+002  0.164193887342936E+000  0.347445312032633E-001  0.372706068452928E+001
      0.88000000  0.555279509716533E-003  0.251682417088990E-003  0.145660508873090E-001  0.203235492177423E-002  0.336049030774452E-003 -0.683653705107333E-001  0.480191763273574E+000  0.914049926875963E+000  0.184855692367501E+002  0.142021878040911E+000  0.643719224631603E-001  0.372550736423025E+001
      0.89000000  0.496426216245762E-003  0.322642362563550E-003  0.147533417431469E-001  0.202245798907030E-002  0.435736075899679E-003 -0.693475968583457E-001  0.488535167152306E+000  0.889805533449826E+000  0.185375000258214E+002  0.125542559146096E+000  0.815938936333649E-001  0.373101221848978E+001
      0.90000000  0.471083202675606E-003  0.332508013151171E-003  0.149502986210395E-001  0.199546397429671E-002  0.551223671915732E-003 -0.703124899270436E-001  0.500968847649358E+000  0.862148458833485E+000  0.185839420430039E+002  0.117809790861844E+000  0.831545240134608E-001  0.373881204819698E+001
      0.91000000  0.482523331816910E-003  0.280330400783294E-003  0.151375748839884E-001  0.197238871753508E-002  0.653277218537506E-003 -0.712647510576601E-001  0.512160015978867E+000  0.838421937309100E+000  0.186262390410984E+002  0.119344717595810E+000  0.693354088993502E-001  0.374404610200386E+001
      0.92000000  0.522487147831981E-003  0.178867935649296E-003  0.153037715068660E-001  0.197359394074568E-002  0.715860973451283E-003 -0.722209640361654E-001  0.517167771240034E+000  0.824867343703351E+000  0.186685833437449E+002  0.127824487539132E+000  0.437593581132567E-001  0.374400931850325E+001
      0.93000000  0.572377244432687E-003  0.510222405357947E-004  0.154514128629538E-001  0.201249057410508E-002  0.722154424645010E-003 -0.732019499866398E-001  0.512945924311183E+000  0.825227377297669E+000  0.187160124614329E+002  0.138524211402303E+000  0.123481771907352E-001  0.373948266237163E+001
      0.94000000  0.608113438025107E-003 -0.759556742988390E-004  0.155968397950458E-001  0.209021149293078E-002  0.667863003144244E-003 -0.742227995454551E-001  0.499517780225221E+000  0.840086249908420E+000  0.187719774290984E+002  0.145607257622976E+000 -0.181868986014766E-001  0.373452209429347E+001
