# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,delta_Jm_x,delta_Jm_x_drude_fit
0.002,-8.138656173140671e-11,
0.004,-1.2764197403249e-10,
0.006,-5.40361844395455e-11,
0.008,1.91388584893663e-11,
0.01,-1.76393120400927e-11,
0.012,-1.62270372924176e-10,
0.014,-3.1481423028637597e-10,
0.016,-3.79728451839834e-10,
0.018,-3.50776658420554e-10,
0.02,-3.06478341353441e-10,
0.022,-3.3039092962372297e-10,
0.024,-4.3491972418079703e-10,
0.026,-5.57175419350267e-10,
0.028,-6.24520731552208e-10,
0.03,-6.22161368710496e-10,
0.032,-5.98489241746498e-10,
0.034,-6.10130685739117e-10,
0.036,-6.677395693937131e-10,
0.038,-7.35005836319321e-10,
0.04,-7.722959503259429e-10,
0.042,-7.73503468105332e-10,
0.044,-7.62522617305706e-10,
0.046,-7.63793337063601e-10,
0.048,-7.82307195967675e-10,
0.05,-8.07898159883678e-10,
0.052,-8.30419325703358e-10,
0.054,-8.47761208195265e-10,
0.056,-8.633197784341039e-10,
0.058,-8.80755810502328e-10,
0.06,-9.01795620596141e-10,
0.062,-9.261153529341759e-10,
0.064,-9.51175024338978e-10,
0.066,-9.729791521011461e-10,
0.068,-9.88998028755121e-10,
0.07,-1.0008962916408198e-09,
0.072,-1.0132946872479402e-09,
0.074,-1.02875004400201e-09,
0.076,-1.0439297686711998e-09,
0.078,-1.0515657597517402e-09,
0.08,-1.04717901919353e-09,
0.082,-1.03426300810742e-09,
0.084,-1.0220253100155e-09,
0.086,-1.01658873034724e-09,
0.088,-1.01406847042586e-09,
0.09,-1.0037656775984001e-09,
0.092,-9.79743026215581e-10,
0.094,-9.48826003059488e-10,
0.096,-9.25195770610774e-10,
0.098,-9.15991916310711e-10,
0.1,-9.13224579662405e-10,
0.102,-9.01413541623863e-10,
0.104,-8.73386321819464e-10,
0.106,-8.376044502817921e-10,
0.108,-8.09435039337156e-10,
0.11,-7.956913059787861e-10,
0.112,-7.88217799909563e-10,
0.114,-7.723419983756359e-10,
0.116,-7.41074541632794e-10,
0.118,-7.011500176888421e-10,
0.12,-6.65858009968865e-10,
0.122,-6.423235097357541e-10,
0.124,-6.253343687798099e-10,
0.126,-6.02812325339607e-10,
0.128,-5.67052638215598e-10,
0.13,-5.211850069773171e-10,
0.132,-4.75560780971942e-10,
0.134,-4.3824909571370297e-10,
0.136,-4.0851616660418303e-10,
0.138,-3.7839871962717397e-10,
0.14,-3.3983436099979396e-10,
0.142,-2.9074168354754e-10,
0.144,-2.35739622118204e-10,
0.146,-1.82219549106782e-10,
0.148,-1.35286614701785e-10,
0.15,-9.461760110625058e-11,
0.152,-5.474254752933279e-11,
0.154,-8.89691549823113e-12,
0.156,4.538910482099871e-11,
0.158,1.0307227057178299e-10,
0.16,1.54468742362908e-10,
0.162,1.93153410513216e-10,
0.164,2.22276769259543e-10,
0.166,2.52747808205871e-10,
0.168,2.93870768309096e-10,
0.17,3.44746612264784e-10,
0.172,3.9485449389721796e-10,
0.174,4.33824604344563e-10,
0.176,4.6143565560684104e-10,
0.178,4.88250254667403e-10,
0.18,5.2598906771672e-10,
0.182,5.76589225756409e-10,
0.184,6.30373065394097e-10,
0.186,6.75187451111343e-10,
0.188,7.07831953949525e-10,
0.19,7.36839276278178e-10,
0.192,7.74043619817769e-10,
0.194,8.231964536253751e-10,
0.196,8.76508783909822e-10,
0.198,9.22021392518305e-10,
0.2,9.542987777807872e-10,
0.202,9.783216026176119e-10,
0.204,1.00362407175971e-09,
0.206,1.0350621372530899e-09,
0.208,1.06905394024992e-09,
0.21,1.0980782253742401e-09,
0.212,1.11824074800871e-09,
0.214,1.1325078098173199e-09,
0.216,1.14717669542706e-09,
0.218,1.16580377253113e-09,
0.22,1.1866556408349198e-09,
0.222,1.2055816217063099e-09,
0.224,1.2207324914740198e-09,
0.226,1.2342430019095599e-09,
0.228,1.2496443669417301e-09,
0.23,1.26816376940632e-09,
0.232,1.2877287675415303e-09,
0.234,1.3052507502901698e-09,
0.236,1.31942134893934e-09,
0.238,1.33121834141935e-09,
0.24,1.3421257521801e-09,
0.242,1.3524055353016802e-09,
0.244,1.36126480152287e-09,
0.246,1.36837051278982e-09,
0.248,1.3746770581346e-09,
0.25,1.38147582572047e-09,
0.252,1.3887385638315698e-09,
0.254,1.39475656730468e-09,
0.256,1.397729532001e-09,
0.258,1.39775742084398e-09,
0.26,1.3970369347782598e-09,
0.262,1.39780568759819e-09,
0.264,1.4000029076460099e-09,
0.266,1.4011258424046099e-09,
0.268,1.39862869738894e-09,
0.27,1.3925310704031e-09,
0.272,1.38552460957558e-09,
