# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,delta_Jm_x,delta_Jm_x_drude_fit
0.002,-5.0973298721378e-11,
0.004,-6.908879147717371e-11,
0.006,-7.24859232663512e-11,
0.008,-5.5504192664581796e-11,
0.01,-2.07825938510632e-11,
0.012,1.77123907901934e-11,
0.014,4.19891487541117e-11,
0.016,4.20885323417108e-11,
0.018,2.3507179835504898e-11,
0.02,2.45555241847653e-12,
0.022,-6.41732755758645e-12,
0.024,1.53159246657637e-12,
0.026,2.1986366746047302e-11,
0.028,4.79767193770362e-11,
0.03,7.436749618719759e-11,
0.032,9.77796147524496e-11,
0.034,1.14299920622018e-10,
0.036,1.18873242388783e-10,
0.038,1.0783173338041101e-10,
0.04,8.2281127959991e-11,
0.042,4.8817785942834104e-11,
0.044,1.65221702170991e-11,
0.046,-7.488738794258139e-12,
0.048,-2.0894128525189498e-11,
0.05,-2.62195030441871e-11,
0.052,-2.8951677550159198e-11,
0.054,-3.50077475508058e-11,
0.056,-4.8291582506489104e-11,
0.058,-6.8829251339829e-11,
0.06,-9.22645158070295e-11,
0.062,-1.1141734590179799e-10,
0.064,-1.19544428083709e-10,
0.066,-1.1360157387921e-10,
0.068,-9.558572958585341e-11,
0.07,-7.1330052522171e-11,
0.072,-4.7765056415253e-11,
0.074,-3.02443537404957e-11,
0.076,-2.09484353066231e-11,
0.078,-1.8572602850586e-11,
0.08,-1.91468274751144e-11,
0.082,-1.7749369030803603e-11,
0.084,-1.06565934854504e-11,
0.086,2.86632195267447e-12,
0.088,2.0022360031702603e-11,
0.09,3.56455954378444e-11,
0.092,4.4659591610340204e-11,
0.094,4.4593440634047704e-11,
0.096,3.6754483271726704e-11,
0.098,2.5408197306542604e-11,
0.1,1.55174366519909e-11,
0.102,1.03906084506714e-11,
0.104,1.04709827787769e-11,
0.106,1.36780763863884e-11,
0.108,1.68236160887439e-11,
0.11,1.71985305753911e-11,
0.112,1.3593887163179199e-11,
0.114,6.52443235623043e-12,
0.116,-2.1469994671764997e-12,
0.118,-9.88592156957707e-12,
0.12,-1.4288054534334401e-11,
0.122,-1.3882825545275803e-11,
0.124,-8.70029668181287e-12,
0.126,-2.99849248434927e-13,
0.128,8.845551859486461e-12,
0.13,1.63755972326927e-11,
