# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.865026927883626E+003  0.000000000000000E+000 
      0.02000000 -0.864985976451194E+003  0.409514324321035E-001 
      0.04000000 -0.864985969307322E+003  0.409585763043412E-001 
      0.06000000 -0.864985966327337E+003  0.409615562885955E-001 
      0.08000000 -0.864985967702795E+003  0.409601808310077E-001 
      0.10000000 -0.864985966902737E+003  0.409609808884277E-001 
      0.12000000 -0.864985964543188E+003  0.409633404377771E-001 
      0.14000000 -0.864985963118157E+003  0.409647654687652E-001 
      0.16000000 -0.864985962679580E+003  0.409652040458530E-001 
      0.18000000 -0.864985963242270E+003  0.409646413556435E-001 
      0.20000000 -0.864985964467778E+003  0.409634158479535E-001 
      0.22000000 -0.864985965820795E+003  0.409620628306849E-001 
      0.24000000 -0.864985967186388E+003  0.409606972382219E-001 
      0.26000000 -0.864985968492377E+003  0.409593912490172E-001 
      0.28000000 -0.864985969587925E+003  0.409582957010180E-001 
      0.30000000 -0.864985970423398E+003  0.409574602276596E-001 
      0.32000000 -0.864985971146853E+003  0.409567367727963E-001 
      0.34000000 -0.864985971712800E+003  0.409561708262111E-001 
      0.36000000 -0.864985972115525E+003  0.409557681007726E-001 
      0.38000000 -0.864985972187763E+003  0.409556958624787E-001 
      0.40000000 -0.864985972188892E+003  0.409556947340967E-001 
      0.42000000 -0.864985972342470E+003  0.409555411557240E-001 
      0.44000000 -0.864985972767297E+003  0.409551163290996E-001 
      0.46000000 -0.864985973471994E+003  0.409544116316529E-001 
      0.48000000 -0.864985974226530E+003  0.409536570956283E-001 
      0.50000000 -0.864985974820091E+003  0.409530635348141E-001 
      0.52000000 -0.864985975422886E+003  0.409524607401580E-001 
      0.54000000 -0.864985976115900E+003  0.409517677253122E-001 
      0.56000000 -0.864985976870006E+003  0.409510136200682E-001 
      0.58000000 -0.864985977610477E+003  0.409502731489883E-001 
      0.60000000 -0.864985978342159E+003  0.409495414665655E-001 
      0.62000000 -0.864985979090582E+003  0.409487930442211E-001 
      0.64000000 -0.864985979817570E+003  0.409480660561069E-001 
      0.66000000 -0.864985980541207E+003  0.409473424187226E-001 
      0.68000000 -0.864985981299698E+003  0.409465839278508E-001 
      0.70000000 -0.864985982054128E+003  0.409458294980712E-001 
      0.72000000 -0.864985982746874E+003  0.409451367522699E-001 
      0.74000000 -0.864985983375815E+003  0.409445078109001E-001 
      0.76000000 -0.864985983966026E+003  0.409439176002357E-001 
      0.78000000 -0.864985984550208E+003  0.409433334182748E-001 
      0.80000000 -0.864985985191857E+003  0.409426917686869E-001 
      0.82000000 -0.864985985881505E+003  0.409420021208122E-001 
      0.84000000 -0.864985986559369E+003  0.409413242571432E-001 
      0.86000000 -0.864985987227809E+003  0.409406558168943E-001 
      0.88000000 -0.864985987884070E+003  0.409399995559587E-001 
      0.90000000 -0.864985988496674E+003  0.409393869518621E-001 
      0.92000000 -0.864985989102388E+003  0.409387812382234E-001 
      0.94000000 -0.864985989721838E+003  0.409381617876557E-001 
      0.96000000 -0.864985990313409E+003  0.409375702163977E-001 
      0.98000000 -0.864985990878739E+003  0.409370048867876E-001 
      1.00000000 -0.864985991397167E+003  0.409364864586947E-001 
      1.02000000 -0.864985991838988E+003  0.409360446379921E-001 
      1.04000000 -0.864985992280945E+003  0.409356026805922E-001 
      1.06000000 -0.864985992810046E+003  0.409350735800477E-001 
      1.08000000 -0.864985993366782E+003  0.409345168440058E-001 
      1.10000000 -0.864985993899477E+003  0.409339841493057E-001 
      1.12000000 -0.864985994454649E+003  0.409334289767767E-001 
      1.14000000 -0.864985995031453E+003  0.409328521727053E-001 
      1.16000000 -0.864985995599916E+003  0.409322837093990E-001 
      1.18000000 -0.864985996158212E+003  0.409317254140014E-001 
      1.20000000 -0.864985996711058E+003  0.409311725681318E-001 
      1.22000000 -0.864985997258137E+003  0.409306254888818E-001 
      1.24000000 -0.864985997798179E+003  0.409300854463578E-001 
      1.26000000 -0.864985998322742E+003  0.409295608837030E-001 
      1.28000000 -0.864985998844493E+003  0.409290391329158E-001 
      1.30000000 -0.864985999369665E+003  0.409285139604398E-001 
      1.32000000 -0.864985999897876E+003  0.409279857495884E-001 
      1.34000000 -0.864986000430846E+003  0.409274527798500E-001 
      1.36000000 -0.864986000964498E+003  0.409269191280746E-001 
      1.38000000 -0.864986001496187E+003  0.409263874387868E-001 
      1.40000000 -0.864986002024442E+003  0.409258591839487E-001 
      1.42000000 -0.864986002543622E+003  0.409253400041167E-001 
      1.44000000 -0.864986003048317E+003  0.409248353089890E-001 
      1.46000000 -0.864986003540187E+003  0.409243434388621E-001 
      1.48000000 -0.864986004021389E+003  0.409238622372231E-001 
      1.50000000 -0.864986004490006E+003  0.409233936197691E-001 
      1.52000000 -0.864986004961384E+003  0.409229222416850E-001 
      1.54000000 -0.864986005445816E+003  0.409224378093856E-001 
      1.56000000 -0.864986005936581E+003  0.409219470452122E-001 
      1.58000000 -0.864986006423571E+003  0.409214600548151E-001 
      1.60000000 -0.864986006892683E+003  0.409209909429690E-001 
      1.62000000 -0.864986007357312E+003  0.409205263136183E-001 
      1.64000000 -0.864986007832652E+003  0.409200509739197E-001 
      1.66000000 -0.864986008310058E+003  0.409195735680989E-001 
      1.68000000 -0.864986008779511E+003  0.409191041152827E-001 
      1.70000000 -0.864986009232499E+003  0.409186511264796E-001 
      1.72000000 -0.864986009688255E+003  0.409181953703759E-001 
      1.74000000 -0.864986010151671E+003  0.409177319548672E-001 
      1.76000000 -0.864986010602177E+003  0.409172814489491E-001 
      1.78000000 -0.864986011037399E+003  0.409168462266515E-001 
      1.80000000 -0.864986011484367E+003  0.409163992586247E-001 
      1.82000000 -0.864986011936420E+003  0.409159472055318E-001 
