# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233340915239427E+005  0.000000000000000E+000 
      0.02000000 -0.233340915239482E+005 -0.559318597997844E-008 
      0.04000000 -0.233340915239485E+005 -0.585304639055266E-008 
      0.06000000 -0.233340915239482E+005 -0.551894014838581E-008 
      0.08000000 -0.233340915239475E+005 -0.481051117193942E-008 
      0.10000000 -0.233340915239471E+005 -0.443000128502717E-008 
      0.12000000 -0.233340915239478E+005 -0.511986880357540E-008 
      0.14000000 -0.233340915239494E+005 -0.676874498019515E-008 
      0.16000000 -0.233340915239498E+005 -0.717709705395464E-008 
      0.18000000 -0.233340915239433E+005 -0.593966652741074E-009 
      0.20000000 -0.233340915239187E+005  0.239844971807372E-007 
      0.22000000 -0.233340915238581E+005  0.845907507945412E-007 
      0.24000000 -0.233340915237347E+005  0.207999697206765E-006 
      0.26000000 -0.233340915235109E+005  0.431717855676953E-006 
      0.28000000 -0.233340915231371E+005  0.805539430593234E-006 
      0.30000000 -0.233340915225493E+005  0.139340245726213E-005 
      0.32000000 -0.233340915216679E+005  0.227473141402986E-005 
      0.34000000 -0.233340915203968E+005  0.354585098665892E-005 
      0.36000000 -0.233340915186217E+005  0.532096982559668E-005 
      0.38000000 -0.233340915162098E+005  0.773290134925710E-005 
      0.40000000 -0.233340915130089E+005  0.109337752665735E-004 
      0.42000000 -0.233340915088477E+005  0.150949169275221E-004 
      0.44000000 -0.233340915035356E+005  0.204070174698198E-004 
      0.46000000 -0.233340914968630E+005  0.270796450338657E-004 
      0.48000000 -0.233340914886020E+005  0.353406693575465E-004 
      0.50000000 -0.233340914785073E+005  0.454353801069863E-004 
      0.52000000 -0.233340914663171E+005  0.576256052072967E-004 
      0.54000000 -0.233340914517545E+005  0.721882011773338E-004 
      0.56000000 -0.233340914345287E+005  0.894139982201751E-004 
      0.58000000 -0.233340914143366E+005  0.109606077101111E-003 
      0.60000000 -0.233340913908643E+005  0.133078389412606E-003 
      0.62000000 -0.233340913637889E+005  0.160153740562545E-003 
      0.64000000 -0.233340913327805E+005  0.191162190395271E-003 
      0.66000000 -0.233340912975037E+005  0.226438918623935E-003 
      0.68000000 -0.233340912576203E+005  0.266322371778274E-003 
      0.70000000 -0.233340912127901E+005  0.311152524614728E-003 
      0.72000000 -0.233340911626738E+005  0.361268856917524E-003 
      0.74000000 -0.233340911069338E+005  0.417008834552710E-003 
      0.76000000 -0.233340910452363E+005  0.478706313182771E-003 
      0.78000000 -0.233340909772523E+005  0.546690322491137E-003 
      0.80000000 -0.233340909026588E+005  0.621283862781002E-003 
      0.82000000 -0.233340908211395E+005  0.702803202733490E-003 
      0.84000000 -0.233340907323856E+005  0.791557047235635E-003 
      0.86000000 -0.233340906360968E+005  0.887845893916504E-003 
      0.88000000 -0.233340905319809E+005  0.991961729976716E-003 
      0.90000000 -0.233340904197546E+005  0.110418804146917E-002 
      0.92000000 -0.233340902991431E+005  0.122479954415792E-002 
      0.94000000 -0.233340901698799E+005  0.135406277748480E-002 
      0.96000000 -0.233340900317063E+005  0.149223637371059E-002 
      0.98000000 -0.233340898843705E+005  0.163957211901167E-002 
      1.00000000 -0.233340897276272E+005  0.179631550413664E-002 
      1.02000000 -0.233340895612353E+005  0.196270736709529E-002 
      1.04000000 -0.233340893849577E+005  0.213898495734891E-002 
      1.06000000 -0.233340891985592E+005  0.232538346094336E-002 
      1.08000000 -0.233340890018048E+005  0.252213785974850E-002 
      1.10000000 -0.233340887944585E+005  0.272948415032718E-002 
      1.12000000 -0.233340885762814E+005  0.294766122482971E-002 
      1.14000000 -0.233340883470301E+005  0.317691252605715E-002 
      1.16000000 -0.233340881064551E+005  0.341748751691008E-002 
      1.18000000 -0.233340878542995E+005  0.366964318386667E-002 
      1.20000000 -0.233340875902973E+005  0.393364538578198E-002 
      1.22000000 -0.233340873141722E+005  0.420977043779901E-002 
      1.24000000 -0.233340870256363E+005  0.449830639518287E-002 
      1.26000000 -0.233340867243884E+005  0.479955421959909E-002 
      1.28000000 -0.233340864101137E+005  0.511382891445607E-002 
      1.30000000 -0.233340860824824E+005  0.544146029829921E-002 
      1.32000000 -0.233340857411488E+005  0.578279385245078E-002 
      1.34000000 -0.233340853857515E+005  0.613819115101708E-002 
      1.36000000 -0.233340850159123E+005  0.650803031873766E-002 
      1.38000000 -0.233340846312363E+005  0.689270637437237E-002 
      1.40000000 -0.233340842313115E+005  0.729263120285913E-002 
      1.42000000 -0.233340838157093E+005  0.770823332020211E-002 
      1.44000000 -0.233340833839848E+005  0.813995787656537E-002 
      1.46000000 -0.233340829356766E+005  0.858826608086759E-002 
      1.48000000 -0.233340824703081E+005  0.905363458516046E-002 
      1.50000000 -0.233340819873880E+005  0.953655469886024E-002 
      1.52000000 -0.233340814864115E+005  0.100375311915337E-001 
      1.54000000 -0.233340809668614E+005  0.105570812565502E-001 
      1.56000000 -0.233340804282097E+005  0.110957329457319E-001 
      1.58000000 -0.233340798699186E+005  0.116540240866021E-001 
      1.60000000 -0.233340792914417E+005  0.122325009676154E-001 
      1.62000000 -0.233340786922258E+005  0.128317168625216E-001 
      1.64000000 -0.233340780717123E+005  0.134522303938640E-001 
      1.66000000 -0.233340774293388E+005  0.140946038593548E-001 
      1.68000000 -0.233340767645412E+005  0.147594014809102E-001 
      1.70000000 -0.233340760767547E+005  0.154471879290154E-001 
      1.72000000 -0.233340753654162E+005  0.161585264387359E-001 
      1.74000000 -0.233340746299656E+005  0.168939770927831E-001 
      1.76000000 -0.233340738698476E+005  0.176540950674564E-001 
