# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233340915239427E+005  0.000000000000000E+000 
      0.02000000 -0.233340915239482E+005 -0.559318597997844E-008 
      0.04000000 -0.233340915239489E+005 -0.620571409061768E-008 
      0.06000000 -0.233340915239494E+005 -0.676874498019515E-008 
      0.08000000 -0.233340915239500E+005 -0.735033732767079E-008 
      0.10000000 -0.233340915239506E+005 -0.790099391198282E-008 
      0.12000000 -0.233340915239511E+005 -0.847949268314210E-008 
      0.14000000 -0.233340915239517E+005 -0.904871072535229E-008 
      0.16000000 -0.233340915239523E+005 -0.959627373334797E-008 
      0.18000000 -0.233340915239528E+005 -0.101685853518745E-007 
      0.20000000 -0.233340915239534E+005 -0.107285226651356E-007 
      0.22000000 -0.233340915239539E+005 -0.112791792494477E-007 
      0.24000000 -0.233340915239545E+005 -0.118329294100761E-007 
      0.26000000 -0.233340915239551E+005 -0.124145217575517E-007 
      0.28000000 -0.233340915239556E+005 -0.129682719181801E-007 
      0.30000000 -0.233340915239562E+005 -0.135189285024921E-007 
      0.32000000 -0.233340915239567E+005 -0.140819593920696E-007 
      0.34000000 -0.233340915239573E+005 -0.146542710105962E-007 
      0.36000000 -0.233340915239579E+005 -0.152080211712246E-007 
      0.38000000 -0.233340915239584E+005 -0.157524906029039E-007 
      0.40000000 -0.233340915239590E+005 -0.163217086451141E-007 
      0.42000000 -0.233340915239595E+005 -0.168754588057425E-007 
      0.44000000 -0.233340915239601E+005 -0.174292089663709E-007 
      0.46000000 -0.233340915239606E+005 -0.179767719743666E-007 
      0.48000000 -0.233340915239612E+005 -0.185490835928931E-007 
      0.50000000 -0.233340915239618E+005 -0.191121144824706E-007 
      0.52000000 -0.233340915239623E+005 -0.196534903378335E-007 
      0.54000000 -0.233340915239629E+005 -0.202288955326765E-007 
      0.56000000 -0.233340915239634E+005 -0.207671778117231E-007 
      0.58000000 -0.233340915239640E+005 -0.213271151249842E-007 
      0.60000000 -0.233340915239645E+005 -0.218715845566635E-007 
      0.62000000 -0.233340915239651E+005 -0.224160539883428E-007 
      0.64000000 -0.233340915239656E+005 -0.229821784542366E-007 
      0.66000000 -0.233340915239662E+005 -0.235266478859160E-007 
      0.68000000 -0.233340915239668E+005 -0.240958659281262E-007 
      0.70000000 -0.233340915239673E+005 -0.246496160887546E-007 
      0.72000000 -0.233340915239679E+005 -0.252126469783320E-007 
      0.74000000 -0.233340915239684E+005 -0.257633035626441E-007 
      0.76000000 -0.233340915239690E+005 -0.263232408759052E-007 
      0.78000000 -0.233340915239695E+005 -0.268677103075845E-007 
      0.80000000 -0.233340915239701E+005 -0.274276476208456E-007 
      0.82000000 -0.233340915239706E+005 -0.279752106288413E-007 
      0.84000000 -0.233340915239712E+005 -0.285351479421024E-007 
      0.86000000 -0.233340915239718E+005 -0.290950852553635E-007 
      0.88000000 -0.233340915239723E+005 -0.296457418396756E-007 
      0.90000000 -0.233340915239729E+005 -0.302087727292530E-007 
      0.92000000 -0.233340915239734E+005 -0.307594293135651E-007 
      0.94000000 -0.233340915239739E+005 -0.312884308636626E-007 
      0.96000000 -0.233340915239745E+005 -0.318452746006074E-007 
      0.98000000 -0.233340915239751E+005 -0.324175862191339E-007 
      1.00000000 -0.233340915239756E+005 -0.329651492271296E-007 
      1.02000000 -0.233340915239762E+005 -0.335219929640743E-007 
      1.04000000 -0.233340915239768E+005 -0.340973981589173E-007 
      1.06000000 -0.233340915239773E+005 -0.346294932853311E-007 
      1.08000000 -0.233340915239778E+005 -0.351739627170105E-007 
      1.10000000 -0.233340915239784E+005 -0.357369936065879E-007 
      1.12000000 -0.233340915239790E+005 -0.362969309198490E-007 
      1.14000000 -0.233340915239795E+005 -0.368444939278447E-007 
      1.16000000 -0.233340915239800E+005 -0.373889633595240E-007 
      1.18000000 -0.233340915239806E+005 -0.379612749780506E-007 
      1.20000000 -0.233340915239812E+005 -0.385088379860463E-007 
      1.22000000 -0.233340915239817E+005 -0.390718688756237E-007 
      1.24000000 -0.233340915239823E+005 -0.395977768494049E-007 
      1.26000000 -0.233340915239828E+005 -0.401762756205642E-007 
      1.28000000 -0.233340915239834E+005 -0.407176514759271E-007 
      1.30000000 -0.233340915239839E+005 -0.412683080602392E-007 
      1.32000000 -0.233340915239845E+005 -0.418313389498167E-007 
      1.34000000 -0.233340915239851E+005 -0.423974634157105E-007 
      1.36000000 -0.233340915239856E+005 -0.429388392710734E-007 
      1.38000000 -0.233340915239861E+005 -0.434894958553855E-007 
      1.40000000 -0.233340915239867E+005 -0.440494331686466E-007 
      1.42000000 -0.233340915239873E+005 -0.445969961766423E-007 
      1.44000000 -0.233340915239878E+005 -0.451476527609543E-007 
      1.46000000 -0.233340915239884E+005 -0.457137772268482E-007 
      1.48000000 -0.233340915239889E+005 -0.462613402348438E-007 
      1.50000000 -0.233340915239895E+005 -0.468119968191559E-007 
      1.52000000 -0.233340915239900E+005 -0.473688405561006E-007 
      1.54000000 -0.233340915239906E+005 -0.479194971404127E-007 
      1.56000000 -0.233340915239911E+005 -0.484577794194593E-007 
      1.58000000 -0.233340915239917E+005 -0.490269974616695E-007 
      1.60000000 -0.233340915239922E+005 -0.495869347749306E-007 
      1.62000000 -0.233340915239928E+005 -0.501437785118753E-007 
      1.64000000 -0.233340915239934E+005 -0.506944350961874E-007 
      1.66000000 -0.233340915239939E+005 -0.512358109515503E-007 
      1.68000000 -0.233340915239945E+005 -0.518174032990260E-007 
      1.70000000 -0.233340915239950E+005 -0.523556855780726E-007 
      1.72000000 -0.233340915239955E+005 -0.528877807044864E-007 
