# Excitation
# nelec: Number of excited electrons
# nhole: Number of excited holes
# 1:time[fs] 2:nelec[none] 3:nhole[none]
  0.200000000000000E-002  0.699204441617005E-015  0.186901161214337E-009
  0.300000000000000E+002  0.298178925658709E+000  0.298413647743018E+000
