t,j,j_drude,delta
0.0,0.006782439699247601,0.0049703243540284965,0.0018121153452191046
0.0019999999999997797,0.0067607788187858155,0.004986800032133522,0.0017739787866522935
0.0039999999999995595,0.006738603334603681,0.005003275408220467,0.0017353279263832141
0.006000000000000227,0.006715927006724628,0.005019750446450269,0.0016961765602743588
0.008000000000000007,0.006692763871312156,0.005036225110980146,0.00165653876033201
0.009999999999999787,0.006669128237052324,0.005052699365963678,0.0016164288710886461
0.011999999999999567,0.006645034681379871,0.00506917317555083,0.0015758615058290414
0.014000000000000234,0.006620498046535749,0.0050856465038881865,0.0015348515426475626
0.016000000000000014,0.006595533435442663,0.005102119315118896,0.0014934141203237668
0.017999999999999794,0.00657015620738628,0.005118591573382832,0.0014515646340034476
0.019999999999999574,0.006544381973491538,0.0051350632428166475,0.001409318730674891
0.02200000000000024,0.006518226591985832,0.005151534287553894,0.001366692304431938
0.02400000000000002,0.0064917061632404,0.005168004671725103,0.0013237014915152973
0.0259999999999998,0.006464837024579373,0.005184474359457848,0.0012803626651215249
0.02799999999999958,0.0064376357448416325,0.005200943314876842,0.0012366924299647905
0.03000000000000025,0.006410119118676949,0.005217411502104079,0.0011927076165728703
0.03200000000000003,0.0063823041605541924,0.005233878885258835,0.0011484252752953575
0.03399999999999981,0.006354208098459222,0.005250345428457838,0.001103862670001384
0.03599999999999959,0.0063258483672613015,0.005266811095815305,0.0010590372714459964
0.038000000000000256,0.006297242601729996,0.005283275851443059,0.0010139667502869374
0.040000000000000036,0.006268408629188038,0.005299739659450578,0.0009686689697374603
0.041999999999999815,0.006239364461788438,0.005316202483945171,0.0009231619778432669
0.043999999999999595,0.0062101282884057096,0.005332664289031965,0.0008774639993737446
0.04600000000000026,0.006180718466132294,0.005349125038814053,0.000831593427318241
0.04800000000000004,0.006151153511371661,0.005365584697392603,0.0007855688139790573
0.04999999999999982,0.006121452090520621,0.005382043228866894,0.0007394088616537271
0.0519999999999996,0.006091633010234984,0.0053985005973344454,0.0006931324129005384
