# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000  0.122265902030760E-001  0.859117215178399E-005 -0.702119551112444E-002  0.471287380771715E-002  0.178201524363102E-005 -0.111330382714272E-002  0.171700687521420E-003  0.769838172701221E-010  0.505366318169646E-004  0.273244475914717E+000  0.000000000000000E+000  0.460320294702729E-003 -0.214151797896789E-001  0.000000000000000E+000  0.411183810581881E-003  0.751211535433326E-001  0.000000000000000E+000  0.380966899799843E-006  0.273244475914717E+000  0.000000000000000E+000  0.460320294702729E-003 -0.214151797896789E-001  0.000000000000000E+000  0.411183810581881E-003  0.751211535433326E-001  0.000000000000000E+000  0.380966899799843E-006
      0.02000000  0.103587001052917E-001  0.805492699553873E-005 -0.677492418484533E-002  0.908686255679887E-002  0.349075187374664E-005 -0.220496800701308E-002  0.189873738997523E-003  0.770671975475243E-010  0.507614816223534E-004  0.290495680420213E+000  0.000000000000000E+000  0.398346218538597E-003 -0.394964537329535E-001  0.000000000000000E+000  0.832792341575615E-003  0.859477102002821E-001  0.000000000000000E+000  0.852222794010995E-006  0.290495680420213E+000  0.000000000000000E+000  0.398346218538597E-003 -0.394964537329535E-001  0.000000000000000E+000  0.832792341575615E-003  0.859477102002821E-001  0.000000000000000E+000  0.852222794010995E-006
      0.03000000  0.740105285832475E-002  0.718599560104805E-005 -0.636782635792330E-002  0.128110171332141E-001  0.505597543389876E-005 -0.325320037727543E-002  0.218897743399222E-003  0.772014203664696E-010  0.511325252193678E-004  0.317853781739880E+000  0.000000000000000E+000  0.284623650770617E-003 -0.511175614474719E-001  0.000000000000000E+000  0.127317320278921E-002  0.103644031654680E+000  0.000000000000000E+000  0.170198062687853E-005  0.317853781739880E+000  0.000000000000000E+000  0.284623650770617E-003 -0.511175614474719E-001  0.000000000000000E+000  0.127317320278921E-002  0.103644031654680E+000  0.000000000000000E+000  0.170198062687853E-005
      0.04000000  0.357204300752721E-002  0.602056856304872E-005 -0.580523541517011E-002  0.156274686822763E-001  0.641344715140367E-005 -0.423598341853570E-002  0.256977268663151E-003  0.773795501862183E-010  0.516443137476547E-004  0.353315901792293E+000  0.000000000000000E+000  0.104457316537198E-003 -0.535550478123900E-001  0.000000000000000E+000  0.173664949182143E-002  0.127700269605489E+000  0.000000000000000E+000  0.302686278842178E-005  0.353315901792293E+000  0.000000000000000E+000  0.104457316537198E-003 -0.535550478123900E-001  0.000000000000000E+000  0.173664949182143E-002  0.127700269605489E+000  0.000000000000000E+000  0.302686278842178E-005
      0.05000000 -0.850645525327084E-003  0.460726976044046E-005 -0.509516816256142E-002  0.173513122690250E-001  0.750768308534070E-005 -0.513114972825466E-002  0.301791635266977E-003  0.775922399553800E-010  0.522894361385473E-004  0.394248448624089E+000  0.000000000000000E+000 -0.160870293626720E-003 -0.446592295324248E-001  0.000000000000000E+000  0.222182589044541E-002  0.157426286024931E+000  0.000000000000000E+000  0.496238953882510E-005  0.394248448624089E+000  0.000000000000000E+000 -0.160870293626720E-003 -0.446592295324248E-001  0.000000000000000E+000  0.222182589044541E-002  0.157426286024931E+000  0.000000000000000E+000  0.496238953882510E-005
      0.06000000 -0.555446003976107E-002  0.300513977174486E-005 -0.424875706695432E-002  0.178833649220672E-001  0.829440956189301E-005 -0.591665382357912E-002  0.350666767269127E-003  0.778280950281450E-010  0.530587290820676E-004  0.437545020551499E+000  0.000000000000000E+000 -0.532359655863903E-003 -0.229907664055929E-001  0.000000000000000E+000  0.272026043505756E-002  0.191974220349328E+000  0.000000000000000E+000  0.768322363773108E-005  0.437545020551499E+000  0.000000000000000E+000 -0.532359655863903E-003 -0.229907664055929E-001  0.000000000000000E+000  0.272026043505756E-002  0.191974220349328E+000  0.000000000000000E+000  0.768322363773108E-005
      0.07000000 -0.102186654275534E-001  0.128110163720213E-005 -0.328065504505195E-002  0.172147419355344E-001  0.874259226125284E-005 -0.657106072604915E-002  0.400768463027321E-003  0.780741408513601E-010  0.539415365900504E-004  0.479812418992648E+000  0.000000000000000E+000 -0.103121913456536E-002  0.120852298085541E-001  0.000000000000000E+000  0.321559727807508E-002  0.230366010199102E+000  0.000000000000000E+000  0.114034787582576E-004  0.479812418992648E+000  0.000000000000000E+000 -0.103121913456536E-002  0.120852298085541E-001  0.000000000000000E+000  0.321559727807508E-002  0.230366010199102E+000  0.000000000000000E+000  0.114034787582576E-004
      0.08000000 -0.145405654469108E-001 -0.493016387639418E-006 -0.220932752441449E-002  0.154231071233983E-001  0.883591115701953E-005 -0.707424084219327E-002  0.449300276855716E-003  0.783163911332232E-010  0.549260116034909E-004  0.517573521309879E+000  0.000000000000000E+000 -0.167656559507632E-002  0.603529901650442E-001  0.000000000000000E+000  0.368323430291906E-002  0.271524833382970E+000  0.000000000000000E+000  0.163770871247933E-004  0.517573521309879E+000  0.000000000000000E+000 -0.167656559507632E-002  0.603529901650442E-001  0.000000000000000E+000  0.368323430291906E-002  0.271524833382970E+000  0.000000000000000E+000  0.163770871247933E-004
      0.09000000 -0.182586805345214E-001 -0.224378593829346E-005 -0.105715399348900E-002  0.126613543677701E-001  0.857356017817059E-005 -0.740823029752789E-002  0.493689309287962E-003  0.785405094655960E-010  0.559994507071599E-004  0.547474814246422E+000  0.000000000000000E+000 -0.248302702610217E-002  0.120750281231218E+000  0.000000000000000E+000  0.409057423983299E-002  0.314309302651572E+000  0.000000000000000E+000  0.228982208239390E-004  0.547474814246422E+000  0.000000000000000E+000 -0.248302702610217E-002  0.120750281231218E+000  0.000000000000000E+000  0.409057423983299E-002  0.314309302651572E+000  0.000000000000000E+000  0.228982208239390E-004
      0.10000000 -0.211707480276136E-001 -0.389965351395489E-005  0.149721072723909E-003  0.914025987474269E-002  0.797027320195037E-005 -0.755818995740348E-002  0.531744922626537E-003  0.787325524426290E-010  0.571486518318125E-004  0.566486202565584E+000  0.000000000000000E+000 -0.345838289977679E-002  0.191422411476314E+000  0.000000000000000E+000  0.439787994173853E-002  0.357549157312583E+000  0.000000000000000E+000  0.313017602634146E-004  0.566486202565584E+000  0.000000000000000E+000 -0.345838289977679E-002  0.191422411476314E+000  0.000000000000000E+000  0.439787994173853E-002  0.357549157312583E+000  0.000000000000000E+000  0.313017602634146E-004
