# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000 -0.447307201568486E-008 -0.449525141842140E-008 -0.457406378984955E-002 -0.546019730220049E-009 -0.548043006924768E-009 -0.373698659787110E-003  0.203065108032926E-016  0.205076364522587E-016  0.210617102419395E-004  0.000000000000000E+000  0.000000000000000E+000  0.460320294702729E-003  0.000000000000000E+000  0.000000000000000E+000  0.411183810581881E-003  0.000000000000000E+000  0.000000000000000E+000  0.380966899799843E-006  0.000000000000000E+000  0.000000000000000E+000  0.460320294702729E-003  0.000000000000000E+000  0.000000000000000E+000  0.411183810581881E-003  0.000000000000000E+000  0.000000000000000E+000  0.380966899799843E-006
      0.02000000 -0.442662427652532E-008 -0.444749368556857E-008 -0.464448889792813E-002 -0.110519291604437E-008 -0.110888739500961E-008 -0.789298334488566E-003  0.208164538671980E-016  0.210098313379835E-016  0.221942689838040E-004  0.000000000000000E+000  0.000000000000000E+000  0.398346218538597E-003  0.000000000000000E+000  0.000000000000000E+000  0.832792341575615E-003  0.000000000000000E+000  0.000000000000000E+000  0.852222794010995E-006  0.000000000000000E+000  0.000000000000000E+000  0.398346218538597E-003  0.000000000000000E+000  0.000000000000000E+000  0.832792341575615E-003  0.000000000000000E+000  0.000000000000000E+000  0.852222794010995E-006
      0.03000000 -0.433689691000734E-008 -0.435579434252514E-008 -0.473372553178586E-002 -0.168776493718384E-008 -0.169247279294479E-008 -0.128255256819886E-002  0.216572252912184E-016  0.218374085092324E-016  0.240530985004749E-004  0.000000000000000E+000  0.000000000000000E+000  0.284623650770617E-003  0.000000000000000E+000  0.000000000000000E+000  0.127317320278921E-002  0.000000000000000E+000  0.000000000000000E+000  0.170198062687853E-005  0.000000000000000E+000  0.000000000000000E+000  0.284623650770617E-003  0.000000000000000E+000  0.000000000000000E+000  0.127317320278921E-002  0.000000000000000E+000  0.000000000000000E+000  0.170198062687853E-005
      0.04000000 -0.418714572059324E-008 -0.420369829351193E-008 -0.480317504221339E-002 -0.229850209711138E-008 -0.230334673956096E-008 -0.187763559396538E-002  0.228153011759077E-016  0.229764855455212E-016  0.265960059098673E-004  0.000000000000000E+000  0.000000000000000E+000  0.104457316537198E-003  0.000000000000000E+000  0.000000000000000E+000  0.173664949182143E-002  0.000000000000000E+000  0.000000000000000E+000  0.302686278842178E-005  0.000000000000000E+000  0.000000000000000E+000  0.104457316537198E-003  0.000000000000000E+000  0.000000000000000E+000  0.173664949182143E-002  0.000000000000000E+000  0.000000000000000E+000  0.302686278842178E-005
      0.05000000 -0.395718448342980E-008 -0.397137167285886E-008 -0.480558325372166E-002 -0.293475667742369E-008 -0.293875975395060E-008 -0.258305584697386E-002  0.242721057915806E-016  0.244081018554256E-016  0.297658079170359E-004  0.000000000000000E+000  0.000000000000000E+000 -0.160870293626720E-003  0.000000000000000E+000  0.000000000000000E+000  0.222182589044541E-002  0.000000000000000E+000  0.000000000000000E+000  0.496238953882510E-005  0.000000000000000E+000  0.000000000000000E+000 -0.160870293626720E-003  0.000000000000000E+000  0.000000000000000E+000  0.222182589044541E-002  0.000000000000000E+000  0.000000000000000E+000  0.496238953882510E-005
      0.06000000 -0.362619889870056E-008 -0.363837107344353E-008 -0.469086559665207E-002 -0.358539536691498E-008 -0.358760941501877E-008 -0.338938374342505E-002  0.260043783900326E-016  0.261086853828019E-016  0.334921422060480E-004  0.000000000000000E+000  0.000000000000000E+000 -0.532359655863903E-003  0.000000000000000E+000  0.000000000000000E+000  0.272026043505756E-002  0.000000000000000E+000  0.000000000000000E+000  0.768322363773108E-005  0.000000000000000E+000  0.000000000000000E+000 -0.532359655863903E-003  0.000000000000000E+000  0.000000000000000E+000  0.272026043505756E-002  0.000000000000000E+000  0.000000000000000E+000  0.768322363773108E-005
      0.07000000 -0.317579102979508E-008 -0.318664039389516E-008 -0.441236046714334E-002 -0.423072166343598E-008 -0.423036204530152E-008 -0.426904743840495E-002  0.279846544583934E-016  0.280506400343319E-016  0.376936909233612E-004  0.000000000000000E+000  0.000000000000000E+000 -0.103121913456536E-002  0.000000000000000E+000  0.000000000000000E+000  0.321559727807508E-002  0.000000000000000E+000  0.000000000000000E+000  0.114034787582576E-004  0.000000000000000E+000  0.000000000000000E+000 -0.103121913456536E-002  0.000000000000000E+000  0.000000000000000E+000  0.321559727807508E-002  0.000000000000000E+000  0.000000000000000E+000  0.114034787582576E-004
      0.08000000 -0.259291708202815E-008 -0.260340393823331E-008 -0.393279844636807E-002 -0.484341246700474E-008 -0.483997217388102E-008 -0.517820793418537E-002  0.301818633198103E-016  0.302030427095513E-016  0.422807410294154E-004  0.000000000000000E+000  0.000000000000000E+000 -0.167656559507632E-002  0.000000000000000E+000  0.000000000000000E+000  0.368323430291906E-002  0.000000000000000E+000  0.000000000000000E+000  0.163770871247933E-004  0.000000000000000E+000  0.000000000000000E+000 -0.167656559507632E-002  0.000000000000000E+000  0.000000000000000E+000  0.368323430291906E-002  0.000000000000000E+000  0.000000000000000E+000  0.163770871247933E-004
      0.09000000 -0.187239556188935E-008 -0.188363826831387E-008 -0.322931982800373E-002 -0.539037793748879E-008 -0.538371078134876E-008 -0.606048573668729E-002  0.325620394491489E-016  0.325324349030673E-016  0.471579939161281E-004  0.000000000000000E+000  0.000000000000000E+000 -0.248302702610217E-002  0.000000000000000E+000  0.000000000000000E+000  0.409057423983299E-002  0.000000000000000E+000  0.000000000000000E+000  0.228982208239390E-004  0.000000000000000E+000  0.000000000000000E+000 -0.248302702610217E-002  0.000000000000000E+000  0.000000000000000E+000  0.409057423983299E-002  0.000000000000000E+000  0.000000000000000E+000  0.228982208239390E-004
      0.10000000 -0.101871273512123E-008 -0.103185421809815E-008 -0.229699577314713E-002 -0.583535456648463E-008 -0.582571595913260E-008 -0.685210459373663E-002  0.350891385532912E-016  0.350036895638992E-016  0.522275269453625E-004  0.000000000000000E+000  0.000000000000000E+000 -0.345838289977679E-002  0.000000000000000E+000  0.000000000000000E+000  0.439787994173853E-002  0.000000000000000E+000  0.000000000000000E+000  0.313017602634146E-004  0.000000000000000E+000  0.000000000000000E+000 -0.345838289977679E-002  0.000000000000000E+000  0.000000000000000E+000  0.439787994173853E-002  0.000000000000000E+000  0.000000000000000E+000  0.313017602634146E-004
