# Real time calculation: 
# Ac_ext: External vector potential field
# E_ext: External electric field
# Ac_tot: Total vector potential field
# E_tot: Total electric field
# Jm: Matter current density (electrons)
# 1:Time[fs] 2:Ac_ext_x[fs*V/Angstrom] 3:Ac_ext_y[fs*V/Angstrom] 4:Ac_ext_z[fs*V/Angstrom] 5:E_ext_x[V/Angstrom] 6:E_ext_y[V/Angstrom] 7:E_ext_z[V/Angstrom] 8:Ac_tot_x[fs*V/Angstrom] 9:Ac_tot_y[fs*V/Angstrom] 10:Ac_tot_z[fs*V/Angstrom] 11:E_tot_x[V/Angstrom] 12:E_tot_y[V/Angstrom] 13:E_tot_z[V/Angstrom]  14:Jm_x[1/fs*Angstrom^2] 15:Jm_y[1/fs*Angstrom^2] 16:Jm_z[1/fs*Angstrom^2] 
      0.00200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.223136304087688E-012  0.000000000000000E+000  0.000000000000000E+000  0.111568156016748E-009 -0.000000000000000E+000 -0.000000000000000E+000 -0.223136304087688E-012  0.000000000000000E+000  0.000000000000000E+000  0.111568156016748E-009  -0.288309124511168E-009  0.123298999092566E-009 -0.831312155326369E-011 
      0.00400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.165369814259045E-011 -0.000000000000000E+000 -0.000000000000000E+000  0.715280944722294E-009  0.000000000000000E+000  0.000000000000000E+000 -0.165369814259045E-011 -0.000000000000000E+000 -0.000000000000000E+000  0.715280944722294E-009  -0.251408792593534E-009  0.101069503808532E-009 -0.196991060990332E-010 
      0.00600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.543332992861903E-011 -0.000000000000000E+000 -0.000000000000000E+000  0.188981596031000E-008  0.000000000000000E+000  0.000000000000000E+000 -0.543332992861903E-011 -0.000000000000000E+000 -0.000000000000000E+000  0.188981596031000E-008  -0.219690567531249E-009  0.736722435637588E-010 -0.300934449134684E-010 
      0.00800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.127034931325088E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.363508173138890E-008  0.000000000000000E+000  0.000000000000000E+000 -0.127034931325088E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.363508173138890E-008  -0.195235145007476E-009  0.424748917840098E-010 -0.459793541863114E-010 
      0.01000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.246053792386029E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.595094326495813E-008  0.000000000000000E+000  0.000000000000000E+000 -0.246053792386029E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.595094326495813E-008  -0.181348975337803E-009  0.126249596634132E-010 -0.738560469940897E-010 
      0.01200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.422798227156206E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.883722205319937E-008  0.000000000000000E+000  0.000000000000000E+000 -0.422798227156206E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.883722205319937E-008  -0.180806461551420E-009 -0.100869653026881E-010 -0.119191347453042E-009 
      0.01400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.668672140048876E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.122936960824079E-007  0.000000000000000E+000  0.000000000000000E+000 -0.668672140048876E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.122936960824079E-007  -0.192814231663427E-009 -0.244015581918083E-010 -0.187507823843110E-009 
      0.01600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.995074125308448E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.163200998441318E-007  0.000000000000000E+000  0.000000000000000E+000 -0.995074125308448E-010 -0.000000000000000E+000 -0.000000000000000E+000  0.163200998441318E-007  -0.212008379297001E-009 -0.362859741972665E-010 -0.285321478146607E-009 
      0.01800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.141339659738170E-009 -0.000000000000000E+000 -0.000000000000000E+000  0.209161243484790E-007  0.000000000000000E+000  0.000000000000000E+000 -0.141339659738170E-009 -0.000000000000000E+000 -0.000000000000000E+000  0.209161243484790E-007  -0.231439085732882E-009 -0.557462301373730E-010 -0.418702804028629E-009 
      0.02000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.193502492159729E-009 -0.000000000000000E+000 -0.000000000000000E+000  0.260814171395297E-007  0.000000000000000E+000  0.000000000000000E+000 -0.193502492159729E-009 -0.000000000000000E+000 -0.000000000000000E+000  0.260814171395297E-007  -0.247456302315435E-009 -0.893069433500916E-010 -0.590148553653846E-009 
