# Real time calculation: 
# Eall: Total energy
# Eall0: Initial energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.838044454504056E+003  0.000000000000000E+000 
      0.02000000 -0.838044454503988E+003  0.682520274796872E-010 
      0.04000000 -0.838044454503916E+003  0.139500957015848E-009 
      0.06000000 -0.838044454503848E+003  0.207849658755421E-009 
      0.08000000 -0.838044454503777E+003  0.278421868472378E-009 
      0.10000000 -0.838044454503707E+003  0.348414032630018E-009 
      0.12000000 -0.838044454503636E+003  0.419372939386520E-009 
      0.14000000 -0.838044454503566E+003  0.489655126323818E-009 
      0.16000000 -0.838044454503494E+003  0.562257495498386E-009 
      0.18000000 -0.838044454503421E+003  0.634376493373523E-009 
      0.20000000 -0.838044454503349E+003  0.706882188288205E-009 
      0.22000000 -0.838044454503274E+003  0.781708065440156E-009 
      0.24000000 -0.838044454503195E+003  0.860400912987558E-009 
      0.26000000 -0.838044454503114E+003  0.941800639811774E-009 
      0.28000000 -0.838044454503028E+003  0.102774405685064E-008 
      0.30000000 -0.838044454502936E+003  0.111939125522280E-008 
      0.32000000 -0.838044454502839E+003  0.121693558344802E-008 
      0.34000000 -0.838044454502733E+003  0.132250387524380E-008 
      0.36000000 -0.838044454502618E+003  0.143822296432763E-008 
      0.38000000 -0.838044454502492E+003  0.156399617643963E-008 
      0.40000000 -0.838044454502353E+003  0.170291708789616E-008 
      0.42000000 -0.838044454502204E+003  0.185227881942041E-008 
      0.44000000 -0.838044454502037E+003  0.201875189494451E-008 
      0.46000000 -0.838044454501855E+003  0.220127289760974E-008 
      0.48000000 -0.838044454501656E+003  0.239984182741608E-008 
      0.50000000 -0.838044454501441E+003  0.261484538140309E-008 
      0.52000000 -0.838044454501206E+003  0.284986050718654E-008 
      0.54000000 -0.838044454500956E+003  0.310024684029191E-008 
      0.56000000 -0.838044454500685E+003  0.337054807093384E-008 
      0.58000000 -0.838044454500400E+003  0.365602716037792E-008 
      0.60000000 -0.838044454500099E+003  0.395707080566368E-008 
      0.62000000 -0.838044454499783E+003  0.427280893845214E-008 
      0.64000000 -0.838044454499455E+003  0.460043800520662E-008 
      0.66000000 -0.838044454499120E+003  0.493599436127177E-008 
      0.68000000 -0.838044454498775E+003  0.528063809776622E-008 
      0.70000000 -0.838044454498428E+003  0.562818206205726E-008 
      0.72000000 -0.838044454498080E+003  0.597582270060819E-008 
      0.74000000 -0.838044454497736E+003  0.632036976284276E-008 
      0.76000000 -0.838044454497399E+003  0.665640949020734E-008 
      0.78000000 -0.838044454497074E+003  0.698220174602398E-008 
      0.80000000 -0.838044454496764E+003  0.729213942321927E-008 
      0.82000000 -0.838044454496472E+003  0.758409568807572E-008 
      0.84000000 -0.838044454496202E+003  0.785381687315834E-008 
      0.86000000 -0.838044454495958E+003  0.809791937937110E-008 
      0.88000000 -0.838044454495742E+003  0.831398635021685E-008 
      0.90000000 -0.838044454495556E+003  0.850027764901764E-008 
      0.92000000 -0.838044454495401E+003  0.865485979057574E-008 
      0.94000000 -0.838044454495276E+003  0.878014963138831E-008 
      0.96000000 -0.838044454495181E+003  0.887537377737626E-008 
      0.98000000 -0.838044454495113E+003  0.894333578207629E-008 
      1.00000000 -0.838044454495068E+003  0.898819263866351E-008 
      1.02000000 -0.838044454495042E+003  0.901371464327347E-008 
      1.04000000 -0.838044454495028E+003  0.902802243373664E-008 
      1.06000000 -0.838044454495018E+003  0.903768985972526E-008 
      1.08000000 -0.838044454495003E+003  0.905325441556695E-008 
      1.10000000 -0.838044454494969E+003  0.908680038374747E-008 
      1.12000000 -0.838044454494907E+003  0.914905860711421E-008 
      1.14000000 -0.838044454494799E+003  0.925694708114726E-008 
