# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,7.68149198673136e-07,8.85457475432159e-06,4.04803131416662e-06,-0.0,-0.0
0.022,0.0,1.05992721524563e-05,8.110321304728259e-07,8.842886603744039e-06,3.69187569937938e-06,-0.0,-6.844694051257169e-11
0.042,0.0,2.61634792217965e-05,8.32000328948933e-07,8.83151901007397e-06,2.52791238320084e-06,-0.0,-2.5089690307823356e-10
0.062,0.0,4.7061743362833896e-05,8.36418514146682e-07,8.81979149546438e-06,3.21855698378938e-07,-0.0,-4.0626597431924896e-10
0.082,0.0,7.32884003671915e-05,8.265977565806271e-07,8.8151455397013e-06,-3.1530853187380798e-06,-0.0,-9.296040959096965e-11
0.102,0.0,0.000104836337950704,8.06144670176958e-07,8.813417722008039e-06,-8.0939835440798e-06,-0.0,1.6078517605214927e-09
0.122,0.0,0.00014169699751098602,7.78360781091022e-07,8.814059462867661e-06,-1.46554555342029e-05,-0.0,6.2892546764106744e-09
0.142,0.0,0.00018386037624308602,7.47561807972898e-07,8.815552763726221e-06,-2.2954385510706302e-05,-0.0,1.6426388891451748e-08
0.162,0.0,0.000231315029611945,7.232076650845479e-07,8.816824209549189e-06,-3.30726923427035e-05,-0.0,3.558626135908348e-08
0.182,0.0,0.00028404807418118,7.11660428898628e-07,8.819485904904891e-06,-4.5063843627348e-05,-0.0,6.86351930872796e-08
0.202,0.0,0.00034204519079754304,7.117636091802809e-07,8.823640129071249e-06,-5.89530177910495e-05,-0.0,1.21936119889983e-07
0.222,0.0,0.000405290628131675,7.186641552308609e-07,8.82811606303157e-06,-7.473651757748191e-05,-0.0,2.0352970053154816e-07
0.242,0.0,0.00047376720657083,7.262509409709699e-07,8.83659022018618e-06,-9.23786421891383e-05,-0.0,3.232846295053814e-07
