# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-1.1039106091131697e-09,-1.10305028287232e-10,-4.729890588571479e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-1.0714836918968999e-09,5.23103311871885e-11,-3.6214572201598e-07,0.0,3.68745043413191e-12
0.042,0.0,2.61634792217965e-05,-3.16691160900681e-10,9.599968458849409e-10,-1.5237616058545799e-06,0.0,6.410715712555685e-11
0.062,0.0,4.7061743362833896e-05,1.3509936679351499e-09,1.94120675056464e-09,-3.74653787492976e-06,-0.0,3.925346974435089e-10
0.082,0.0,7.32884003671915e-05,2.76497588749464e-09,2.91936378791569e-09,-7.25969582690096e-06,-0.0,1.5051726786790445e-09
0.102,0.0,0.000104836337950704,4.15214855682885e-09,3.12659942821318e-09,-1.22553052171949e-05,-0.0,4.400893964562393e-09
0.122,0.0,0.00014169699751098602,7.077561456360521e-09,2.2556687082825602e-09,-1.8884899032853e-05,-0.0,1.0758687267960134e-08
0.142,0.0,0.00018386037624308602,9.22626509472376e-09,1.32258735754896e-09,-2.72664803600436e-05,-0.0,2.3147117373082848e-08
0.162,0.0,0.000231315029611945,1.35625463919707e-08,1.6128333477817201e-09,-3.74820457325711e-05,-0.0,4.523654373666552e-08
0.182,0.0,0.00028404807418118,2.28308088503495e-08,3.48670412203765e-09,-4.957876531449071e-05,-0.0,8.2004180166234e-08
0.202,0.0,0.00034204519079754304,3.3302802600121804e-08,5.48224331478004e-09,-6.35780774490554e-05,-0.0,1.399288243279569e-07
0.222,0.0,0.000405290628131675,4.31585322732662e-08,6.675440928277951e-09,-7.9478780764063e-05,-0.0,2.2717528267725158e-07
0.242,0.0,0.00047376720657083,5.29339907551684e-08,6.444624618153579e-09,-9.72513211117609e-05,-0.0,3.537519763916286e-07
0.262,0.0,0.0005474563224668469,6.21672305052117e-08,4.1814300038518105e-09,-0.00011684309489971201,-0.0,5.316416968833253e-07
0.282,0.0,0.0006263379527344231,6.929981128069169e-08,2.46638150081404e-09,-0.00013817870379434098,-0.0,7.749011901161029e-07
