# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,3.08669593487491e-09,-8.43867883436513e-09,-1.69625778512759e-10,-0.0,0.0
0.022,0.0,1.05992721524563e-05,-1.4957186045404598e-09,2.62289922159486e-10,-3.58029912194198e-07,-0.0,3.577675277712782e-12
0.042,0.0,2.61634792217965e-05,-2.33055640044078e-09,-4.334241428483351e-09,-1.5197962907075899e-06,-0.0,6.390066370582793e-11
0.062,0.0,4.7061743362833896e-05,5.49429465696932e-10,1.63732393261637e-08,-3.70918512425885e-06,-0.0,3.8971847479206417e-10
0.082,0.0,7.32884003671915e-05,2.19735274825258e-09,4.233505749902029e-09,-7.17180998969125e-06,-0.0,1.4894464488549866e-09
0.102,0.0,0.000104836337950704,-1.67297119199685e-08,-1.34043168827461e-08,-1.21081328849239e-05,-0.0,4.350163246321444e-09
0.122,0.0,0.00014169699751098602,-8.74088850612145e-09,-5.83377730613942e-09,-1.86636888287989e-05,-0.0,1.0632613408991234e-08
0.142,0.0,0.00018386037624308602,-1.3020502230894398e-08,-1.2715246190841101e-08,-2.69622814243863e-05,-0.0,2.2880025887954424e-08
0.162,0.0,0.000231315029611945,-3.07658475725936e-08,-9.559593186485699e-09,-3.70755015630997e-05,-0.0,4.472741573675341e-08
0.182,0.0,0.00028404807418118,-4.76698803980294e-08,-3.1983659699152e-09,-4.90577763746699e-05,-0.0,8.110305789618568e-08
0.202,0.0,0.00034204519079754304,-7.95955056781664e-08,-1.56158541064962e-08,-6.29296739436917e-05,-0.0,1.3843050535367382e-07
0.222,0.0,0.000405290628131675,-9.06847113396259e-08,-3.61433114490971e-08,-7.86766963807783e-05,-0.0,2.2479427406534092e-07
0.242,0.0,0.00047376720657083,-1.1670514301328599e-07,-5.672315599636769e-08,-9.625177181466529e-05,-0.0,3.5008299941171423e-07
0.262,0.0,0.0005474563224668469,-1.84837697811909e-07,-5.12255145205308e-08,-0.000115597306178191,-0.0,5.261064866479618e-07
0.282,0.0,0.0006263379527344231,-2.4467366391416204e-07,-6.2591014066008e-08,-0.00013664837089105301,-0.0,7.667126348806368e-07
0.302,0.0,0.000710390659802945,-2.75364219819657e-07,-8.67399090216139e-08,-0.00015933964167921398,-0.0,1.0878929862477535e-06
0.322,0.0,0.000799591596915108,-3.26697948063883e-07,-1.00574633310441e-07,-0.000183496161429202,-0.0,1.5077458359622503e-06
0.342,0.0,0.000893916513776111,-4.1675354824040106e-07,-1.1610789204938901e-07,-0.00020893075830405702,-0.0,2.046266422861493e-06
0.362,0.0,0.000993339762549348,-5.057875174404861e-07,-1.499547027846e-07,-0.00023553749924923702,-0.0,2.7254480917788085e-06
0.382,0.0,0.00109783430419902,-5.95652383765491e-07,-1.7113801578750697e-07,-0.000263175929883561,-0.0,3.5692757593020965e-06
0.402,0.0,0.00120737171517243,-6.83895056087357e-07,-1.9699338638717e-07,-0.00029166721235991,-0.0,4.603513217491711e-06
0.422,0.0,0.0013219221944320801,-7.68459770181913e-07,-2.15076060501927e-07,-0.00032080860382998797,-0.0,5.855428692941078e-06
0.442,0.0,0.00144145457082039,-8.880176989649891e-07,-2.2295198005029396e-07,-0.00035040611800470295,-0.0,7.353572622318895e-06
0.462,0.0,0.00156593631077203,-1.0060541812703e-06,-2.59797783349588e-07,-0.000380292802305159,-0.0,9.127594304115712e-06
0.482,0.0,0.0016953335263543401,-1.12763423183787e-06,-3.1109588852536804e-07,-0.00041030138562595496,-0.0,1.1208117671891376e-05
0.502,0.0,0.00182961098365065,-1.24138330530455e-06,-3.43176797776628e-07,-0.00044027430052423494,-0.0,1.3626380848157923e-05
0.522,0.0,0.00196873211146871,-1.3598907910504601e-06,-3.7638207487778897e-07,-0.0004701050369871,-0.0,1.6414352378344154e-05
0.542,0.0,0.00211265901039054,-1.4734929330370198e-06,-3.91530694295256e-07,-0.000499498285703972,-0.0,1.960380550036469e-05
0.562,0.0,0.00226135246214289,-1.5797877114549201e-06,-4.05315135569968e-07,-0.000528363810685427,-0.0,2.3225914528171415e-05
0.582,0.0,0.00241477193928998,-1.72293548888023e-06,-4.5666520293440597e-07,-0.0005566378161574269,-0.0,2.7312186453608956e-05
0.602,0.0,0.00257287561526484,-1.8333227957764701e-06,-5.0070373737557e-07,-0.000584119058383062,-0.0,3.189323294945856e-05
0.622,0.0,0.0027356203747144698,-1.91371573836087e-06,-5.41881422674591e-07,-0.000610722983011827,-0.0,3.699861944238327e-05
0.642,0.0,0.00290296182415331,-2.02734608497197e-06,-5.72770274630214e-07,-0.000636355084960031,-0.0,4.2656993302193135e-05
0.662,0.0,0.00307485430295453,-2.11627064405831e-06,-5.81810485619905e-07,-0.000660894045597268,-0.0,4.889551404360557e-05
0.682,0.0,0.0032512508946338603,-2.20961211640993e-06,-6.202214269251229e-07,-0.0006842730712353871,-0.0,5.573963508117842e-05
0.702,0.0,0.00343210343846583,-2.27238794074412e-06,-6.64556795534531e-07,-0.000706482039641721,-0.0,6.321355728093176e-05
0.722,0.0,0.00361736254138686,-2.31706707567986e-06,-7.09701226724505e-07,-0.000727445707975524,-0.0,7.133988686026264e-05
0.742,0.0,0.0038069775902154295,-2.37411681854455e-06,-7.41572212387745e-07,-0.000747091868781981,-0.0,8.013884339897562e-05
0.762,0.0,0.00400089676417376,-2.4176834816446398e-06,-7.605225978746629e-07,-0.000765466946573172,-0.0,8.962901654571629e-05
0.782,0.0,0.00419906704771576,-2.4541717603173902e-06,-7.8852171194237e-07,-0.0007825481415977481,-0.0,9.982756919857103e-05
0.802,0.0,0.00440143424362371,-2.4393706391664396e-06,-8.366801473415129e-07,-0.000798316572593314,-0.0,0.00011074926102987285
0.822,0.0,0.0046079429864278295,-2.4369063694727003e-06,-8.69837191833554e-07,-0.0008128330342077139,-0.0,0.00012240740352052377
0.842,0.0,0.00481853675611089,-2.4455891894665296e-06,-8.9320061842798e-07,-0.000826129639766417,-0.0,0.00013481387572401767
0.862,0.0,0.00503315789207877,-2.39650502241073e-06,-9.35276513078155e-07,-0.000838250797747653,-0.0,0.00014797914990443458
0.882,0.0,0.00525174760743561,-2.33503090214991e-06,-9.7375516746815e-07,-0.0008492416478803161,-0.0,0.00016191220027649561
0.902,0.0,0.0054742460035275,-2.2709487341667597e-06,-9.975562922792342e-07,-0.000859201000087959,-0.0,0.00017662130664108935
0.922,0.0,0.00570059208475918,-2.20624435305724e-06,-1.04249049474371e-06,-0.00086813388495569,-0.0,0.00019211356538051982
0.942,0.0,0.00593072377370227,-2.1195411444829e-06,-1.09424644289196e-06,-0.000876175317433437,-0.0,0.0002083950454985102
0.962,0.0,0.00616457792644396,-2.00489122734762e-06,-1.1247722168911801e-06,-0.0008834561601938711,-0.0,0.00022547315670480092
0.982,0.0,0.00640209034821361,-1.8741781595273899e-06,-1.14918859153185e-06,-0.000889960166903324,-0.0,0.000243354072739153
1.002,0.0,0.00664319580927838,-1.7364708142586201e-06,-1.19248909847554e-06,-0.00089585348427566,-0.0,0.0002620439549974699
1.022,0.0,0.00688782806108741,-1.61988908250175e-06,-1.26075193052463e-06,-0.000901243822703275,-0.0,0.0002815507813406338
1.042,0.0,0.00713591985266135,-1.4645228806772199e-06,-1.3166610274900401e-06,-0.000906215979437653,-0.0,0.00030188300590536796
1.062,0.0,0.00738740294724655,-1.2780637363040199e-06,-1.36288687735477e-06,-0.000910858885976359,-0.0,0.00032305022646391464
1.082,0.0,0.007642208139201791,-1.09747650632637e-06,-1.41880569354105e-06,-0.000915290700160493,-0.0,0.00034506335546037896
1.102,0.0,0.00790026527112651,-9.25150127841436e-07,-1.45808708545794e-06,-0.000919608110813642,-0.0,0.0003679357476162492
1.122,0.0,0.0081615032512496,-7.505796617224709e-07,-1.5347339552495301e-06,-0.0009238574803263779,-0.0,0.00039168152343680476
1.142,0.0,0.00842585007099406,-5.62369064871015e-07,-1.6046723683246e-06,-0.0009282110503028,-0.0,0.0004163177948044623
1.162,0.0,0.008693232822837479,-3.7555634586419e-07,-1.6684601391968e-06,-0.0009327298318416071,-0.0,0.00044186504170211756
