# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-1.2660836530043398e-10,7.256423019291109e-11,-2.7525432196857106e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-1.76230193460277e-10,5.66144040587618e-11,-3.6225506143212206e-07,0.0,3.683760469778415e-12
0.042,0.0,2.61634792217965e-05,-4.06252440972957e-10,-1.1741673817519599e-10,-1.52167968311325e-06,0.0,6.404789783431271e-11
0.062,0.0,4.7061743362833896e-05,-7.54782086838466e-10,-5.34538500044104e-10,-3.7414894693625296e-06,0.0,3.9200249072493113e-10
0.082,0.0,7.32884003671915e-05,-1.2669134886070501e-09,-1.32415469115156e-09,-7.254110214354849e-06,0.0,1.5035578989730245e-09
0.102,0.0,0.000104836337950704,-2.17509992482064e-09,-2.79882121869354e-09,-1.2251762620567999e-05,0.0,4.397941458489454e-09
0.122,0.0,0.00014169699751098602,-3.744363024041e-09,-5.22824119079209e-09,-1.88847274800609e-05,0.0,1.0755110279866867e-08
0.142,0.0,0.00018386037624308602,-6.18335090111349e-09,-8.96249862726398e-09,-2.72680879763051e-05,0.0,2.314407843242094e-08
0.162,0.0,0.000231315029611945,-9.5271741241001e-09,-1.42828232910111e-08,-3.7481378803335605e-05,0.0,4.5233831208064395e-08
0.182,0.0,0.00028404807418118,-1.3698851385942302e-08,-2.12031481299789e-08,-4.95737974187233e-05,0.0,8.199879631766755e-08
0.202,0.0,0.00034204519079754304,-1.84894251283571e-08,-2.9746134904322405e-08,-6.35697940992432e-05,0.0,1.3991656334469926e-07
0.222,0.0,0.000405290628131675,-2.36879622688669e-08,-3.96318181835958e-08,-7.9467723818075e-05,0.0,2.2715105587154688e-07
0.242,0.0,0.00047376720657083,-2.8870595774482598e-08,-5.0416855619957196e-08,-9.723959616278921e-05,0.0,3.53711265595259e-07
0.262,0.0,0.0005474563224668469,-3.3467420251947203e-08,-6.16552690545371e-08,-0.000116833288871009,0.0,5.315830232081102e-07
0.282,0.0,0.0006263379527344231,-3.66400086836139e-08,-7.26117172796491e-08,-0.000138173268974581,0.0,7.748284292850198e-07
0.302,0.0,0.000710390659802945,-3.75314507775026e-08,-8.233558313881401e-08,-0.000161161613080538,0.0,1.0996469068734474e-06
0.322,0.0,0.000799591596915108,-3.51054294573407e-08,-8.97637268529698e-08,-0.000185681342796066,0.0,1.524398065056875e-06
0.342,0.0,0.000893916513776111,-2.84338325598489e-08,-9.39288496182005e-08,-0.00021159960472748402,0.0,2.069587124672877e-06
0.362,0.0,0.000993339762549348,-1.63045140420204e-08,-9.36785504765435e-08,-0.000238770096502137,0.0,2.757811769392073e-06
0.382,0.0,0.00109783430419902,2.31497609395625e-09,-8.78368442050748e-08,-0.00026703497398771603,-0.0,3.6136707785208396e-06
0.402,0.0,0.00120737171517243,2.8500482015357702e-08,-7.523953847689741e-08,-0.000296228508635436,-0.0,4.663636032971432e-06
0.422,0.0,0.0013219221944320801,6.3244062123837e-08,-5.4874476679706107e-08,-0.00032618191149747297,-0.0,5.935899992460447e-06
0.442,0.0,0.00144145457082039,1.0759177664310698e-07,-2.56683423080029e-08,-0.000356724573826502,-0.0,7.460198749552016e-06
0.462,0.0,0.00156593631077203,1.6236873246715e-07,1.3300463871044199e-08,-0.000387685447762986,-0.0,9.267606894687452e-06
0.482,0.0,0.0016953335263543401,2.28459796451543e-07,6.29730339062356e-08,-0.000418895396799221,-0.0,1.139031296648667e-05
