# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,3.3784527197869404e-10,-1.51441313042453e-10,-2.0029342897498e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,4.4621498607865704e-10,-1.8155524569182999e-10,-3.61664678951637e-07,-0.0,3.672502458288576e-12
0.042,0.0,2.61634792217965e-05,2.76035164235968e-10,-6.091901170572611e-11,-1.52134680774891e-06,-0.0,6.401143521571046e-11
0.062,0.0,4.7061743362833896e-05,-4.0578846701763704e-11,1.54113539855958e-10,-3.7415569897005403e-06,-0.0,3.919515694384209e-10
0.082,0.0,7.32884003671915e-05,-6.459317446532701e-10,6.29552494700821e-10,-7.25482595671781e-06,-0.0,1.5035848595295659e-09
0.102,0.0,0.000104836337950704,-1.74020576549696e-09,1.7390938253088198e-09,-1.2253659071308301e-05,-0.0,4.39836256243616e-09
0.122,0.0,0.00014169699751098602,-3.59228740287481e-09,3.6973484290867104e-09,-1.8888413179974802e-05,-0.0,1.0756678836937062e-08
0.142,0.0,0.00018386037624308602,-6.26148085544178e-09,6.73689997445261e-09,-2.7274167047611604e-05,-0.0,2.3148279976689865e-08
0.162,0.0,0.000231315029611945,-9.8721284403978e-09,1.1189085004391999e-08,-3.7490825065309004e-05,-0.0,4.524334987506369e-08
0.182,0.0,0.00028404807418118,-1.43250207125424e-08,1.7048904652229e-08,-4.958758661629221e-05,-0.0,8.201815563230335e-08
0.202,0.0,0.00034204519079754304,-1.94113521096014e-08,2.44297879725168e-08,-6.358908676539929e-05,-0.0,1.3995291645305733e-07
0.222,0.0,0.000405290628131675,-2.48518538940721e-08,3.3362065966256e-08,-7.949401990237109e-05,-0.0,2.2721524620128007e-07
0.242,0.0,0.00047376720657083,-3.0074873839293394e-08,4.3696335368364e-08,-9.727459849497192e-05,-0.0,3.538194355858992e-07
0.262,0.0,0.0005474563224668469,-3.45492247559991e-08,5.534519131638219e-08,-0.00011687890668361499,-0.0,5.317583476405491e-07
0.282,0.0,0.0006263379527344231,-3.7309276130573896e-08,6.78772380014096e-08,-0.000138231588849804,-0.0,7.75103101509062e-07
0.302,0.0,0.000710390659802945,-3.7463433755573604e-08,8.08842396154065e-08,-0.00016123487695416899,-0.0,1.1000646802258114e-06
0.322,0.0,0.000799591596915108,-3.3867867205289396e-08,9.40834408071354e-08,-0.00018577206825746498,-0.0,1.5250171885047358e-06
0.342,0.0,0.000893916513776111,-2.5400913213628997e-08,1.0680741119871301e-07,-0.0002117104031663,-0.0,2.070483409407488e-06
0.362,0.0,0.000993339762549348,-1.08087695419974e-08,1.1862925805286901e-07,-0.000238903723110773,-0.0,2.7590824427115628e-06
0.382,0.0,0.00109783430419902,1.1173437306853799e-08,1.2890588366760302e-07,-0.000267194344866861,-0.0,3.61543842189936e-06
0.402,0.0,0.00120737171517243,4.1863356696937204e-08,1.37237559499178e-07,-0.000296416577843841,-0.0,4.666052927782672e-06
0.422,0.0,0.0013219221944320801,8.23262757230706e-08,1.43041175664502e-07,-0.00032640162160108596,-0.0,5.939152403365447e-06
0.442,0.0,0.00144145457082039,1.3369421816930802e-07,1.4596260618018598e-07,-0.00035697889838432595,-0.0,7.464511672268282e-06
0.462,0.0,0.00156593631077203,1.9701558044713398e-07,1.45506252681353e-07,-0.000387977176842367,-0.0,9.27324864090499e-06
0.482,0.0,0.0016953335263543401,2.73204166310735e-07,1.41216715252332e-07,-0.0004192273457831,-0.0,1.1397599706062622e-05
0.502,0.0,0.00182961098365065,3.6321414168023794e-07,1.3257489876012002e-07,-0.00045056445137748604,-0.0,1.3870682696679893e-05
0.522,0.0,0.00196873211146871,4.6780216114416294e-07,1.1909065758426302e-07,-0.000481828702552708,-0.0,1.672624797067759e-05
0.542,0.0,0.00211265901039054,5.87628308723102e-07,1.00487510521775e-07,-0.0005128664807208809,-0.0,1.999842012949149e-05
0.562,0.0,0.00226135246214289,7.23145610388548e-07,7.62815115314226e-08,-0.000543530244406204,-0.0,2.372143074881939e-05
0.582,0.0,0.00241477193928998,8.74667596378054e-07,4.62977949849554e-08,-0.000573678644766408,-0.0,2.7929340028784903e-05
0.602,0.0,0.00257287561526484,1.04238754269017e-06,1.02146783971903e-08,-0.000603178388907159,-0.0,3.2655759854127595e-05
0.622,0.0,0.0027356203747144698,1.22626909727785e-06,-3.20394224671543e-08,-0.0006319063614135849,-0.0,3.793359094176672e-05
0.642,0.0,0.00290296182415331,1.42600288574222e-06,-8.05209302866325e-08,-0.0006597503211517611,-0.0,4.3794778220368296e-05
0.662,0.0,0.00307485430295453,1.64111886289527e-06,-1.3515163943396302e-07,-0.000686609754951495,-0.0,5.0270080710203635e-05
0.682,0.0,0.0032512508946338603,1.8710634968029202e-06,-1.9592528669689102e-07,-0.000712397255193245,-0.0,5.738887061285764e-05
0.702,0.0,0.00343210343846583,2.11492581086698e-06,-2.6256556937625603e-07,-0.000737039107895365,-0.0,6.517896339685916e-05
0.722,0.0,0.00361736254138686,2.3718160368799097e-06,-3.34975215241502e-07,-0.000760475415424991,-0.0,7.366647852648247e-05
0.742,0.0,0.0038069775902154295,2.64067173752462e-06,-4.1296425726885397e-07,-0.00078266057758618,-0.0,8.287573484435527e-05
0.762,0.0,0.00400089676417376,2.92022012836607e-06,-4.96225970163528e-07,-0.000803563525655826,-0.0,9.282918697658152e-05
0.782,0.0,0.00419906704771576,3.20913253037515e-06,-5.84669382819286e-07,-0.0008231661764316941,-0.0,0.0001035473929473789
0.802,0.0,0.00440143424362371,3.50603337350396e-06,-6.779134793538089e-07,-0.000841461778935117,-0.0,0.00011504899675537394
0.822,0.0,0.0046079429864278295,3.8093436706172095e-06,-7.756697999399071e-07,-0.000858454680882565,-0.0,0.00012735073640511
0.842,0.0,0.00481853675611089,4.11751034741282e-06,-8.777249684173419e-07,-0.000874161052621736,-0.0,0.00014046749580708996
0.862,0.0,0.00503315789207877,4.42884657267917e-06,-9.8387552040002e-07,-0.0008886076562436901,-0.0,0.00015441239508868316
0.882,0.0,0.00525174760743561,4.74158486340708e-06,-1.09361860261867e-06,-0.000901830683309708,-0.0,0.00016919689801230401
0.902,0.0,0.0054742460035275,5.0539799698986e-06,-1.2068356451643401e-06,-0.0009138759107112051,-0.0,0.00018483095442401004
0.922,0.0,0.00570059208475918,5.3641911806032205e-06,-1.32304773790227e-06,-0.0009247979171100119,-0.0,0.0002013231785373482
0.942,0.0,0.00593072377370227,5.670326189516481e-06,-1.4418407418592698e-06,-0.0009346589093748279,-0.0,0.00021868104679675313
0.962,0.0,0.00616457792644396,5.97055738649945e-06,-1.5626321581892901e-06,-0.0009435283131077769,-0.0,0.0002369111197897123
0.982,0.0,0.00640209034821361,6.2629218035557995e-06,-1.68496597696487e-06,-0.000951481695788851,-0.0,0.0002560192884721432
