# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,1.1571889086429e-09,1.14655820812314e-10,-2.06761601166535e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,2.13290402663012e-09,-7.691632929125719e-10,-3.6190805480712295e-07,-0.0,3.676057750798845e-12
0.042,0.0,2.61634792217965e-05,3.33635883345675e-09,-8.801008139914891e-10,-1.52202000662731e-06,-0.0,6.404620008933932e-11
0.062,0.0,4.7061743362833896e-05,4.93119028653939e-09,6.94746094360659e-11,-3.74287128658766e-06,-0.0,3.921081276468957e-10
0.082,0.0,7.32884003671915e-05,7.601205038310771e-09,2.5883634093490697e-09,-7.2570019882e-06,-0.0,1.5040960167300817e-09
0.102,0.0,0.000104836337950704,1.2582659063050601e-08,7.662273748907628e-09,-1.22567107392744e-05,-0.0,4.399649660826886e-09
0.122,0.0,0.00014169699751098602,2.13228691411124e-08,1.63728080122009e-08,-1.8892106960753302e-05,-0.0,1.0759343440572457e-08
0.142,0.0,0.00018386037624308602,3.52531776330261e-08,2.9300350508831204e-08,-2.72780173410153e-05,-0.0,2.315297251059901e-08
0.162,0.0,0.000231315029611945,5.54272422087536e-08,4.68192444066264e-08,-3.74938664456835e-05,-0.0,4.525036767101145e-08
0.182,0.0,0.00028404807418118,8.254242234602821e-08,6.87686581599879e-08,-4.9588596062844705e-05,-0.0,8.202685571497984e-08
0.202,0.0,0.00034204519079754304,1.1687921490901301e-07,9.437948996098e-08,-6.35861627747818e-05,-0.0,1.3996056247540118e-07
0.222,0.0,0.000405290628131675,1.58180343906638e-07,1.22057298588369e-07,-7.948446662040891e-05,-0.0,2.2721520012431357e-07
0.242,0.0,0.00047376720657083,2.05803483693318e-07,1.49817201938187e-07,-9.725450708686759e-05,-0.0,3.5379800101726243e-07
0.262,0.0,0.0005474563224668469,2.58570408849397e-07,1.7464967555183302e-07,-0.000116843074837173,-0.0,5.316900730004286e-07
0.282,0.0,0.0006263379527344231,3.14640062358336e-07,1.9319635902865397e-07,-0.00013817324963086698,-0.0,7.74944370052113e-07
0.302,0.0,0.000710390659802945,3.71730662008468e-07,2.01012919033018e-07,-0.000161145773930688,-0.0,1.0997449414902456e-06
0.322,0.0,0.000799591596915108,4.2744843313808703e-07,1.9397679532178198e-07,-0.000185642008384138,-0.0,1.524427370603714e-06
0.342,0.0,0.000893916513776111,4.78908581358404e-07,1.6749644628756002e-07,-0.000211527098292299,-0.0,2.069461071929559e-06
0.362,0.0,0.000993339762549348,5.2298112069129e-07,1.16393388370806e-07,-0.00023865265655981802,-0.0,2.757392568347924e-06
0.382,0.0,0.00109783430419902,5.56336047556277e-07,3.59086380584915e-08,-0.000266858293809668,-0.0,3.6127496512964145e-06
0.402,0.0,0.00120737171517243,5.757687055328701e-07,-7.84004204497756e-08,-0.00029597558414740696,-0.0,4.661908045449345e-06
0.422,0.0,0.0013219221944320801,5.78150910381701e-07,-2.3124757922807602e-07,-0.00032583290848715,-0.0,5.932932927230194e-06
0.442,0.0,0.00144145457082039,5.60618574665296e-07,-4.26656898966959e-07,-0.000356256073249684,-0.0,7.4553947303215786e-06
0.462,0.0,0.00156593631077203,5.20147355283339e-07,-6.6865263166863e-07,-0.000387070276397628,-0.0,9.26015539079224e-06
0.482,0.0,0.0016953335263543401,4.54112994806282e-07,-9.60691283536013e-07,-0.000418101810823304,-0.0,1.1379131800206542e-05
0.502,0.0,0.00182961098365065,3.59710789071785e-07,-1.30620942303343e-06,-0.000449181572507114,-0.0,1.384504843457034e-05
0.522,0.0,0.00196873211146871,2.3402148462010497e-07,-1.70825907723453e-06,-0.00048014482511444406,-0.0,1.6691177160635398e-05
0.542,0.0,0.00211265901039054,7.45708553192739e-08,-2.16901151400737e-06,-0.000510832543455784,-0.0,1.995106198487352e-05
0.562,0.0,0.00226135246214289,-1.2078991975326e-07,-2.6902041549098e-06,-0.0005410914335467741,-0.0,2.365823661295927e-05
0.582,0.0,0.00241477193928998,-3.53623762235469e-07,-3.2729345582233798e-06,-0.000570774387145137,-0.0,2.7845928882074016e-05
0.602,0.0,0.00257287561526484,-6.2518461988813e-07,-3.91762882707727e-06,-0.0005997416803079451,-0.0,3.2546766133751515e-05
0.622,0.0,0.0027356203747144698,-9.361019645112879e-07,-4.62359150541297e-06,-0.00062786289003897,-0.0,3.7792487968339015e-05
0.642,0.0,0.00290296182415331,-1.28634138108102e-06,-5.389687142952359e-06,-0.000655017692426742,-0.0,4.361367213962351e-05
0.662,0.0,0.00307485430295453,-1.67576674845931e-06,-6.21411257408375e-06,-0.000681097741072097,-0.0,5.0039481560557435e-05
0.682,0.0,0.0032512508946338603,-2.10354732374124e-06,-7.0940097775926e-06,-0.000706007351544154,-0.0,5.709743837863775e-05
0.702,0.0,0.00343210343846583,-2.56875665261878e-06,-8.026018643791859e-06,-0.0007296623329321571,-0.0,6.481321191168811e-05
0.722,0.0,0.00361736254138686,-3.07018288423217e-06,-9.00627697836806e-06,-0.0007519929792512571,-0.0,7.32104413979477e-05
0.742,0.0,0.0038069775902154295,-3.60622006587004e-06,-1.00305281465873e-05,-0.000772943333891185,-0.0,8.231060211787767e-05
0.762,0.0,0.00400089676417376,-4.1751462858203795e-06,-1.10939955555453e-05,-0.0007924708255593621,-0.0,9.213289600384186e-05
0.782,0.0,0.00419906704771576,-4.77499840125401e-06,-1.2191358634686e-05,-0.000810544320319769,-0.0,0.00010269416277521581
