# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,1.3181823356855e-11,-1.62478688722843e-10,-2.69762500518162e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,7.03461630214557e-11,-1.90144021864689e-10,-3.62276507388228e-07,-0.0,3.683810913526607e-12
0.042,0.0,2.61634792217965e-05,5.19221092070367e-10,-2.56294309407634e-10,-1.5217918006825399e-06,-0.0,6.405410829228111e-11
0.062,0.0,4.7061743362833896e-05,1.46238597199801e-09,-4.2852544410035795e-10,-3.7415761062525702e-06,-0.0,3.920198010848114e-10
0.082,0.0,7.32884003671915e-05,3.27841915150792e-09,-8.2352508582156e-10,-7.254036725817149e-06,-0.0,1.5035712888751123e-09
0.102,0.0,0.000104836337950704,6.63066498085991e-09,-1.60996305444722e-09,-1.22515766503018e-05,-0.0,4.39791750095278e-09
0.122,0.0,0.00014169699751098602,1.2298906289417e-08,-3.0197884108244e-09,-1.8884409060798002e-05,-0.0,1.0754983038072452e-08
0.142,0.0,0.00018386037624308602,2.08562550128169e-08,-5.28137118080411e-09,-2.72675822591317e-05,-0.0,2.3143730411300755e-08
0.162,0.0,0.000231315029611945,3.2620123482804194e-08,-8.542005168423458e-09,-3.74808082600139e-05,-0.0,4.5233120866689357e-08
0.182,0.0,0.00028404807418118,4.73295161858401e-08,-1.2924536330486899e-08,-4.957342557812729e-05,-0.0,8.199767414846689e-08
0.202,0.0,0.00034204519079754304,6.453752056527211e-08,-1.84739929236053e-08,-6.35700679809187e-05,-0.0,1.3991540864683506e-07
0.222,0.0,0.000405290628131675,8.33293897620332e-08,-2.5252546851159502e-08,-7.9469562791989e-05,-0.0,2.2715117849138478e-07
0.242,0.0,0.00047376720657083,1.0227769758478499e-07,-3.3263506925727795e-08,-9.724406829502769e-05,-0.0,3.5371593149133536e-07
0.262,0.0,0.0005474563224668469,1.1941739327936598e-07,-4.24054370509899e-08,-0.000116841926317524,-0.0,5.315986868915979e-07
0.282,0.0,0.0006263379527344231,1.32272094651745e-07,-5.25400409076141e-08,-0.000138187891276014,-0.0,7.748664320612825e-07
0.302,0.0,0.000710390659802945,1.37889016845775e-07,-6.35307049352747e-08,-0.000161184372041334,-0.0,1.0997257728176573e-06
0.322,0.0,0.000799591596915108,1.33147458215052e-07,-7.52072207898681e-08,-0.000185714777334774,-0.0,1.5245462673518988e-06
