# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-7.76518248562625e-10,6.75981285681451e-10,-3.1803219326157504e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-2.8868995986023603e-11,-8.05470911930219e-10,-3.60651705732446e-07,0.0,3.656462461611739e-12
0.042,0.0,2.61634792217965e-05,1.2244744587939198e-09,-3.41679190118733e-10,-1.52009929723488e-06,-0.0,6.397619478368702e-11
0.062,0.0,4.7061743362833896e-05,-2.01934699364623e-09,2.61184267782717e-11,-3.7124862238481003e-06,-0.0,3.90159809494204e-10
0.082,0.0,7.32884003671915e-05,-6.80279194046251e-09,-2.13776833826935e-10,-7.16929939583257e-06,-0.0,1.489870863054156e-09
0.102,0.0,0.000104836337950704,-1.07986023647999e-08,-2.79883559268803e-10,-1.21045487316771e-05,-0.0,4.349457292080845e-09
0.122,0.0,0.00014169699751098602,-1.91072567011721e-08,-7.6888112263779e-11,-1.86602973295492e-05,-0.0,1.0630865580855104e-08
0.142,0.0,0.00018386037624308602,-3.5469571354435495e-08,-5.939649698357171e-10,-2.69498693773297e-05,-0.0,2.2873762485703003e-08
0.162,0.0,0.000231315029611945,-5.871162750873929e-08,-5.43798292255986e-10,-3.706770854096021e-05,-0.0,4.47136787242964e-08
0.182,0.0,0.00028404807418118,-8.85556717485161e-08,-6.45330833693388e-10,-4.9052350605644896e-05,-0.0,8.108521293035083e-08
0.202,0.0,0.00034204519079754304,-1.2678904409079e-07,-5.821991441514841e-10,-6.29123335758243e-05,-0.0,1.3840081645326895e-07
0.222,0.0,0.000405290628131675,-1.75521117180338e-07,-1.44235082758474e-09,-7.86526010015021e-05,-0.0,2.2473745738261868e-07
0.242,0.0,0.00047376720657083,-2.3480350121799103e-07,-3.01570331490549e-09,-9.62451073982563e-05,-0.0,3.500029898817375e-07
0.262,0.0,0.0005474563224668469,-3.03441557158554e-07,-4.2361620974525395e-09,-0.00011562269910221599,-0.0,5.260442689473477e-07
0.282,0.0,0.0006263379527344231,-3.8090927885627706e-07,-7.53757780968284e-09,-0.00013670647934705101,-0.0,7.667350948746549e-07
0.302,0.0,0.000710390659802945,-4.6731885898211e-07,-1.39562837653887e-08,-0.000159400437623609,-0.0,1.0880490328836461e-06
0.322,0.0,0.000799591596915108,-5.62204794444214e-07,-2.0362945593953503e-08,-0.000183575560668522,-0.0,1.5080629521428437e-06
0.342,0.0,0.000893916513776111,-6.631329196285189e-07,-2.98996196671408e-08,-0.00020908543147201398,-0.0,2.0469058495444e-06
0.362,0.0,0.000993339762549348,-7.685395986008441e-07,-4.44478679310263e-08,-0.000235784523566919,-0.0,2.7267131598104166e-06
0.382,0.0,0.00109783430419902,-8.750099468430241e-07,-6.23437842162124e-08,-0.000263510725264868,-0.0,3.5715398235249294e-06
0.402,0.0,0.00120737171517243,-9.827627008825702e-07,-8.52556281886057e-08,-0.000292085148378446,-0.0,4.6071865754999195e-06
0.422,0.0,0.0013219221944320801,-1.09164902453741e-06,-1.1168932600362e-07,-0.000321338151947136,-0.0,5.861040575034506e-06
0.442,0.0,0.00144145457082039,-1.19508691202653e-06,-1.43852544109406e-07,-0.000351096777188605,-0.0,7.361916327255071e-06
0.462,0.0,0.00156593631077203,-1.28948555389605e-06,-1.8530745739275e-07,-0.000381174369060912,-0.0,9.139787189959827e-06
0.482,0.0,0.0016953335263543401,-1.3779531331769502e-06,-2.32022034487449e-07,-0.000411397980938577,-0.0,1.122553673573477e-05
0.502,0.0,0.00182961098365065,-1.45949100962157e-06,-2.82816213807216e-07,-0.000441606791039041,-0.0,1.365077018415621e-05
0.522,0.0,0.00196873211146871,-1.52474170550204e-06,-3.42972850273578e-07,-0.00047163536034695305,-0.0,1.644753767114322e-05
0.542,0.0,0.00211265901039054,-1.56993193944345e-06,-4.11401978042835e-07,-0.000501325651872506,-0.0,1.964803091128585e-05
0.562,0.0,0.00226135246214289,-1.60080270072321e-06,-4.86400656102193e-07,-0.0005305353410590519,-0.0,2.328434675599842e-05
0.582,0.0,0.00241477193928998,-1.61549512856458e-06,-5.675719233667289e-07,-0.000559129960750404,-0.0,2.738824623042856e-05
0.602,0.0,0.00257287561526484,-1.60414826076815e-06,-6.560226205176189e-07,-0.000586981577192472,-0.0,3.199087234458087e-05
0.622,0.0,0.0027356203747144698,-1.5679756328841999e-06,-7.529623731367779e-07,-0.0006139728887856519,-0.0,3.712248939825963e-05
0.642,0.0,0.00290296182415331,-1.51213343768651e-06,-8.549470758593159e-07,-0.000640001886554508,-0.0,4.281226076349537e-05
0.662,0.0,0.00307485430295453,-1.42770352864136e-06,-9.623958780145772e-07,-0.000664984153789453,-0.0,4.9088091694088644e-05
0.682,0.0,0.0032512508946338603,-1.31424658402709e-06,-1.0754919797013e-06,-0.000688841530721479,-0.0,5.597644259415275e-05
0.702,0.0,0.00343210343846583,-1.18057118236737e-06,-1.19283308581578e-06,-0.000711506196195709,-0.0,6.350210894486112e-05
