# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,3.23475014994838e-10,-7.684319201277099e-10,-3.24373444105375e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,4.7625020753593e-10,-9.979666241077149e-10,-3.6351419916802e-07,-0.0,3.7027216911454936e-12
0.042,0.0,2.61634792217965e-05,8.36681864531783e-10,-1.34247616163788e-09,-1.51770625359275e-06,-0.0,6.401839730135101e-11
0.062,0.0,4.7061743362833896e-05,1.69450376315798e-09,-2.20639242478388e-09,-3.7115016961089303e-06,-0.0,3.8988823939752724e-10
0.082,0.0,7.32884003671915e-05,3.48138791426047e-09,-4.16624265604258e-09,-7.17449664441336e-06,-0.0,1.490226696587516e-09
0.102,0.0,0.000104836337950704,6.77986849032651e-09,-8.21631651733712e-09,-1.2106635134849e-05,-0.0,4.350909082166631e-09
0.122,0.0,0.00014169699751098602,1.2467886598136299e-08,-1.55615173948225e-08,-1.86672233823607e-05,-0.0,1.063369443956414e-08
0.142,0.0,0.00018386037624308602,2.1556886232819502e-08,-2.7454369025240802e-08,-2.6974464855820998e-05,-0.0,2.288539979149451e-08
0.162,0.0,0.000231315029611945,3.49214118832048e-08,-4.50296987154248e-08,-3.71077696043462e-05,-0.0,4.4747913418855735e-08
0.182,0.0,0.00028404807418118,5.32118463325076e-08,-6.91774339435814e-08,-4.91132161976156e-05,-0.0,8.116155621014653e-08
0.202,0.0,0.00034204519079754304,7.6967851494612e-08,-1.00629220784256e-07,-6.30117015030235e-05,-0.0,1.3855932665117713e-07
0.222,0.0,0.000405290628131675,1.06514772676621e-07,-1.39832516113816e-07,-7.87996468586436e-05,-0.0,2.2504777572009974e-07
0.242,0.0,0.00047376720657083,1.41859181363344e-07,-1.8688306471504e-07,-9.64454508169197e-05,-0.0,3.505629600950619e-07
0.262,0.0,0.0005474563224668469,1.8276021817110698e-07,-2.41646772568579e-07,-0.00011589236172548701,-0.0,5.269954005640066e-07
0.282,0.0,0.0006263379527344231,2.286939992494e-07,-3.0391328796597097e-07,-0.000137061616106105,-0.0,7.682848412899307e-07
0.302,0.0,0.000710390659802945,2.78908689568797e-07,-3.7302287407709703e-07,-0.000159851163976801,-0.0,1.0904766125131623e-06
0.322,0.0,0.000799591596915108,3.3242031958565997e-07,-4.48259575716373e-07,-0.00018413624361003799,-0.0,1.511731856004623e-06
0.342,0.0,0.000893916513776111,3.88024504324923e-07,-5.28548050628088e-07,-0.000209774051615717,-0.0,2.0522941844167977e-06
0.362,0.0,0.000993339762549348,4.44309572223498e-07,-6.12468495958468e-07,-0.000236610525373044,-0.0,2.734423745885622e-06
