# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-5.96271134128469e-10,-1.08554234954785e-10,-3.215216213093e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-4.88212856907856e-10,-1.10790718285731e-09,-3.6469412878890294e-07,0.0,3.724875453254483e-12
0.042,0.0,2.61634792217965e-05,-1.78933124379431e-10,7.06485843441727e-11,-1.51689364035473e-06,0.0,6.403175363671176e-11
0.062,0.0,4.7061743362833896e-05,1.59437951020385e-10,-1.0094562744222197e-09,-3.71052499012717e-06,-0.0,3.8977457783618456e-10
0.082,0.0,7.32884003671915e-05,2.10920157341459e-09,-4.569820381236071e-09,-7.1734793501960405e-06,-0.0,1.489932500865592e-09
0.102,0.0,0.000104836337950704,4.95183151830425e-09,-1.10125064844837e-08,-1.2104520351973e-05,-0.0,4.35016383857557e-09
0.122,0.0,0.00014169699751098602,1.05138566148102e-08,-2.11521048445289e-08,-1.8661187998165697e-05,-0.0,1.063134568878654e-08
0.142,0.0,0.00018386037624308602,2.0389847017919902e-08,-3.60788465107226e-08,-2.6959682997427102e-05,-0.0,2.2877392163772907e-08
0.162,0.0,0.000231315029611945,3.46969009988818e-08,-5.9336965860801795e-08,-3.708102528090779e-05,-0.0,4.4725630858003454e-08
0.182,0.0,0.00028404807418118,5.396817155063911e-08,-9.26094956827298e-08,-4.90690404603918e-05,-0.0,8.11092872836088e-08
0.202,0.0,0.00034204519079754304,7.90847487603775e-08,-1.3546293174693198e-07,-6.29421495237975e-05,-0.0,1.3844863227398508e-07
0.222,0.0,0.000405290628131675,1.11227846520223e-07,-1.89190799266459e-07,-7.86968977659619e-05,-0.0,2.2483138873876794e-07
0.242,0.0,0.00047376720657083,1.52148181824826e-07,-2.54567495091505e-07,-9.630225725922191e-05,-0.0,3.50169623902606e-07
0.262,0.0,0.0005474563224668469,2.01617492891913e-07,-3.3159752060108103e-07,-0.000115700864338291,-0.0,5.263228441299395e-07
0.282,0.0,0.0006263379527344231,2.5772318098073e-07,-4.2146965070375296e-07,-0.000136813279711568,-0.0,7.67191387069826e-07
0.302,0.0,0.000710390659802945,3.2132426379542696e-07,-5.22370560869326e-07,-0.000159536277622336,-0.0,1.0887701109629262e-06
0.322,0.0,0.000799591596915108,3.9393383536397e-07,-6.33592608011814e-07,-0.000183745929165671,-0.0,1.509158963288435e-06
0.342,0.0,0.000893916513776111,4.7524300090144607e-07,-7.54255351811218e-07,-0.00020930106846565,-0.0,2.04853342826724e-06
0.362,0.0,0.000993339762549348,5.62805739356279e-07,-8.84929204302718e-07,-0.000236047147945687,-0.0,2.729075708912482e-06
0.382,0.0,0.00109783430419902,6.557521918747421e-07,-1.02270569704232e-06,-0.00026382247411998197,-0.0,3.5748753870287754e-06
