# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-9.444924044073841e-11,-5.0852383177229795e-11,-2.5720385463617103e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-1.26704150431936e-10,-6.090784107126179e-11,-3.62204978018319e-07,0.0,3.682385638211086e-12
0.042,0.0,2.61634792217965e-05,-3.4519132339884e-10,4.2436643053073296e-10,-1.52177597256071e-06,0.0,6.404811317372093e-11
0.062,0.0,4.7061743362833896e-05,-8.66681419308877e-10,1.0867548477860801e-09,-3.7420225941121695e-06,0.0,3.920459738084928e-10
0.082,0.0,7.32884003671915e-05,-1.91227425945899e-09,2.61975727465716e-09,-7.2548500351768705e-06,0.0,1.503723553188563e-09
0.102,0.0,0.000104836337950704,-4.05865781521089e-09,5.59419114752688e-09,-1.2253181678761802e-05,0.0,4.398423200244655e-09
0.122,0.0,0.00014169699751098602,-7.67126910265539e-09,1.0501676044495401e-08,-1.8887421729268302e-05,0.0,1.0756433057978889e-08
0.142,0.0,0.00018386037624308602,-1.32511942517529e-08,1.8071105812569298e-08,-2.72724583515977e-05,0.0,2.314730558633425e-08
0.162,0.0,0.000231315029611945,-2.12257035628134e-08,2.8798927509265e-08,-3.74887411502629e-05,0.0,4.524103477309543e-08
0.182,0.0,0.00028404807418118,-3.14394103585586e-08,4.23245352897215e-08,-4.95858075579424e-05,0.0,8.201421716571379e-08
0.202,0.0,0.00034204519079754304,-4.38561877946028e-08,5.87233123355117e-08,-6.35882468522444e-05,0.0,1.399476294520382e-07
0.222,0.0,0.000405290628131675,-5.81878927613577e-08,7.75888835362192e-08,-7.9495358761375e-05,0.0,2.2721027363245342e-07
0.242,0.0,0.00047376720657083,-7.355971397256201e-08,9.78507121110632e-08,-9.72799130035398e-05,0.0,3.5381935259937206e-07
0.262,0.0,0.0005474563224668469,-8.92124518753098e-08,1.18515816741858e-07,-0.00011689006024413898,0.0,5.317720766719804e-07
0.282,0.0,0.0006263379527344231,-1.04013691620867e-07,1.380379442784e-07,-0.000138251185458125,0.0,7.751464048842533e-07
0.302,0.0,0.000710390659802945,-1.1617579243538599e-07,1.54542614860726e-07,-0.000161266168026222,0.0,1.1001637259374053e-06
0.322,0.0,0.000799591596915108,-1.2450187618692698e-07,1.6608906658342399e-07,-0.00018581858534997701,0.0,1.5252122021985028e-06
0.342,0.0,0.000893916513776111,-1.2735240286919301e-07,1.7057799147472502e-07,-0.00021177651863907,0.0,2.070833989306301e-06
0.362,0.0,0.000993339762549348,-1.22592909554215e-07,1.65716557373637e-07,-0.00023899426638178197,0.0,2.759673945144153e-06
0.382,0.0,0.00109783430419902,-1.0855168036517001e-07,1.4898859098027198e-07,-0.000267314621054048,0.0,3.6163887507359466e-06
0.402,0.0,0.00120737171517243,-8.36070308604571e-08,1.18339656792799e-07,-0.000296572675978764,0.0,4.667521216958639e-06
0.422,0.0,0.0013219221944320801,-4.5741590494651e-08,7.15937890118693e-08,-0.000326600030781836,0.0,5.941349122137323e-06
0.442,0.0,0.00144145457082039,6.5135203576449e-09,6.5375185392120105e-09,-0.000357226645641197,-0.0,7.467709119793611e-06
0.462,0.0,0.00156593631077203,7.47117536350701e-08,-7.86821730959984e-08,-0.00038828201030315096,-0.0,9.277794049811502e-06
0.482,0.0,0.0016953335263543401,1.6049654627476698e-07,-1.8579597948333e-07,-0.000419597314004565,-0.0,1.1403929148984573e-05
0.502,0.0,0.00182961098365065,2.65208352953409e-07,-3.16807528561138e-07,-0.00045100815608496904,-0.0,1.387933556591391e-05
0.522,0.0,0.00196873211146871,3.89809705631095e-07,-4.73103510441467e-07,-0.000482355335682257,-0.0,1.6737885089612288e-05
0.542,0.0,0.00211265901039054,5.356566692731149e-07,-6.55889180813454e-07,-0.000513485407114447,-0.0,2.0013841050815235e-05
0.562,0.0,0.00226135246214289,7.0319589926812e-07,-8.66355558596038e-07,-0.000544251338004003,-0.0,2.3741592761073792e-05
0.582,0.0,0.00241477193928998,8.92960036360276e-07,-1.10490201590989e-06,-0.000574512377369248,-0.0,2.7955380674183926e-05
0.602,0.0,0.00257287561526484,1.1054047593163901e-06,-1.3719111599794901e-06,-0.000604135226070317,-0.0,3.2689018490281346e-05
0.622,0.0,0.0027356203747144698,1.34033429116479e-06,-1.6673266671084998e-06,-0.000632997215217954,-0.0,3.797563180822836e-05
0.642,0.0,0.00290296182415331,1.59741171000434e-06,-1.99069125674062e-06,-0.000660986205643078,-0.0,4.384741493048339e-05
0.662,0.0,0.00307485430295453,1.87611167094805e-06,-2.34104713370015e-06,-0.000688001528988882,-0.0,5.033539929288733e-05
0.682,0.0,0.0032512508946338603,2.1754275723352e-06,-2.7172891222836497e-06,-0.0007139558909084589,-0.0,5.746925335085622e-05
0.702,0.0,0.00343210343846583,2.49444483065342e-06,-3.11770004780369e-06,-0.00073877531569812,-0.0,6.52771140885617e-05
0.722,0.0,0.00361736254138686,2.83193584594234e-06,-3.5407644056920996e-06,-0.000762399290511907,-0.0,7.378544168960969e-05
0.742,0.0,0.0038069775902154295,3.1861525740973302e-06,-3.98434432318441e-06,-0.000784782109242547,-0.0,8.301891771228989e-05
0.762,0.0,0.00400089676417376,3.55564944707969e-06,-4.4461677470139e-06,-0.0008058920088336371,-0.0,9.300038103450641e-05
0.782,0.0,0.00419906704771576,3.93875626877536e-06,-4.9239786379626505e-06,-0.000825709864915805,-0.0,0.0001037507873004543
0.802,0.0,0.00440143424362371,4.33311582613809e-06,-5.41503464390572e-06,-0.000844228535799183,-0.0,0.00011528919219554642
0.822,0.0,0.0046079429864278295,4.7369524687430805e-06,-5.91651778048988e-06,-0.000861451541985043,-0.0,0.00012763276230606297
0.842,0.0,0.00481853675611089,5.14817989292554e-06,-6.42587838848879e-06,-0.000877393821607292,-0.0,0.00014079681645606682
0.862,0.0,0.00503315789207877,5.56448339538159e-06,-6.94010127799234e-06,-0.0008920814677841789,-0.0,0.00015479491559127812
0.882,0.0,0.00525174760743561,5.98370736755182e-06,-7.45619424998517e-06,-0.000905549627512374,-0.0,0.00016963897062715686
0.902,0.0,0.0054742460035275,6.403572796450229e-06,-7.971279163964591e-06,-0.000917842777452985,-0.0,0.00018533937596570296
0.922,0.0,0.00570059208475918,6.82158088722844e-06,-8.48231682973198e-06,-0.0009290148510483439,-0.0,0.00020190518904986428
0.942,0.0,0.00593072377370227,7.2356259256904205e-06,-8.98620726547915e-06,-0.0009391268067897039,-0.0,0.00021934432545083876
0.962,0.0,0.00616457792644396,7.64292394764981e-06,-9.48017662683777e-06,-0.000948246876618348,-0.0,0.0002376637714686185
0.982,0.0,0.00640209034821361,8.04121816150605e-06,-9.96103129879577e-06,-0.000956449724370075,-0.0,0.0002568698327458183
1.002,0.0,0.00664319580927838,8.42815753442322e-06,-1.04258853166265e-05,-0.000963814567437957,-0.0,0.00027696838354893897
1.022,0.0,0.00688782806108741,8.80120086941788e-06,-1.0872060858182499e-05,-0.0009704235156389131,-0.0,0.0002979651056125104
1.042,0.0,0.00713591985266135,9.15799711150904e-06,-1.1296686622735499e-05,-0.000976361612762797,-0.0,0.0003198657476875312
