# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000 -0.432531443189557E-008 -0.434350280952048E-008 -0.284836727845667E-002 -0.385966469651948E-009 -0.387267596094230E-009 -0.170712510385664E-003  0.188573150504597E-016  0.190159928472969E-016  0.814233891418482E-005  0.000000000000000E+000  0.000000000000000E+000  0.213459278724411E-003  0.000000000000000E+000  0.000000000000000E+000  0.703886408306759E-004  0.000000000000000E+000  0.000000000000000E+000  0.505194244315358E-007  0.000000000000000E+000  0.000000000000000E+000  0.213459278724411E-003  0.000000000000000E+000  0.000000000000000E+000  0.703886408306759E-004  0.000000000000000E+000  0.000000000000000E+000  0.505194244315358E-007
      0.02000000 -0.428344440686629E-008 -0.430085341029563E-008 -0.286001368394354E-002 -0.771799465006189E-009 -0.774224873772398E-009 -0.348621245794832E-003  0.189435704008979E-016  0.190967642120194E-016  0.830121504536382E-005  0.000000000000000E+000  0.000000000000000E+000  0.228762500001229E-003  0.000000000000000E+000  0.000000000000000E+000  0.145217155060229E-003  0.000000000000000E+000  0.000000000000000E+000  0.734203035305988E-007  0.000000000000000E+000  0.000000000000000E+000  0.228762500001229E-003  0.000000000000000E+000  0.000000000000000E+000  0.145217155060229E-003  0.000000000000000E+000  0.000000000000000E+000  0.734203035305988E-007
      0.03000000 -0.421243241034930E-008 -0.422863633933763E-008 -0.287531445730470E-002 -0.115702768860133E-008 -0.116024244688564E-008 -0.540128156282452E-003  0.190832998839514E-016  0.192275278259219E-016  0.855917165359451E-005  0.000000000000000E+000  0.000000000000000E+000  0.252772766195147E-003  0.000000000000000E+000  0.000000000000000E+000  0.228782175384039E-003  0.000000000000000E+000  0.000000000000000E+000  0.116235355103399E-006  0.000000000000000E+000  0.000000000000000E+000  0.252772766195147E-003  0.000000000000000E+000  0.000000000000000E+000  0.228782175384039E-003  0.000000000000000E+000  0.000000000000000E+000  0.116235355103399E-006
      0.04000000 -0.411065849326013E-008 -0.412536186843130E-008 -0.288853885271343E-002 -0.154055507828818E-008 -0.154410164251295E-008 -0.750129102107252E-003  0.192708231974511E-016  0.194028604279181E-016  0.890635037346327E-005  0.000000000000000E+000  0.000000000000000E+000  0.283282416157928E-003  0.000000000000000E+000  0.000000000000000E+000  0.325096440016770E-003  0.000000000000000E+000  0.000000000000000E+000  0.185936622615851E-006  0.000000000000000E+000  0.000000000000000E+000  0.283282416157928E-003  0.000000000000000E+000  0.000000000000000E+000  0.325096440016770E-003  0.000000000000000E+000  0.000000000000000E+000  0.185936622615851E-006
      0.05000000 -0.397626513512040E-008 -0.398933476549384E-008 -0.289248311716924E-002 -0.192046739096897E-008 -0.192381396102062E-008 -0.981457413124346E-003  0.194988794245492E-016  0.196158520277956E-016  0.932971723688584E-005  0.000000000000000E+000  0.000000000000000E+000  0.317270143704402E-003  0.000000000000000E+000  0.000000000000000E+000  0.437753276069999E-003  0.000000000000000E+000  0.000000000000000E+000  0.292288274796228E-006  0.000000000000000E+000  0.000000000000000E+000  0.317270143704402E-003  0.000000000000000E+000  0.000000000000000E+000  0.437753276069999E-003  0.000000000000000E+000  0.000000000000000E+000  0.292288274796228E-006
      0.06000000 -0.380749073699832E-008 -0.381897040237253E-008 -0.287918167051740E-002 -0.229395988591044E-008 -0.229655639246705E-008 -0.123453785251396E-002  0.197592376704943E-016  0.198587061979787E-016  0.981377080113317E-005  0.000000000000000E+000  0.000000000000000E+000  0.350969103701980E-003  0.000000000000000E+000  0.000000000000000E+000  0.569798697363223E-003  0.000000000000000E+000  0.000000000000000E+000  0.447849867270197E-006  0.000000000000000E+000  0.000000000000000E+000  0.350969103701980E-003  0.000000000000000E+000  0.000000000000000E+000  0.569798697363223E-003  0.000000000000000E+000  0.000000000000000E+000  0.447849867270197E-006
      0.07000000 -0.360300302236435E-008 -0.361310924925234E-008 -0.284068177970459E-002 -0.265739434843100E-008 -0.265873000146055E-008 -0.150728204595104E-002  0.200433755022396E-016  0.201234036676992E-016  0.103413721395920E-004  0.000000000000000E+000  0.000000000000000E+000  0.379952620125630E-003  0.000000000000000E+000  0.000000000000000E+000  0.723613485628302E-003  0.000000000000000E+000  0.000000000000000E+000  0.667980470123472E-006  0.000000000000000E+000  0.000000000000000E+000  0.379952620125630E-003  0.000000000000000E+000  0.000000000000000E+000  0.723613485628302E-003  0.000000000000000E+000  0.000000000000000E+000  0.667980470123472E-006
      0.08000000 -0.336218346210192E-008 -0.337128293378712E-008 -0.276980066004057E-002 -0.300647337569367E-008 -0.300612953352653E-008 -0.179522937716651E-002  0.203431597915865E-016  0.204023633919847E-016  0.108946442130028E-004  0.000000000000000E+000  0.000000000000000E+000  0.399236136880527E-003  0.000000000000000E+000  0.000000000000000E+000  0.900807481697388E-003  0.000000000000000E+000  0.000000000000000E+000  0.970843612073277E-006  0.000000000000000E+000  0.000000000000000E+000  0.399236136880527E-003  0.000000000000000E+000  0.000000000000000E+000  0.900807481697388E-003  0.000000000000000E+000  0.000000000000000E+000  0.970843612073277E-006
      0.09000000 -0.308532318948430E-008 -0.309389433910597E-008 -0.266078838228752E-002 -0.333650196027636E-008 -0.333419459098086E-008 -0.209191053380271E-002  0.206514645144975E-016  0.206890357520780E-016  0.114558844967510E-004  0.000000000000000E+000  0.000000000000000E+000  0.403393786895953E-003  0.000000000000000E+000  0.000000000000000E+000  0.110212813857673E-002  0.000000000000000E+000  0.000000000000000E+000  0.137741298114887E-005  0.000000000000000E+000  0.000000000000000E+000  0.403393786895953E-003  0.000000000000000E+000  0.000000000000000E+000  0.110212813857673E-002  0.000000000000000E+000  0.000000000000000E+000  0.137741298114887E-005
      0.10000000 -0.277370644814529E-008 -0.278228951973829E-008 -0.250983308607973E-002 -0.364269391959690E-008 -0.363830106731476E-008 -0.238938754689995E-002  0.209626664523510E-016  0.209783696280693E-016  0.120084349692611E-004  0.000000000000000E+000  0.000000000000000E+000  0.386687711087070E-003  0.000000000000000E+000  0.000000000000000E+000  0.132738518343239E-002  0.000000000000000E+000  0.000000000000000E+000  0.191147881110161E-005  0.000000000000000E+000  0.000000000000000E+000  0.386687711087070E-003  0.000000000000000E+000  0.000000000000000E+000  0.132738518343239E-002  0.000000000000000E+000  0.000000000000000E+000  0.191147881110161E-005
      0.11000000 -0.242957667002528E-008 -0.243871780527560E-008 -0.231536494152850E-002 -0.392047563272156E-008 -0.391404695038362E-008 -0.267890701574553E-002  0.212729719822946E-016  0.212671080635756E-016  0.125374576114699E-004  0.000000000000000E+000  0.000000000000000E+000  0.343208039577752E-003  0.000000000000000E+000  0.000000000000000E+000  0.157539300296392E-002  0.000000000000000E+000  0.000000000000000E+000  0.259965487221847E-005  0.000000000000000E+000  0.000000000000000E+000  0.343208039577752E-003  0.000000000000000E+000  0.000000000000000E+000  0.157539300296392E-002  0.000000000000000E+000  0.000000000000000E+000  0.259965487221847E-005
      0.12000000 -0.205599950320010E-008 -0.206619507918669E-008 -0.207813940260283E-002 -0.416574256313287E-008 -0.415748995278426E-008 -0.295159409767981E-002  0.215805450594558E-016  0.215538848127573E-016  0.130305710941088E-004  0.000000000000000E+000  0.000000000000000E+000  0.267021256099421E-003  0.000000000000000E+000  0.000000000000000E+000  0.184393210927027E-002  0.000000000000000E+000  0.000000000000000E+000  0.347138597480683E-005  0.000000000000000E+000  0.000000000000000E+000  0.267021256099421E-003  0.000000000000000E+000  0.000000000000000E+000  0.184393210927027E-002  0.000000000000000E+000  0.000000000000000E+000  0.347138597480683E-005
      0.13000000 -0.165665321774618E-008 -0.166830064551408E-008 -0.180110546632249E-002 -0.437503446276658E-008 -0.436530496123369E-008 -0.319911454180762E-002  0.218854264342641E-016  0.218391144483942E-016  0.134783147524217E-004  0.000000000000000E+000  0.000000000000000E+000  0.152324505433547E-003  0.000000000000000E+000  0.000000000000000E+000  0.212973076430559E-002  0.000000000000000E+000  0.000000000000000E+000  0.455895588338526E-005  0.000000000000000E+000  0.000000000000000E+000  0.152324505433547E-003  0.000000000000000E+000  0.000000000000000E+000  0.212973076430559E-002  0.000000000000000E+000  0.000000000000000E+000  0.455895588338526E-005
